measurement_kind,condition,snr_db,method,feature,sample_count,trials,strict_accuracy,equivalence_class_accuracy,unique_strict_accuracy,ambiguity_rate,false_unique_rate,accuracy_std,ci_low,ci_high,mean_margin,mean_intra,mean_inter,intra_inter_ratio,nmse,amplitude_rmse_db,raw_phase_rmse_deg,weighted_phase_rmse_deg,valid_phase_fraction,runtime_s,edge_precision,edge_recall,edge_f1
bidirectional_endpoint_fixed,length,20,nominal_nearest,phase_weighted,20,5,0.65,0.65,0.65,0,0,0.223606797749979,0.454,0.846,0.0288202454810335,0.169965325429137,0.179482121657888,0.946976355411647,0.00995690525231481,1.11604698714959,77.7600617086125,6.02796296453403,0.999776910206358,0.00552685,0.925925925925926,0.952380952380952,0.938967136150235
bidirectional_endpoint_fixed,length,20,nominal_nearest,complex,20,5,0.9,0.9,0.9,0,0,0.223606797749979,0.704,1,0.00136301715514359,0.0124871035048586,0.0138379444596774,0.902381386285009,0.00995690525231481,1.11604698714959,77.7600617086125,6.02796296453403,0.999776910206358,0.00552405,0.981308411214953,1,0.990566037735849
bidirectional_endpoint_fixed,length,20,nominal_nearest,amp_phase_joint_weighted,20,5,0.65,0.65,0.65,0,0,0.223606797749979,0.454,0.846,0.0204249488061261,0.120214327526844,0.12700020913067,0.946567949373658,0.00995690525231481,1.11604698714959,77.7600617086125,6.02796296453403,0.999776910206358,0.005539,0.925925925925926,0.952380952380952,0.938967136150235
bidirectional_endpoint_fixed,length,20,nuisance_aware_joint,amp_phase_joint_weighted,20,5,0.75,0.75,0.75,0,0,0,0.75,0.75,0.0257359202624668,0.0665770450979793,0.089343934186075,0.745177002831782,0.00995690525231481,1.11604698714959,77.7600617086125,6.02796296453403,0.999776910206358,0.07407815,0.952380952380952,0.952380952380952,0.952380952380952
bidirectional_endpoint_fixed,load,20,nominal_nearest,amplitude,20,5,1,1,1,0,0,0,1,1,0.00204713712630781,0.00169043449009069,0.0037375716163985,0.452281498145468,0.00996615909736518,1.0787008782203,51.0014595567678,5.87578249804703,0.999818739542666,0.0057187,1,1,1
bidirectional_endpoint_fixed,load,20,nominal_nearest,amplitude_raw_db,20,5,1,1,1,0,0,0,1,1,1.39523017197772,1.10133951286442,2.49656968484214,0.441141106355323,0.00996615909736518,1.0787008782203,51.0014595567678,5.87578249804703,0.999818739542666,0.00564325,1,1,1
bidirectional_endpoint_fixed,load,20,nominal_nearest,amplitude_db_standardized,20,5,1,1,1,0,0,0,1,1,0.164616157171723,0.239750782800909,0.404366939972633,0.592904016379617,0.00996615909736518,1.0787008782203,51.0014595567678,5.87578249804703,0.999818739542666,0.00557865,1,1,1
bidirectional_endpoint_fixed,load,20,nominal_nearest,phase_weighted,20,5,0.9,0.9,0.9,0,0,0.136930639376292,0.779975002603624,1,0.0492191422817247,0.0355187292509347,0.0842400742197836,0.421636965303067,0.00996615909736518,1.0787008782203,51.0014595567678,5.87578249804703,0.999818739542666,0.0055967,0.980952380952381,0.980952380952381,0.980952380952381
bidirectional_endpoint_fixed,load,20,nominal_nearest,complex,20,5,1,1,1,0,0,0,1,1,0.00338191163373972,0.00240294975941215,0.00578486139315187,0.415385883274017,0.00996615909736518,1.0787008782203,51.0014595567678,5.87578249804703,0.999818739542666,0.0055952,1,1,1
bidirectional_endpoint_fixed,load,20,nominal_nearest,amp_phase_joint_weighted,20,5,0.9,0.9,0.9,0,0,0.136930639376292,0.779975002603624,1,0.0348805743507701,0.025144764853068,0.0596747314622281,0.421363686721971,0.00996615909736518,1.0787008782203,51.0014595567678,5.87578249804703,0.999818739542666,0.00557115,0.980952380952381,0.980952380952381,0.980952380952381
bidirectional_endpoint_fixed,load,20,nuisance_aware_joint,amp_phase_joint_weighted,20,5,0.9,0.9,0.9,0,0,0.136930639376292,0.779975002603624,1,0.0339871330201503,0.0238913709723165,0.0575278962508568,0.415300619861633,0.00996615909736518,1.0787008782203,51.0014595567678,5.87578249804703,0.999818739542666,0.0753322,0.980952380952381,0.980952380952381,0.980952380952381
bidirectional_endpoint_fixed,endpoint,20,nominal_nearest,amplitude,20,5,1,1,1,0,0,0,1,1,0.00206685165506546,0.00166544822143459,0.00373229987650005,0.446225725837538,0.0100560747667057,1.09732150512685,62.6821833932368,5.93373926592423,0.999832682654768,0.0059047,1,1,1
bidirectional_endpoint_fixed,endpoint,20,nominal_nearest,amplitude_raw_db,20,5,1,1,1,0,0,0,1,1,1.37559295529281,1.16770206550655,2.54329502079936,0.459129615698118,0.0100560747667057,1.09732150512685,62.6821833932368,5.93373926592423,0.999832682654768,0.0057862,1,1,1
