sample_index,h_sampled_real,h_sampled_imag
1045,1.584708947968e-05,7.74265226765082e-05
1046,-5.14284858408416e-05,7.11994477833834e-05
1047,-1.18261571983331e-05,5.73327400027537e-05
1048,-7.36137520026266e-05,6.64964922787079e-05
1049,-3.76302208423983e-05,2.86547922730942e-05
1050,-8.46274330638713e-05,5.17807085638243e-05
1051,-5.76799787048194e-05,-4.255618765197e-06
1052,-8.28433128006855e-05,2.9302008630017e-05
1053,-6.89699406457699e-05,-3.64220696100759e-05
1054,-6.85701671367397e-05,2.47384194855223e-06
1055,-6.98246716877727e-05,-6.29957668352894e-05
1056,-4.39992007972857e-05,-2.46450344739646e-05
1057,-6.01473072749018e-05,-7.99863212701207e-05
1058,-1.28678046950166e-05,-4.79644803539918e-05
1059,-4.14293173364022e-05,-8.48608281904531e-05
1060,2.01087918463249e-05,-6.39797461891686e-05
1061,-1.6520778552619e-05,-7.69213324712192e-05
1062,4.99515650056115e-05,-7.02981072393758e-05
1063,1.08034812774983e-05,-5.74044470888386e-05
1064,7.21693267588135e-05,-6.59962396138041e-05
1065,3.64158391524282e-05,-2.92889567426085e-05
1066,8.34344963401732e-05,-5.17549764695677e-05
1067,5.64592878660395e-05,3.15869114106773e-06
1068,8.20813516697143e-05,-2.97518036235104e-05
1069,6.79281626044162e-05,3.50316780256207e-05
1070,6.83521742696092e-05,-3.32803370098488e-06
1071,6.91187625836644e-05,6.15247032354247e-05
1072,4.43549384530216e-05,2.3518486047043e-05
1073,5.98823236714904e-05,7.86583201123613e-05
1074,1.3739797042067e-05,4.67381291204524e-05
1075,4.16427964255678e-05,8.38765547949721e-05
1076,-1.88560078171571e-05,6.28402432350194e-05
1077,1.71774523624728e-05,7.64280778695735e-05
1078,-4.85104138137278e-05,6.9417805791843e-05
1079,-9.80589847581392e-06,5.7474103719126e-05
1080,-7.07596546881237e-05,6.55071391515269e-05
1081,-3.52307344173601e-05,2.99075656815652e-05
1082,-8.22700498894625e-05,5.17289431035102e-05
1083,-5.52675784447873e-05,-2.08830565206629e-06
1084,-8.13373830661792e-05,3.01900286112348e-05
1085,-6.69106902309686e-05,-3.36746651119577e-05
1086,-6.8139081247589e-05,4.16127352174435e-06
1087,-6.84288635197968e-05,-6.00887209068689e-05
1088,-4.47019008322229e-05,-2.24189886003949e-05
1089,-5.96227331105985e-05,-7.73617736748389e-05
1090,-1.4590832681896e-05,-4.55407623297672e-05
1091,-4.18503640141554e-05,-8.29153937724374e-05
1092,1.76330432805332e-05,-6.17272504925973e-05
1093,-1.78179406412424e-05,-7.59461968184512e-05
1094,4.71033254621137e-05,-6.85575599893721e-05
1095,8.83220321332303e-06,-5.75418157699365e-05
1096,6.93830831413163e-05,-6.50286835735203e-05
1097,3.40735132001152e-05,-3.05113667323218e-05
1098,8.11327443555229e-05,-5.17026465628175e-05
1099,5.41034825614415e-05,1.04319575024884e-06
1100,8.06105603499782e-05,-3.06172529052347e-05
1101,6.59163873921425e-05,3.23494448672473e-05
1102,6.79306644583942e-05,-4.97456775252941e-06
1103,6.77542380666475e-05,5.8686159058565e-05
1104,4.50405116047054e-05,2.13452574260159e-05
1105,5.93683038738455e-05,7.60951985467764e-05
1106,1.54219086204433e-05,4.43710150834485e-05
1107,4.20523203328931e-05,8.19762605412605e-05
1108,-1.6438487310006e-05,6.06395300628618e-05
1109,1.844302216786e-05,7.54751613369289e-05
1110,-4.57286945670407e-05,6.77164437813557e-05
1111,-7.88126289645463e-06,5.76076831429344e-05
1112,-6.80380577201524e-05,6.45603936917248e-05
1113,-3.29428652714699e-05,3.11010630713985e-05
1114,-8.00213103104454e-05,5.16761201335502e-05
1115,-5.29657126621587e-05,-2.2170276629047e-08
1116,-7.99000864763242e-05,3.10340096436234e-05
1117,-6.49441831275833e-05,-3.1054525341528e-05
1118,-6.77267125342333e-05,5.76886159145879e-06
1119,-6.70941902725773e-05,-5.73154547182801e-05
1120,-4.53711682961613e-05,-2.02960839053558e-05
1121,-5.91188145829739e-05,-7.48571977960362e-05
1122,-1.6233962263116e-05,-4.32276015592688e-05
1123,-4.2248945129659e-05,-8.10581327138536e-05
1124,1.52710120965185e-05,-5.95759141138612e-05
1125,-1.90534283863009e-05,-7.50144725060154e-05
1126,4.43850091379032e-05,-6.68935819402427e-05
1127,6.95201128065443e-06,-5.76717981348257e-05
1128,6.67231132963509e-05,-6.41018148639744e-05
1129,3.18375553734218e-05,-3.16773157245115e-05
1130,7.89345501384122e-05,-5.16493924374246e-05
1131,5.18530534520307e-05,-9.75892478312943e-07
1132,7.92052084410335e-05,-3.14407995265766e-05
1133,6.3993065413212e-05,2.97885002268064e-05
1134,6.75270245053041e-05,-6.5450454770935e-06
1135,6.64480614100613e-05,5.59751335606364e-05
1136,4.56942444688426e-05,1.92703279325675e-05
1137,5.88740543396072e-05,7.36464528752998e-05
1138,1.70278770629869e-05,4.21093078166409e-05
1139,4.24405008552852e-05,8.01600446141501e-05
1140,-1.4129365093045e-05,5.85352993851907e-05
1141,1.96498487083799e-05,7.45636584942157e-05
1142,-4.30708421409913e-05,6.60881470625963e-05
1143,-6.04344226561132e-06,5.77342470821107e-05
1144,-6.54368665908516e-05,6.36525166780397e-05
1145,-3.0756417296462e-05,3.22407482153213e-05
1146,-7.78713328555194e-05,5.16224894519276e-05
1147,-5.07643571629052e-05,1.95205131089433e-06
1148,-7.85252149912737e-05,3.18380944833115e-05
1149,-6.30620781325153e-05,-2.85500417472393e-05
1150,-6.73314104365183e-05,7.30395959658277e-06
1151,-6.58152287758287e-05,-5.46638034376929e-05
1152,-4.60100928126001e-05,-1.82669132981223e-05
1153,-5.86338231937047e-05,-7.24617186953844e-05
1154,-1.78044872833415e-05,-4.10149876270753e-05
1155,-4.26272344889869e-05,-7.92810843923206e-05
1156,1.30123634634444e-05,-5.75166438272907e-05
1157,-2.0232933347051e-05,-7.41222738274779e-05
1158,4.17848459740627e-05,-6.52993572353796e-05
1159,5.15460638732221e-06,-5.77951116087542e-05
1160,6.41780113278668e-05,-6.32120917833627e-05
1161,2.96983500181322e-05,-3.27919494345087e-05
1162,7.68305904153802e-05,-5.15954346057752e-05
1163,4.96985396849168e-05,-2.90730614958958e-06
1164,7.78594343945712e-05,-3.22263390819176e-05
1165,6.2150317606338e-05,2.73378959217163e-05
1166,6.71396908433613e-05,-8.04639656128108e-06
1167,6.51951030760881e-05,5.33801494637986e-05
1168,4.63190462698715e-05,1.72848239610635e-05
1169,5.83979308321079e-05,7.13018190777405e-05
1170,1.85645807514526e-05,3.99435581137914e-05
1171,4.28093778657618e-05,7.84203904058445e-05
1172,-1.1918889961171e-05,5.65189622193992e-05
1173,2.08032953909853e-05,7.36898972238987e-05
1174,-4.05257474476113e-05,6.45264723486405e-05
1175,-4.284607194451e-06,5.78544683151567e-05
1176,-6.2945312984125e-05,6.2780153581833e-05
1177,-2.86623130484298e-05,3.33314753554088e-05
1178,-7.58113130143187e-05,5.15682483382283e-05
1179,-4.86545756472149e-05,3.84260165812478e-06
1180,-7.72072310833043e-05,3.26059521222576e-05
1181,-6.125692827769e-05,-2.61508775530445e-05
1182,-6.6951695297009e-05,8.77310481078824e-06
1183,-6.45871255049365e-05,-5.21229283675759e-05
1184,-4.66214189165499e-05,-1.63230994163245e-05
1185,-5.81661955885079e-05,-7.01656414064891e-05
1186,-1.9308901931265e-05,-3.88939947194795e-05
1187,-4.29871487855227e-05,-7.75771470973434e-05
1188,1.08478881555172e-05,-5.55413216389868e-05
1189,-2.13615137796537e-05,-7.32661294241596e-05
1190,3.92923421247942e-05,-6.37687908550588e-05
1191,3.43259698456535e-06,-5.79123889377558e-05
1192,6.17376032242193e-05,-6.23563347968035e-05
1193,2.76473216668393e-05,-3.38598514718071e-05
1194,7.48125445770906e-05,-5.15409486402611e-05
1195,4.76314939895969e-05,-4.75883148774026e-06
1196,7.6568002933555e-05,-3.29773289502574e-05
1197,6.03810993346635e-05,2.49878649358335e-05
1198,6.67672618937193e-05,-9.48479220865352e-06
1199,6.39907658974539e-05,5.08909630858741e-05
1200,4.69175076167675e-05,1.53808304831274e-05
1201,5.79384443080623e-05,6.90521320037463e-05
1202,2.00381553857709e-05,3.78653270802756e-05
1203,4.31607524807779e-05,7.67505818587742e-05
1204,-9.79835781645506e-06,5.45828380389372e-05
1205,2.19081360310853e-05,7.28505919557193e-05
1206,-3.80834893461235e-05,6.30256474967799e-05
1207,-2.59777330550321e-06,5.79689410879474e-05
1208,-6.0553775350154e-05,6.19402865858518e-05
1209,-2.66524431976346e-05,3.4377575274418e-05
1210,-7.38333792851501e-05,5.15135515784732e-05
1211,-4.66283745326456e-05,5.65684201439191e-06
1212,-7.59411793115084e-05,3.3340843235e-05
1213,-5.95220620140161e-05,-2.38477954768443e-05
1214,-6.65862370061436e-05,1.01821287732482e-05
1215,-6.34055210851774e-05,-4.96831383972131e-05
1216,-4.72075934198632e-05,-1.44571560137722e-05
1217,-5.77145119343046e-05,-6.79602923818994e-05
1218,-2.07530085461301e-05,-3.68566356192162e-05
1219,-4.33303824630643e-05,-7.59399623872279e-05
1220,8.76935120669826e-06,-5.3642673175687e-05
1221,-2.24436802253609e-05,-7.24429259110816e-05
1222,3.68981081160247e-05,-6.22964109806053e-05
1223,1.77937610281922e-06,-5.80241885799187e-05
1224,5.93927803517831e-05,-6.15316772873945e-05
1225,2.5676793677365e-05,-3.48851180546079e-05
1226,7.28729583307214e-05,-5.14860713047273e-05
1227,4.56443446362367e-05,-6.53743535445871e-06
1228,7.53262189787967e-05,-3.36968482611851e-05
1229,5.86790867425193e-05,2.27296618942092e-05
1230,6.6408474637267e-05,-1.08657490844266e-05
1231,6.28309129609652e-05,4.8498396878434e-05
1232,4.74919424621985e-05,1.3551259720362e-05
1233,5.74942408106231e-05,6.68891755455623e-05
1234,2.14540940400123e-05,3.58670480868833e-05
1235,4.34962211884394e-05,7.5144593884691e-05
1236,-7.75996966416448e-06,5.27200314071388e-05
1237,2.29686369405347e-05,7.20427904764042e-05
1238,-3.57351731088676e-05,6.15804815450586e-05
1239,-9.76684817327593e-07,5.80781915228003e-05
1240,-5.82536229496819e-05,6.11301911499302e-05
1241,-2.47195344554459e-05,3.53829265535434e-05
1242,-7.19304666154428e-05,5.14585201472901e-05
1243,-4.46785758554109e-05,7.40137231368262e-06
1244,-7.47226079662211e-05,3.40456783544129e-05
1245,-5.78514803879953e-05,-2.16325084375655e-05
1246,-6.62338358009093e-05,1.15362547919287e-05
1247,-6.22664867571277e-05,-4.73357348993791e-05
1248,-4.77708069394616e-05,-1.26623670092644e-05
1249,-5.72774802375238e-05,-6.58378823999214e-05
1250,-2.21420120803394e-05,-3.48957362621628e-05
1251,-4.36584409274454e-05,-7.43638164448525e-05
1252,6.7693602012415e-06,-5.18141567862463e-05
1253,-2.34834712558343e-05,-7.16498616915282e-05
1254,3.45937108158741e-05,-6.08772888902455e-05
1255,1.89015602943458e-07,-5.81310066179307e-05
1256,5.71353579085407e-05,-6.07355273878863e-05
1257,2.37798690922714e-05,-3.58714247077512e-05
1258,7.10051298016737e-05,-5.14309088935889e-05
1259,4.37302810054619e-05,-8.24937526590439e-06
1260,7.41298577983535e-05,-3.43876502976786e-05
1261,5.70385839270425e-05,2.05554273589949e-05
1262,6.60621881528048e-05,-1.21942169066547e-05
1263,6.17118096386173e-05,4.61941990060463e-05
1264,4.80444261520718e-05,1.17897421897094e-05
1265,5.70640861621882e-05,6.48055585993742e-05
1266,2.2817332715793e-05,3.39419130896314e-05
1267,4.38172045551837e-05,7.35970028244709e-05
1268,-5.79671242916956e-06,5.09243305460532e-05
1269,2.39886244896668e-05,7.12638314442611e-05
1270,-3.34727961306556e-05,6.01862903624836e-05
1271,5.8428107924337e-07,5.8182687482611e-05
1272,-5.60370867985973e-05,6.03473993068378e-05
1273,-2.2857040649669e-05,3.63510152118279e-05
1274,-7.00962117197551e-05,5.14032469579883e-05
1275,-4.27987115455643e-05,9.08213068793277e-06
1276,-7.35475039057759e-05,3.47230644951634e-05
1277,-5.62397702968327e-05,-1.94975558015987e-05
1278,-6.5893405613788e-05,1.28401777753943e-05
1279,-6.11664693270589e-05,-4.50728827008211e-05
1280,-4.83130273652806e-05,-1.09326859864682e-05
1281,-5.68539207654073e-05,-6.37913916900542e-05
1282,-2.34805977780233e-05,-3.3004830048721e-05
1283,-4.39726661528181e-05,-7.28435563589311e-05
1284,4.84125582749772e-06,-5.00498687149249e-05
1285,-2.44845157181757e-05,-7.08844064519551e-05
1286,3.23715492480499e-05,-5.95069691679338e-05
1287,-1.34382266413816e-06,-5.82332848329563e-05
1288,5.4957954986464e-05,-5.99655333798565e-05
1289,2.19503291393904e-05,-3.68220808611554e-05
1290,6.92030118966234e-05,-5.13755424544631e-05
1291,4.18831550674746e-05,-9.9002914501035e-06
1292,7.29751040559599e-05,-3.50522060238265e-05
1293,5.54544423072235e-05,1.84580729145091e-05
1294,6.57273679294877e-05,-1.34746529425361e-05
1295,6.06300727527453e-05,4.39709234032206e-05
1296,4.85768265538467e-05,1.00905331616636e-05
1297,5.6646852053624e-05,6.27946083790014e-05
1298,2.41323226859107e-05,3.20837746318658e-05
1299,4.41249715908567e-05,7.21029089524636e-05
1300,-3.90225716727775e-06,4.91901198422236e-05
1301,2.4971543245974e-05,7.05113072715953e-05
1302,-3.12891327184402e-05,5.88388326944074e-05
1303,2.09019659804867e-06,5.82828466529553e-05
1304,-5.38971487780499e-05,5.95896684137522e-05
1305,-2.10590491011193e-05,3.72849858371464e-05
1306,-6.8324863225017e-05,5.13478023201053e-05
1307,-4.09829329472036e-05,1.07044790023776e-05
1308,-7.24122368981554e-05,3.53753456744671e-05
1309,-5.46820307256763e-05,-1.74361971173787e-05
1310,-6.55639602989717e-05,1.40981329273963e-05
1311,-6.01022448556771e-05,-4.28874995958943e-05
1312,-4.88360291499369e-05,-9.26265029083139e-06
1313,-5.64427535412922e-05,-6.18144720017664e-05
1314,-2.47729981745447e-05,-3.11780680240775e-05
1315,-4.4274259118386e-05,-7.13745192478741e-05
1316,2.97901808695536e-06,-4.83444629360705e-05
1317,-2.54500859886513e-05,-7.01442674352735e-05
1318,3.02247487144604e-05,-5.81814110111972e-05
1319,-2.82396228585384e-06,-5.83314184040274e-05
1320,5.28538927983796e-05,-5.92195548222633e-05
1321,2.01825473982495e-05,-3.77400769333332e-05
1322,6.74611298504856e-05,-5.1320032449885e-05
1323,4.00973982196703e-05,-1.14952854067232e-05
1324,7.18585006641644e-05,-3.56927409059031e-05
1325,5.39219925451122e-05,1.64311835879743e-05
1326,6.54030730646082e-05,-1.47110848363202e-05
1327,5.95826274952629e-05,4.1821828221179e-05
1328,4.9090830744796e-05,8.44843374805255e-06
1329,5.62415039494324e-05,6.08502802202093e-05
1330,2.54030918798149e-05,3.0287062992876e-05
1331,4.44206598785344e-05,7.0657870962853e-05
1332,-2.07087288187362e-06,4.75123055729655e-05
1333,2.59205047127845e-05,6.97830326588062e-05
1334,-2.91776365378199e-05,5.75342554751124e-05
1335,3.54565285752973e-06,5.83790432054409e-05
1336,-5.18274475934071e-05,5.88549539264052e-05
1337,-1.93202011963203e-05,3.81876846608718e-05
1338,-6.66112052238652e-05,5.12922377840864e-05
1339,-3.92259336075073e-05,1.22732751847817e-05
1340,-7.13135119531842e-05,3.60046366943638e-05
1341,-5.31738093572518e-05,-1.54423219613902e-05
1342,-6.5244601397764e-05,1.53139538352043e-05
1343,-5.90708784066062e-05,-4.07731622789303e-05
1344,-4.93414177068195e-05,-7.64730783996595e-06
1345,-5.60429868936487e-05,-5.99013628799663e-05
1346,-2.6023049781164e-05,-2.94101419153555e-05
1347,-4.45642983648552e-05,-6.9952471324033e-05
1348,1.17718646614533e-06,-4.66930821170046e-05
1349,-2.63831431808032e-05,-6.94273600788496e-05
1350,2.81470703014833e-05,-5.68969374082573e-05
1351,-4.25577681866916e-06,-5.84257619771939e-05
1352,5.08171073862002e-05,-5.84956372847956e-05
1353,1.84714160648048e-05,-3.86281242617112e-05
1354,6.57745102688343e-05,-5.12644223830381e-05
1355,3.8367949667364e-05,-1.30389870353774e-05
1356,7.07769045819072e-05,-3.63112663294832e-05
1357,5.24369858243529e-05,1.44689341791869e-05
1358,6.50884449949975e-05,-1.59071645341462e-05
1359,5.85666702247999e-05,3.97407885750388e-05
1360,4.95879677565981e-05,6.85872305304076e-06
1361,5.58470905999837e-05,5.89670800016369e-05
1362,2.66332975538989e-05,2.85467149305939e-05
1363,4.47052928594462e-05,6.92578496020137e-05
1364,-2.97352461700912e-07,4.58862520600683e-05
1365,2.68383292314258e-05,6.9077017544874e-05
1366,-2.71323567600742e-05,5.62690468747967e-05
1367,4.95481959649815e-06,5.84716135829933e-05
1368,-4.98221979825547e-05,5.81413860838944e-05
1369,-1.7635624209101e-05,3.90616966657856e-05
1370,-6.4950491679713e-05,5.12365895109653e-05
1371,-3.75228830721063e-05,1.37929354451443e-05
1372,-7.02483285251748e-05,3.66128521650188e-05
1373,-5.17110482704271e-05,-1.35103724819592e-05
1374,-6.49345078097259e-05,1.64911222778481e-05
1375,-5.80696895915961e-05,-3.87240256289964e-05
1376,-4.98306505148196e-05,-6.08215442957794e-06
1377,-5.5653707650731e-05,-5.80468199217944e-05
1378,-2.72342418341831e-05,-2.76962182333161e-05
1379,-4.4843755843229e-05,-6.85735557620702e-05
1380,-5.6920857851553e-07,-4.50912984917139e-05
1381,-2.72863757789771e-05,-6.8731782973265e-05
1382,2.61328332996906e-05,-5.56501915532095e-05
1383,-5.64324496654442e-06,-5.85166349711576e-05
1384,4.88420748352533e-05,-5.77919905740535e-05
1385,1.68122828390528e-05,-3.94886893817031e-05
1386,6.41386203500727e-05,-5.12087417094829e-05
1387,3.66901950231258e-05,-1.45356121802616e-05
1388,6.97274489383212e-05,-3.69096063068139e-05
1389,5.0995543374767e-05,1.25660175526317e-05
1390,6.47826978039534e-05,-1.70662143333663e-05
1391,5.75796363207788e-05,3.7722221738443e-05
1392,5.00696280068046e-05,5.31710006701389e-06
1393,5.54627347388492e-05,5.71399975710993e-05
1394,2.78262713866156e-05,2.6858112491225e-05
1395,4.49797943658912e-05,6.78991592107391e-05
1396,1.4230508135243e-06,4.43077266734172e-05
1397,2.77275817331131e-05,6.83914437422013e-05
1398,-2.51478660748171e-05,5.50399956793266e-05
1399,6.32149637458866e-06,5.85608612974536e-05
1400,-4.78761212450056e-05,5.74472495342534e-05
1401,-1.60008726502936e-05,3.99093773162684e-05
1402,-6.33383899070045e-05,5.11808808561914e-05
1403,-3.58693697670341e-05,1.52674876677707e-05
1404,-6.92139452400253e-05,3.72017312467127e-05
1405,-5.02900369469489e-05,-1.16352767909293e-05
1406,-6.46329267086648e-05,1.76328109946426e-05
1407,-5.70962226123641e-05,-3.67347531751214e-05
1408,-5.03050551253803e-05,-4.56307971731102e-06
1409,-5.52740724327641e-05,-5.62460528650812e-05
1410,-2.84097581882774e-05,-2.60318813645077e-05
1411,-4.51135103880884e-05,-6.72342476211414e-05
1412,-2.26470464568961e-06,-4.35350627034962e-05
1413,-2.8162232857045e-05,-6.80557961218186e-05
1414,2.4176848268372e-05,-5.44380990560667e-05
1415,-6.98999817263046e-06,-5.86043260361143e-05
1416,4.69237466780353e-05,-5.71069697707416e-05
1417,1.52008964039018e-05,-4.03240235387947e-05
1418,6.25493153402826e-05,-5.11530082198103e-05
1419,3.50599132089851e-05,-1.59890122861142e-05
1420,6.87075102547141e-05,-3.7489420456317e-05
1421,4.95941127830081e-05,1.07175827003493e-05
1422,6.44851098007105e-05,-1.81912666157858e-05
1423,5.66191723205457e-05,3.57610224989703e-05
1424,5.05370800651651e-05,3.81963347825492e-06
1425,5.50876249594765e-05,5.53644492016939e-05
1426,2.89850584432875e-05,2.52170301245257e-05
1427,4.5245001103228e-05,6.65784258379535e-05
1428,3.0946781521936e-06,4.27728522731762e-05
1429,2.859060256971e-05,6.77246447453024e-05
1430,-2.32191984672014e-05,5.38441561322412e-05
1431,7.64915677172166e-06,5.8647061087136e-05
1432,-4.59843851978552e-05,5.67709656518978e-05
1433,-1.44118776032901e-05,4.07328799966121e-05
1434,-6.17709317257907e-05,5.1125124513016e-05
1435,-3.42613516219531e-05,1.67006175705552e-05
1436,-6.82078494157897e-05,3.7772858940482e-05
1437,-4.89073716012022e-05,-9.81239138396005e-06
1438,-6.43391656973947e-05,1.8741920572611e-05
1439,-5.61482202719811e-05,-3.48004569874067e-05
1440,-5.07658447291022e-05,-3.08632057572123e-06
1441,-5.49033000015473e-05,-5.449467206235e-05
1442,-2.95525135291764e-05,-2.4413084368055e-05
1443,-4.5374359235111e-05,-6.59313148584392e-05
1444,-3.91345841863275e-06,-4.20206595074103e-05
1445,-2.90129526908438e-05,-6.73978021165843e-05
1446,2.22743591489475e-05,-5.32578351426843e-05
1447,-8.29936171417139e-06,-5.86890968757381e-05
1448,4.50574940037471e-05,-5.64390586717401e-05
1449,1.36333592617505e-05,-4.11361881813202e-05
1450,6.10027930354636e-05,-5.10972299378844e-05
1451,3.34732304422296e-05,-1.74027173356613e-05
1452,6.7714680021552e-05,-3.80522237499349e-05
1453,4.82294300465887e-05,8.91918114257176e-06
1454,6.41950161630737e-05,-1.92850981573932e-05
1455,5.56831116260508e-05,3.38525071703452e-05
1456,5.09914851055191e-05,2.36271822809484e-06
1457,5.47210085033724e-05,5.36362277057523e-05
1458,3.01124508778654e-05,2.36195888156675e-05
1459,4.5501673312612e-05,6.52925508791969e-05
1460,4.721512782962e-06,4.12780658800641e-05
1461,2.94295341343479e-05,6.70750881482432e-05
1462,-2.13417952690376e-05,5.26788173013191e-05
1463,8.94098667487422e-06,5.87304624428752e-05
1464,-4.41425520646357e-05,5.61110770386024e-05
1465,-1.2864902749504e-05,4.15341797491588e-05
1466,-6.02444710233898e-05,5.10693242259124e-05
1467,-3.26951131416004e-05,1.80957087232407e-05
1468,-6.72277305375052e-05,3.83276844589675e-05
1469,-4.75599197578377e-05,-8.03745116430769e-06
1470,-6.40525859263371e-05,1.98211114153643e-05
1471,-5.52236012744282e-05,-3.29166454595077e-05
1472,-5.12141316193292e-05,-1.64842058336019e-06
1473,-5.45406644887746e-05,-5.27886419447899e-05
1474,-3.06651847994015e-05,-2.28361061868859e-05
1475,-4.56270279255564e-05,-6.46617844032855e-05
1476,-5.51928999938171e-06,-4.05446691974497e-05
1477,-2.9840587557375e-05,-6.6756329728208e-05
1478,2.04209929379172e-05,-5.21067960455871e-05
1479,-9.57439039836114e-06,-5.87711855296172e-05
1480,4.32390588400184e-05,-5.57868552897918e-05
1481,1.21060867146758e-05,-4.19270771017308e-05
1482,5.94955541828824e-05,-5.10414066750454e-05
1483,3.19265801715588e-05,-1.87799731837302e-05
1484,6.67467399435594e-05,-3.85994036124686e-05
1485,4.6898486494127e-05,7.16672029772068e-06
1486,6.39118025092905e-05,-2.03502599269578e-05
1487,5.47694532788414e-05,3.19923648651792e-05
1488,5.14339094616129e-05,9.4303772476602e-07
1489,5.43621848897276e-05,5.1951459002181e-05
1490,3.12110172533609e-05,2.20622161475077e-05
1491,4.57505039638904e-05,6.40386794050227e-05
1492,6.30722132791993e-06,3.98200826474357e-05
1493,3.02463439666214e-05,6.64413603148204e-05
1494,-1.95114581831034e-05,5.15414763286941e-05
1495,1.01999175751718e-05,5.88112926565678e-05
1496,-4.2346533083059e-05,5.54662339301808e-05
1497,-1.13565060739048e-05,4.23150939298935e-05
1498,-5.87556467708638e-05,5.10134761831515e-05
1499,-3.11672279751271e-05,1.94558773945086e-05
1500,-6.62714571230522e-05,3.88675371428748e-05
1501,-4.62447893167619e-05,-6.30652590346676e-06
1502,-6.37725960679389e-05,2.08728315394573e-05
1503,-5.4320440343837e-05,-3.10791777955605e-05
1504,-5.16509388974199e-05,-2.4619474066927e-07
1505,-5.41854893843998e-05,-5.11242404389074e-05
1506,-3.17502385706163e-05,-2.12975143239298e-05
1507,-4.58721788398967e-05,-6.34229125475674e-05
1508,-7.08572155433688e-06,-3.91039339080378e-05
1509,-3.06470252850054e-05,-6.6130019557054e-05
1510,1.86127157900855e-05,-5.09825739555195e-05
1511,-1.08178996617735e-05,-5.88508091973309e-05
1512,4.14645117192796e-05,-5.51490590917199e-05
1513,1.06157710665625e-05,-4.26984357222703e-05
1514,5.80243678930394e-05,-5.09855312777312e-05
1515,3.04166680602635e-05,-2.01237741198801e-05
1516,6.58016402894977e-05,-3.91322347594934e-05
1517,4.55984998212638e-05,5.45642277867157e-06
1518,6.36348992411161e-05,-2.13891030512777e-05
1519,5.3876343320392e-05,3.01766149306063e-05
1520,5.186533555385e-05,-4.4246914749448e-07
1521,5.40105002436909e-05,5.0306564149228e-05
1522,3.22831281294366e-05,2.05416113785918e-05
1523,4.59921266949217e-05,6.28141724485206e-05
1524,7.85518994623701e-06,3.83958643102877e-05
1525,3.10428448820178e-05,6.5822152937345e-05
1526,-1.77243082147828e-05,5.04298149580526e-05
1527,1.14286556494879e-05,5.88897594469866e-05
1528,-4.05925487943967e-05,5.48351822125542e-05
1529,-9.88350636720435e-06,4.3077300241925e-05
1530,-5.73013506451997e-05,5.09575701423649e-05
1531,-2.9674526129497e-05,2.07840030176724e-05
1532,-6.53370564480158e-05,3.93936403129085e-05
1533,-4.49593014152893e-05,-4.61598214722147e-06
1534,-6.34986470087442e-05,2.18993408542685e-05
1535,-5.34369507392702e-05,-2.92842241654352e-05
1536,-5.20772106897461e-05,1.12330140361266e-06
1537,-5.38371421860707e-05,-4.94980234169265e-05
1538,-3.28099549899965e-05,-1.97941321414227e-05
1539,-4.61104185929665e-05,-6.22121589902173e-05
1540,-8.6160111506618e-06,-3.76955280518183e-05
1541,-3.14340080713309e-05,-6.55176114361611e-05
1542,1.68457945627673e-05,-4.98829350084794e-05
1543,-1.20324927862271e-05,-5.89281666857518e-05
1544,3.97302144860064e-05,-5.452445973517e-05
1545,9.15935025231487e-06,-4.34518779737791e-05
1546,5.65862413065449e-05,-5.09295906407929e-05
1547,2.89404412624106e-05,-2.14368913966658e-05
1548,6.48774808892608e-05,-3.96518921365629e-05
1549,4.43268886402731e-05,3.78479071152772e-06
1550,6.33637765581803e-05,-2.2403801536091e-05
1551,5.30020583718746e-05,2.84015696174146e-05
1552,5.22866714490582e-05,-1.79663694523073e-06
1553,5.36653422403045e-05,4.8698226028617e-05
1554,3.33309784903591e-05,1.90547147941034e-05
1555,4.62271227013431e-05,6.16165826715008e-05
1556,9.36855603735906e-06,3.70025914575458e-05
1557,3.18207125772708e-05,6.52162512164431e-05
1558,-1.59767496297146e-05,4.93416788667418e-05
1559,1.26297072539932e-05,5.89660532389302e-05
1560,-3.88770941748395e-05,5.42167528212807e-05
1561,-8.4429538170476e-06,4.38223525449905e-05
1562,-5.58786985814623e-05,5.09015903384655e-05
1563,-2.82140651468659e-05,2.20827549283769e-05
1564,-6.44226967136388e-05,3.99071233667406e-05
1565,-4.37009665327549e-05,-2.96244976134327e-06
1566,-6.32302271583274e-05,2.29027324459114e-05
1567,-5.25714688161783e-05,-2.75282306927654e-05
1568,-5.24938210987533e-05,2.46279886588008e-06
1569,-5.34950296152075e-05,-4.79067934400264e-05
1570,-3.3846448806457e-05,-1.83230101026511e-05
1571,-4.6342304459542e-05,-6.10271639978425e-05
1572,-1.01131824916525e-05,-3.63167322836038e-05
1573,-3.22031489729111e-05,-6.49179333265422e-05
1574,1.51167629991791e-05,-4.88057998599707e-05
1575,-1.32205848059124e-05,-5.90034405326665e-05
1576,3.80327875710158e-05,-5.39119270826852e-05
1577,7.73398023843934e-06,-4.41889011197848e-05
1578,5.51783928856703e-05,-5.08735665216251e-05
1579,2.74950613550796e-05,-2.2721898316485e-05
1580,6.3972494383047e-05,-4.01594622428019e-05
1581,4.30812500225335e-05,2.14857433512533e-06
