frequency_hz,branch_kG1_HV_mag_dB,branch_kG1_HV_phase_deg,branch_kG1_Hport_mag_dB,branch_kG1_Hport_phase_deg,baseline_kG1_HV_mag_dB,baseline_kG1_HV_phase_deg,baseline_kG1_Hport_mag_dB,baseline_kG1_Hport_phase_deg,branch_kG5_HV_mag_dB,branch_kG5_HV_phase_deg,branch_kG5_Hport_mag_dB,branch_kG5_Hport_phase_deg,baseline_kG5_HV_mag_dB,baseline_kG5_HV_phase_deg,baseline_kG5_Hport_mag_dB,baseline_kG5_Hport_phase_deg
27031753.786028333,-21.805435865829317,-1548.9889086485241,-15.784835952549692,-1548.9889086485241,-15.185299114294505,-1554.8165570412159,-9.1646992010148836,-1554.8165570412159,-29.121369764013437,-1560.4149681545969,-23.100769850733816,-1560.4149681545969,-24.203096346857748,-1569.2005258862791,-18.182496433578123,-1569.2005258862791
27045432.340009771,-21.781402016284556,-1549.4189024380269,-15.760802103004934,-1549.4189024380269,-15.139145964546357,-1555.4444749866573,-9.1185460512667316,-1555.4444749866573,-29.116555047426978,-1561.1195643686651,-23.095955134147353,-1561.1195643686651,-24.203375977647159,-1569.9855671399566,-18.182776064367538,-1569.9855671399566
27059110.893991206,-21.756463633361804,-1549.8509857553156,-15.735863720082177,-1549.8509857553156,-15.09213484479069,-1556.0794100538933,-9.0715349315110654,-1556.0794100538933,-29.111522776668899,-1561.8249710692044,-23.090922863389274,-1561.8249710692044,-24.203625718561526,-1570.7717090866361,-18.183025805281904,-1570.7717090866361
27072789.447972644,-21.730622698141669,-1550.2852428410526,-15.710022784862046,-1550.2852428410526,-15.044280463315335,-1556.7215636539459,-9.02368055003571,-1556.7215636539459,-29.106275306051185,-1562.5312134186511,-23.085675392771559,-1562.5312134186511,-24.203850160499329,-1571.5589566530537,-18.183250247219704,-1571.5589566530537
27086468.001954079,-21.70388125052812,-1550.7217587714783,-15.683281337248495,-1550.7217587714783,-14.995598491729371,-1557.3711399824736,-8.9749985784497479,-1557.3711399824736,-29.100815057242549,-1563.2383162516403,-23.080215143962924,-1563.2383162516403,-24.204053919227828,-1572.3473139446976,-18.183454005948207,-1572.3473139446976
27100146.555935517,-21.67624139537007,-1551.1606194971339,-15.655641482090443,-1551.1606194971339,-14.946105617982042,-1558.0283459421614,-8.9255057047024184,-1558.0283459421614,-29.095144518538447,-1563.9463040674536,-23.074544605258822,-1563.9463040674536,-24.204241632090099,-1573.1367842381758,-18.183641718810478,-1573.1367842381758
27113825.109916952,-21.647705308886643,-1551.6019118813463,-15.627105395607021,-1551.6019118813463,-14.895819601374598,-1558.6933910466146,-8.8752196880949761,-1558.6933910466146,-29.089266244113329,-1564.6552010224209,-23.068666330833707,-1564.6552010224209,-24.204417954647873,-1573.9273699741266,-18.183818041368248,-1573.9273699741266
27127503.663898386,-21.618275245408309,-1552.0457237384578,-15.597675332128686,-1552.0457237384578,-14.844759329541786,-1559.3664873040868,-8.8241594162621624,-1559.3664873040868,-29.08318285325381,-1565.3650309222826,-23.062582939974185,-1565.3650309222826,-24.204587557261942,-1574.7190727506938,-18.183987643982316,-1574.7190727506938
27141182.217879824,-21.587953544446378,-1552.4921438717527,-15.567353631166752,-1552.4921438717527,-14.79294487736383,-1560.0478490792548,-8.7723449640842048,-1560.0478490792548,-29.076897029571814,-1566.0758172145052,-23.056297116292189,-1566.0758172145052,-24.20475512161201,-1575.5118933175931,-18.184155208332385,-1575.5118933175931
27154860.771861259,-21.55674263810446,-1552.9412621110378,-15.536142724824833,-1552.9412621110378,-14.740397567751684,-1560.7376929311415,-8.7197976544720603,-1560.7376929311415,-29.070411520196341,-1566.7875829805605,-23.049811606916716,-1566.7875829805605,-24.204925337158013,-1576.3058315707958,-18.184325423878388,-1576.3058315707958
27168539.325842697,-21.524645058845124,-1553.393169349835,-15.504045145565499,-1553.393169349835,-14.687140034225383,-1561.4362374252046,-8.6665401209457578,-1561.4362374252046,-29.063729134942751,-1567.5003509281696,-23.043129221663126,-1567.5003509281696,-24.205102897545338,-1577.1008865478477,-18.184502984265713,-1577.1008865478477
27182217.879824132,-21.491663447626522,-1553.8479575821225,-15.471063534346898,-1553.8479575821225,-14.633196285183034,-1562.1437029174767,-8.6125963719034093,-1562.1437029174767,-29.056852745458443,-1568.2141433835072,-23.036252832178818,-1568.2141433835072,-24.20529249695641,-1577.897056423855,-18.184692583676785,-1577.897056423855
27195896.43380557,-21.457800562423198,-1554.3057199385639,-15.437200649143577,-1554.3057199385639,-14.578591769729389,-1562.860311308568,-8.5579918564497657,-1562.860311308568,-29.049785284343571,-1568.9289822833814,-23.029185371063946,-1568.9289822833814,-24.205498826411393,-1578.694338508154,-18.184898913131768,-1578.694338508154
27209574.987787005,-21.4230592871467,-1554.76655072216,-15.402459373867075,-1554.76655072216,-14.523353444903684,-1563.5862857652364,-8.5027535316240606,-1563.5862857652364,-29.042529744245865,-1569.6448891673808,-23.02192983096624,-1569.6448891673808,-24.205726570021035,-1579.4927292416921,-18.18512665674141,-1579.4927292416921
27223253.541768443,-21.387442640981401,-1555.2305454432401,-15.366842727701776,-1555.2305454432401,-14.467509844112069,-1564.3218504071433,-8.4469099308324473,-1564.3218504071433,-29.035089176928253,-1570.3618851700039,-23.014489263648631,-1570.3618851700039,-24.205980401194864,-1580.292224195141,-18.185380487915239,-1580.292224195141
27236932.095749877,-21.350953788151877,-1555.6978008537128,-15.330353874872255,-1555.6978008537128,-14.411091146533035,-1565.0672299563382,-8.3904912332534103,-1565.0672299563382,-29.027466692308117,-1571.0799910127666,-23.006866779028496,-1571.0799910127666,-24.206264978808058,-1581.092818067764,-18.185665065528433,-1581.092818067764
27250610.649731316,-21.313596048138315,-1556.1684149804735,-15.292996134858692,-1556.1684149804735,-14.354129247222939,-1565.8226493469576,-8.3335293339433161,-1565.8226493469576,-29.019665457467205,-1571.7992269962995,-22.99906554418758,-1571.7992269962995,-24.206584943330789,-1581.8945046870581,-18.185985030051167,-1581.8945046870581
27264289.20371275,-21.275372906356868,-1556.6424871578763,-15.254772993077243,-1556.6424871578763,-14.296657827603589,-1566.5883332925728,-8.2760579143239656,-1566.5883332925728,-29.011688695630802,-1572.5196129924329,-22.991088782351177,-1572.5196129924329,-24.20694491292377,-1582.6972770091929,-18.186344999644149,-1582.6972770091929
27277967.757694185,-21.236288025322398,-1557.120118059144,-15.215688112042777,-1557.120118059144,-14.238712425965119,-1567.3645058085931,-8.2181125126854937,-1567.3645058085931,-29.003539685115449,-1573.2411684362864,-22.982939771835827,-1573.2411684362864,-24.207349479504202,-1583.5011271202684,-18.186749566224581,-1583.5011271202684
27291646.311675623,-21.19634525631114,-1557.6014097266027,-15.175745343031519,-1557.6014097266027,-14.180330507563445,-1568.1513896871409,-8.1597305942838201,-1568.1513896871409,-28.995221758243694,-1573.9639123183601,-22.974621844964069,-1573.9639123183601,-24.207803204786273,-1584.306046238403,-18.187203291506648,-1584.306046238403
27305324.865657058,-21.155548651541551,-1558.0864656005913,-15.134948738261924,-1558.0864656005913,-14.121551533835783,-1568.9492059218271,-8.1009516205561596,-1568.9492059218271,-28.986738300225205,-1574.6878631766358,-22.96613838694558,-1574.6878631766358,-24.20831061630086,-1585.1120247166766,-18.187710703021235,-1585.1120247166766
27319003.419638496,-21.113902476890839,-1558.5753905469114,-15.093302563611214,-1558.5753905469114,-14.06241703019395,-1569.7581730799461,-8.0418171169143253,-1569.7581730799461,-28.978092748002968,-1575.4130390887015,-22.957492834723343,-1575.4130390887015,-24.208876203399097,-1585.9190520469417,-18.188276290119475,-1585.9190520469417
27332681.97361993,-21.071411225166329,-1559.068290882647,-15.050811311886708,-1559.068290882647,-14.002970651792822,-1570.5785066196747,-7.9823707385131968,-1570.5785066196747,-28.969288589063737,-1576.1394576639007,-22.948688675784112,-1576.1394576639007,-24.209504413244545,-1586.7271168645227,-18.18890449996492,-1586.7271168645227
27346360.527601369,-21.028079629949229,-1559.5652744001761,-15.007479716669605,-1559.5652744001761,-13.943258246600305,-1571.4104181500554,-7.9226583333206824,-1571.4104181500554,-28.960329360211624,-1576.8671360355158,-22.939729446931999,-1576.8671360355158,-24.210199646799335,-1587.5362069538046,-18.189599733519714,-1587.5362069538046
27360039.081582803,-20.983912680029849,-1560.0664503891951,-14.963312766750224,-1560.0664503891951,-13.88332791502423,-1572.2541146317058,-7.8627280017446068,-1572.2541146317058,-28.951218646304145,-1577.5960908529987,-22.930618733024524,-1577.5960908529987,-24.2109662548093,-1588.3463092547429,-18.190366341529675,-1588.3463092547429
27373717.635564242,-20.938915634452023,-1560.5719296565367,-14.918315721172398,-1560.5719296565367,-13.823230065277256,-1573.1097975164898,-7.8026301519976329,-1573.1097975164898,-28.941960078949581,-1578.3263382742505,-22.921360165669959,-1578.3263382742505,-24.211808533793636,-1589.1574098702906,-18.191208620514011,-1589.1574098702906
27387396.189545676,-20.893094038185129,-1561.081824543568,-14.872494124905504,-1561.081824543568,-13.763017463583926,-1573.9776618246983,-7.7424175503043022,-1573.9776618246983,-28.932557335165075,-1579.0578939579682,-22.91195742188545,-1579.0578939579682,-24.212730722044725,-1589.9694940747534,-18.1921308087651,-1589.9694940747534
27401074.743527114,-20.84645373844112,-1561.5962489409235,-14.825853825161502,-1561.5962489409235,-13.702745278257195,-1574.8578951586869,-7.6821453649775702,-1574.8578951586869,-28.923014135994492,-1579.7907730560607,-22.902414222714867,-1579.7907730560607,-24.213736995643696,-1590.7825463230899,-18.193137082364071,-1590.7825463230899
27414753.297508549,-20.799000901654164,-1562.1153183003175,-14.778400988374539,-1562.1153183003175,-13.642471116594217,-1575.7506766524239,-7.6218712033145941,-1575.7506766524239,-28.913334245085473,-1580.5249902061507,-22.892734331805848,-1580.5249902061507,-24.214831464497784,-1591.5965502611543,-18.194231551218159,-1591.5965502611543
27428431.851489983,-20.75074203113866,-1562.639149643159,-14.730142117859035,-1562.639149643159,-13.582255053466222,-1576.6561758569385,-7.5616551401865966,-1576.6561758569385,-28.903521467224969,-1581.2605595241698,-22.882921553945344,-1581.2605595241698,-24.216018168405363,-1592.4114887368889,-18.195418255125741,-1592.4114887368889
27442110.405471422,-20.701683985442344,-1563.1678615656638,-14.681084072162719,-1563.1678615656638,-13.522159650404955,-1577.5745515623398,-7.50155973712533,-1577.5745515623398,-28.893579646832563,-1581.9974945970591,-22.872979733552942,-1581.9974945970591,-24.217301073154729,-1593.2273438124666,-18.196701159875108,-1593.2273438124666
27455788.959452856,-20.651833997408371,-1563.7015742401504,-14.631234084128746,-1563.7015742401504,-13.462249963920843,-1578.505950557834,-7.4416500506412184,-1578.505950557834,-28.883512666411313,-1582.7358084755861,-22.862912753131695,-1582.7358084755861,-24.218684066662956,-1594.0440967773875,-18.198084153383331,-1594.0440967773875
27469467.513434295,-20.601199693959813,-1564.24040941218,-14.58059978068019,-1564.24040941218,-13.402593541728152,-1579.4505063320271,-7.3819936284485284,-1579.4505063320271,-28.873324444955266,-1583.4755136672939,-22.852724531675641,-1583.4755136672939,-24.22017095516091,-1594.8617281625243,-18.199571041881285,-1594.8617281625243
27483146.067415729,-20.549789116618907,-1564.7844903931632,-14.529189203339284,-1564.7844903931632,-13.343260405503335,-1580.4083377167499,-7.3226604922237097,-1580.4083377167499,-28.863018936313587,-1584.2166221295904,-22.842419023033965,-1584.2166221295904,-24.221765459430888,-1595.6802177551162,-18.201165546151262,-1595.6802177551162
27496824.621397167,-20.497610742770625,-1565.3339420480565,-14.477010829491002,-1565.3339420480565,-13.284323018763962,-1581.3795474787369,-7.2637231054843383,-1581.3795474787369,-28.852600127510932,-1584.9591452629904,-22.832000214231307,-1584.9591452629904,-24.22347121110316,-1596.4995446147013,-18.202871297823535,-1596.4995446147013
27510503.175378602,-20.444673507678726,-1565.888890777723,-14.424073594399101,-1565.888890777723,-13.225856238434464,-1582.3642208646288,-7.2052563251548394,-1582.3642208646288,-28.842072037023662,-1585.7030939045305,-22.821472123744037,-1585.7030939045305,-24.225291749017785,-1597.3196870899824,-18.20469183573816,-1597.3196870899824
27524181.72936004,-20.390986827259621,-1566.4494644955219,-14.370386913979999,-1566.4494644955219,-13.167937248660341,-1583.3624241060663,-7.1473373353807172,-1583.3624241060663,-28.831438713011835,-1586.4484783213629,-22.81083879973221,-1586.4484783213629,-24.227230515658178,-1598.1406228366168,-18.206630602378556,-1598.1406228366168
27537860.283341475,-20.33656062161733,-1567.015792597653,-14.315960708337707,-1567.015792597653,-13.110645475452516,-1584.3742028929603,-7.0900455621728922,-1584.3742028929603,-28.820704231507236,-1587.1953082045409,-22.800104318227614,-1587.1953082045409,-24.229290853662722,-1598.9623288359119,-18.2086909403831,-1598.9623288359119
27551538.837322913,-20.281405339337933,-1567.5880059267638,-14.260805426058308,-1567.5880059267638,-13.054062480784536,-1585.3995808244917,-7.0334625675049107,-1585.3995808244917,-28.809872694556816,-1587.943592663021,-22.789272781277191,-1587.943592663021,-24.231476002420735,-1599.784781414422,-18.210876089141113,-1599.784781414422
27565217.391304348,-20.225531982540655,-1568.1662367282886,-14.204932069261032,-1568.1662367282886,-12.998271834839986,-1586.4385578488514,-6.9776719215603622,-1586.4385578488514,-28.798948228322416,-1588.6933402178827,-22.778348315042795,-1588.6933402178827,-24.233789094759153,-1600.6079562644188,-18.213189181479528,-1600.6079562644188
27578895.945285782,-20.168952132676079,-1568.750618598973,-14.148352219396456,-1568.750618598973,-12.943358965209782,-1587.4911087042801,-6.9227590519301589,-1587.4911087042801,-28.787934981136452,-1589.4445587967928,-22.767335067856827,-1589.4445587967928,-24.236233153726086,-1601.4318284652252,-18.215633240446461,-1601.4318284652252
27592574.49926722,-20.111677977059337,-1569.3412864269917,-14.091078063779715,-1569.3412864269917,-12.889410981979271,-1588.5571813754793,-6.868811068699646,-1588.5571813754793,-28.776837121514241,-1590.1972557287131,-22.756237208234616,-1590.1972557287131,-24.238811089477359,-1602.2563725053838,-18.218211176197737,-1602.2563725053838
27606253.053248655,-20.053722336119936,-1569.9383763230494,-14.033122422840316,-1569.9383763230494,-12.836516477820929,-1589.6366955810104,-6.8159165645413067,-1589.6366955810104,-28.76565883612319,-1590.9514377388887,-22.745058922843565,-1590.9514377388887,-24.241525696272017,-1603.0815623056419,-18.220925782992392,-1603.0815623056419
27619931.607230093,-19.995098691343806,-1570.5420255418292,-13.974498778064184,-1570.5420255418292,-12.784765302424779,-1590.7295413087338,-6.7641653891451554,-1590.7295413087338,-28.754404327709636,-1591.7071109441074,-22.733804414430018,-1591.7071109441074,-24.244379649582687,-1603.907371242725,-18.223779736303062,-1603.907371242725
27633610.161211528,-19.935821213877922,-1571.1523723931048,-13.915221300598299,-1571.1523723931048,-12.734248310856543,-1591.8355774177098,-6.7136483975769217,-1591.8355774177098,-28.743077812983802,-1592.4642808482679,-22.722477899704177,-1592.4642808482679,-24.247375503326456,-1604.7337721738741,-18.226775590046831,-1604.7337721738741
27647288.715192966,-19.875904793759002,-1571.7695561418268,-13.855304880479375,-1571.7695561418268,-12.685057085731144,-1592.9546303261957,-6.6644571724515211,-1592.9546303261957,-28.731683520463669,-1593.222952338255,-22.711083607184044,-1593.222952338255,-24.250515687221785,-1605.5607374621106,-18.229915773942164,-1605.5607374621106
27660967.269174401,-19.815365069721832,-1572.3937168964512,-13.794765156442208,-1572.3937168964512,-12.637283633428986,-1594.0864928063941,-6.6166837201493625,-1594.0864928063941,-28.720225688278937,-1593.9831296801451,-22.699625774999312,-1593.9831296801451,-24.25380250427682,-1606.3882390022015,-18.233202590997195,-1606.3882390022015
27674645.823155839,-19.754218459531849,-1573.0249954847618,-13.733618546252224,-1573.0249954847618,-12.591020054959879,-1595.2309229073846,-6.5704201416802555,-1595.2309229073846,-28.708708561935698,-1594.74481651576,-22.688108648656073,-1594.74481651576,-24.257238128414205,-1607.2162482472938,-18.236638215134583,-1607.2162482472938
27688324.377137274,-19.692482190779863,-1573.6635333163995,-13.67188227750024,-1573.6635333163995,-12.546358192492718,-1596.3876430281307,-6.525758279213095,-1596.3876430281307,-28.697136392043312,-1595.5080158595745,-22.676536478763687,-1595.5080158595745,-24.260824602237179,-1608.0447362361733,-18.240224688957557,-1608.0447362361733
