sample_id,replicate_id,split,grid_id,scenario_id,best_topology_id,best_equivalence_class,best_distance,margin,rho,best_subband_distance,best_amplitude_distance,best_phase_distance,topology_best_distances,topK_neighborhood_scores,topK_neighborhood_std,stability_value,block_repetitions,uses_topK_cache,distance_evaluations,configuration_hash
final01_final_replication_test_cont_G001_06,final01,final_replication_test,B_ofdm_active_subcarriers,P2_stale_or_inconsistent_prior,G001,"{G001}",0.186079218581062,0.0296458969703519,0.862575588867171,[0.0933677 0.133695 0.174353 0.197464 0.195677 0.204441 0.220526 0.228658],0.0480332922023061,0.611812122380371,[0.186079 0.21611 0.215725 0.26273],[0.186079 0.186079 0.186309;0.216228 0.21637 0.216605;0.216039 0.216177 0.216626;0.262881 0.263114 0.263687],[0 0 0.00068881;0.00010414 0.000192554 0.000283646;0.000222095 0.000264064 0.000517819;0.000152887 0.00031229 0.000649424],1,30,1,972,ea7b1f1038fa0e7f944dafa07d86a670bf5d0c86ee37902f05ee261e1b70cb02
final01_final_replication_test_grid_G001_01,final01,final_replication_test,A_stage4a1_quick61,P0_no_prior,G001,"{G001}",0,0.17286420118993,0,[0 0 0 0 0 0 0 0],0,0,[0 0.172864 0.177361 0.256164 0.172864 0.259779 0.256164],[0 0 0.0012624;0.173758 0.174537 0.176587;0.178066 0.178814 0.180481;0.257103 0.257624 0.258888;0.173758 0.174792 0.176918;0.260848 0.261599 0.262884;0.257163 0.257779 0.259125],[0 0 0.0037872;0.00075811 0.00114955 0.00229356;0.000498993 0.00104337 0.00193196;0.000670514 0.00088992 0.00148848;0.00075811 0.00142004 0.00240311;0.000766312 0.00110258 0.00156044;0.000726131 0.00102165 0.00159841],1,30,1,1701,0f373b7010ca5cb045a7504a8d62c2468fd7243a00ec28c869dd105c54b4ed85
final01_final_replication_test_grid_G001_01,final01,final_replication_test,A_stage4a1_quick61,P1_partial_consistent_prior,G001,"{G001}",0,0.17286420118993,0,[0 0 0 0 0 0 0 0],0,0,[0 0.177361 0.172864 0.256164],[0 0 0.0012624;0.178066 0.178814 0.180481;0.173758 0.174792 0.176918;0.257163 0.257779 0.259125],[0 0 0.0037872;0.000498993 0.00104337 0.00193196;0.00075811 0.00142004 0.00240311;0.000726131 0.00102165 0.00159841],1,30,1,972,45730c6484f397830c411e04b050555c36fd02843e0f955e1b442cd1d927df0c
final01_final_replication_test_grid_G001_01,final01,final_replication_test,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,G001,"{G001}",0,0.17286420118993,0,[0 0 0 0 0 0 0 0],0,0,[0 0.172864 0.172864 0.259779],[0 0 0.0012624;0.173758 0.174537 0.176587;0.173758 0.174792 0.176918;0.260848 0.261599 0.262884],[0 0 0.0037872;0.00075811 0.00114955 0.00229356;0.00075811 0.00142004 0.00240311;0.000766312 0.00110258 0.00156044],1,30,1,972,b17052d94dcd7df8157639d4abbec353befae316da88ce43e32c5fe1f8bad4a0
final01_final_replication_test_grid_G001_01,final01,final_replication_test,B_ofdm_active_subcarriers,P0_no_prior,G001,"{G001}",0,0.173363886939106,0,[0 0 0 0 0 0 0 0],0,0,[0 0.175479 0.173364 0.256352 0.175479 0.260072 0.256352],[0 0 0.00125035;0.176297 0.177133 0.179228;0.174031 0.174798 0.176599;0.257221 0.257756 0.259115;0.176297 0.177375 0.179547;0.261179 0.261911 0.263261;0.257302 0.257928 0.259333],[0 0 0.00375106;0.000715644 0.00118482 0.00233782;0.000515058 0.00104874 0.00204115;0.000658339 0.000862671 0.00156167;0.000715644 0.00144858 0.00245587;0.000798529 0.00111166 0.00162215;0.000751291 0.00101146 0.0016233],1,30,1,1701,cb4a8948d2c30a9ff5901bc3cb4b64cea7348e122640626cf6b74c9c437dc641
final01_final_replication_test_grid_G001_01,final01,final_replication_test,B_ofdm_active_subcarriers,P1_partial_consistent_prior,G001,"{G001}",0,0.173363886939106,0,[0 0 0 0 0 0 0 0],0,0,[0 0.173364 0.175479 0.256352],[0 0 0.00125035;0.174031 0.174798 0.176599;0.176297 0.177375 0.179547;0.257302 0.257928 0.259333],[0 0 0.00375106;0.000515058 0.00104874 0.00204115;0.000715644 0.00144858 0.00245587;0.000751291 0.00101146 0.0016233],1,30,1,972,e676638adcb9e1195dc62f1ae2f7d59918d691ca156f4b8615e6befb7f601470
final01_final_replication_test_grid_G001_01,final01,final_replication_test,B_ofdm_active_subcarriers,P2_stale_or_inconsistent_prior,G001,"{G001}",0,0.17547939032445,0,[0 0 0 0 0 0 0 0],0,0,[0 0.175479 0.175479 0.260072],[0 0 0.00125035;0.176297 0.177133 0.179228;0.176297 0.177375 0.179547;0.261179 0.261911 0.263261],[0 0 0.00375106;0.000715644 0.00118482 0.00233782;0.000715644 0.00144858 0.00245587;0.000798529 0.00111166 0.00162215],1,30,1,972,ea7b1f1038fa0e7f944dafa07d86a670bf5d0c86ee37902f05ee261e1b70cb02
final01_final_replication_test_grid_G001_02,final01,final_replication_test,A_stage4a1_quick61,P0_no_prior,G001,"{G001}",0,0.17286420118993,0,[0 0 0 0 0 0 0 0],0,0,[0 0.172864 0.177361 0.256164 0.172864 0.259779 0.256164],[0 0 0.0012624;0.173758 0.174537 0.176587;0.178066 0.178814 0.180481;0.257103 0.257624 0.258888;0.173758 0.174792 0.176918;0.260848 0.261599 0.262884;0.257163 0.257779 0.259125],[0 0 0.0037872;0.00075811 0.00114955 0.00229356;0.000498993 0.00104337 0.00193196;0.000670514 0.00088992 0.00148848;0.00075811 0.00142004 0.00240311;0.000766312 0.00110258 0.00156044;0.000726131 0.00102165 0.00159841],1,30,1,1701,0f373b7010ca5cb045a7504a8d62c2468fd7243a00ec28c869dd105c54b4ed85
final01_final_replication_test_grid_G001_02,final01,final_replication_test,A_stage4a1_quick61,P1_partial_consistent_prior,G001,"{G001}",0,0.17286420118993,0,[0 0 0 0 0 0 0 0],0,0,[0 0.177361 0.172864 0.256164],[0 0 0.0012624;0.178066 0.178814 0.180481;0.173758 0.174792 0.176918;0.257163 0.257779 0.259125],[0 0 0.0037872;0.000498993 0.00104337 0.00193196;0.00075811 0.00142004 0.00240311;0.000726131 0.00102165 0.00159841],1,30,1,972,45730c6484f397830c411e04b050555c36fd02843e0f955e1b442cd1d927df0c
final01_final_replication_test_grid_G001_02,final01,final_replication_test,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,G001,"{G001}",0,0.17286420118993,0,[0 0 0 0 0 0 0 0],0,0,[0 0.172864 0.172864 0.259779],[0 0 0.0012624;0.173758 0.174537 0.176587;0.173758 0.174792 0.176918;0.260848 0.261599 0.262884],[0 0 0.0037872;0.00075811 0.00114955 0.00229356;0.00075811 0.00142004 0.00240311;0.000766312 0.00110258 0.00156044],1,30,1,972,b17052d94dcd7df8157639d4abbec353befae316da88ce43e32c5fe1f8bad4a0
final01_final_replication_test_grid_G001_02,final01,final_replication_test,B_ofdm_active_subcarriers,P0_no_prior,G001,"{G001}",0,0.173363886939106,0,[0 0 0 0 0 0 0 0],0,0,[0 0.175479 0.173364 0.256352 0.175479 0.260072 0.256352],[0 0 0.00125035;0.176297 0.177133 0.179228;0.174031 0.174798 0.176599;0.257221 0.257756 0.259115;0.176297 0.177375 0.179547;0.261179 0.261911 0.263261;0.257302 0.257928 0.259333],[0 0 0.00375106;0.000715644 0.00118482 0.00233782;0.000515058 0.00104874 0.00204115;0.000658339 0.000862671 0.00156167;0.000715644 0.00144858 0.00245587;0.000798529 0.00111166 0.00162215;0.000751291 0.00101146 0.0016233],1,30,1,1701,cb4a8948d2c30a9ff5901bc3cb4b64cea7348e122640626cf6b74c9c437dc641
final01_final_replication_test_grid_G001_02,final01,final_replication_test,B_ofdm_active_subcarriers,P1_partial_consistent_prior,G001,"{G001}",0,0.173363886939106,0,[0 0 0 0 0 0 0 0],0,0,[0 0.173364 0.175479 0.256352],[0 0 0.00125035;0.174031 0.174798 0.176599;0.176297 0.177375 0.179547;0.257302 0.257928 0.259333],[0 0 0.00375106;0.000515058 0.00104874 0.00204115;0.000715644 0.00144858 0.00245587;0.000751291 0.00101146 0.0016233],1,30,1,972,e676638adcb9e1195dc62f1ae2f7d59918d691ca156f4b8615e6befb7f601470
final01_final_replication_test_grid_G001_02,final01,final_replication_test,B_ofdm_active_subcarriers,P2_stale_or_inconsistent_prior,G001,"{G001}",0,0.17547939032445,0,[0 0 0 0 0 0 0 0],0,0,[0 0.175479 0.175479 0.260072],[0 0 0.00125035;0.176297 0.177133 0.179228;0.176297 0.177375 0.179547;0.261179 0.261911 0.263261],[0 0 0.00375106;0.000715644 0.00118482 0.00233782;0.000715644 0.00144858 0.00245587;0.000798529 0.00111166 0.00162215],1,30,1,972,ea7b1f1038fa0e7f944dafa07d86a670bf5d0c86ee37902f05ee261e1b70cb02
final01_final_replication_test_cont_G002_01,final01,final_replication_test,A_stage4a1_quick61,P0_no_prior,G005,"{G002,G005}",0.0255383272165771,0.0684091365848981,0.271836260213171,[0.014053 0.0168342 0.0219977 0.0255086 0.0286416 0.0316337 0.0286197 0.0309491],0.0117177785752852,0.101282277292704,[0.176113 0.0255383 0.118039 0.0961728 0.0255383 0.0939475 0.0961728],[0.176113 0.176113 0.176826;0.0263303 0.0267645 0.028649;0.118758 0.119391 0.120703;0.0964255 0.096933 0.099104;0.026283 0.026736 0.028605;0.094222 0.0947284 0.0960503;0.0964332 0.096896 0.0991029],[0 0 0.00213766;0.000605306 0.00070933 0.00216773;0.000543867 0.000887061 0.00150408;0.00020728 0.000698091 0.00229886;0.000588337 0.000718483 0.00217925;0.000242999 0.000719526 0.00146368;0.000269373 0.000693075 0.00233612],1,30,1,1701,0f373b7010ca5cb045a7504a8d62c2468fd7243a00ec28c869dd105c54b4ed85
final01_final_replication_test_cont_G002_01,final01,final_replication_test,A_stage4a1_quick61,P1_partial_consistent_prior,G005,"{G005}",0.0255383272165771,0.0706344558028175,0.265546305456933,[0.014053 0.0168342 0.0219977 0.0255086 0.0286416 0.0316337 0.0286197 0.0309491],0.0117177785752852,0.101282277292704,[0.176113 0.118039 0.0255383 0.0961728],[0.176113 0.176113 0.176826;0.118758 0.119391 0.120703;0.026283 0.026736 0.028605;0.0964332 0.096896 0.0991029],[0 0 0.00213766;0.000543867 0.000887061 0.00150408;0.000588337 0.000718483 0.00217925;0.000269373 0.000693075 0.00233612],1,30,1,972,45730c6484f397830c411e04b050555c36fd02843e0f955e1b442cd1d927df0c
final01_final_replication_test_cont_G002_01,final01,final_replication_test,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,G005,"{G002,G005}",0.0255383272165771,0.0684091365848981,0.271836260213171,[0.014053 0.0168342 0.0219977 0.0255086 0.0286416 0.0316337 0.0286197 0.0309491],0.0117177785752852,0.101282277292704,[0.176113 0.0255383 0.0255383 0.0939475],[0.176113 0.176113 0.176826;0.0263303 0.0267645 0.028649;0.026283 0.026736 0.028605;0.094222 0.0947284 0.0960503],[0 0 0.00213766;0.000605306 0.00070933 0.00216773;0.000588337 0.000718483 0.00217925;0.000242999 0.000719526 0.00146368],1,30,1,972,b17052d94dcd7df8157639d4abbec353befae316da88ce43e32c5fe1f8bad4a0
final01_final_replication_test_cont_G002_01,final01,final_replication_test,B_ofdm_active_subcarriers,P0_no_prior,G005,"{G002,G005}",0.0257081151647248,0.0626329146998705,0.291009910161087,[0.0130486 0.0164541 0.0230912 0.0263143 0.0281368 0.0323197 0.0279062 0.0317091],0.0117961830391034,0.101705913609956,[0.175756 0.0257081 0.114641 0.0898044 0.0257081 0.088341 0.0898044],[0.175756 0.175756 0.176491;0.0263923 0.0268261 0.028648;0.11529 0.116011 0.117278;0.0899128 0.0903529 0.0926465;0.0263684 0.0268117 0.0286127;0.0884393 0.0888648 0.0902779;0.0899234 0.0903346 0.0926533],[0 0 0.00220586;0.000527637 0.000670766 0.00209175;0.000469247 0.00096452 0.00151573;0.000109955 0.000610832 0.00244872;0.000543802 0.000687686 0.00212555;0.000108388 0.000599664 0.00149393;0.000159477 0.000605944 0.00247251],1,30,1,1701,cb4a8948d2c30a9ff5901bc3cb4b64cea7348e122640626cf6b74c9c437dc641
final01_final_replication_test_cont_G002_01,final01,final_replication_test,B_ofdm_active_subcarriers,P1_partial_consistent_prior,G005,"{G005}",0.0257081151647248,0.0640962992229401,0.286267833710964,[0.0130486 0.0164541 0.0230912 0.0263143 0.0281368 0.0323197 0.0279062 0.0317091],0.0117961830391034,0.101705913609956,[0.175756 0.114641 0.0257081 0.0898044],[0.175756 0.175756 0.176491;0.11529 0.116011 0.117278;0.0263684 0.0268117 0.0286127;0.0899234 0.0903346 0.0926533],[0 0 0.00220586;0.000469247 0.00096452 0.00151573;0.000543802 0.000687686 0.00212555;0.000159477 0.000605944 0.00247251],1,30,1,972,e676638adcb9e1195dc62f1ae2f7d59918d691ca156f4b8615e6befb7f601470
final01_final_replication_test_cont_G002_01,final01,final_replication_test,B_ofdm_active_subcarriers,P2_stale_or_inconsistent_prior,G005,"{G002,G005}",0.0257081151647248,0.0626329146998705,0.291009910161087,[0.0130486 0.0164541 0.0230912 0.0263143 0.0281368 0.0323197 0.0279062 0.0317091],0.0117961830391034,0.101705913609956,[0.175756 0.0257081 0.0257081 0.088341],[0.175756 0.175756 0.176491;0.0263923 0.0268261 0.028648;0.0263684 0.0268117 0.0286127;0.0884393 0.0888648 0.0902779],[0 0 0.00220586;0.000527637 0.000670766 0.00209175;0.000543802 0.000687686 0.00212555;0.000108388 0.000599664 0.00149393],1,30,1,972,ea7b1f1038fa0e7f944dafa07d86a670bf5d0c86ee37902f05ee261e1b70cb02
final01_final_replication_test_cont_G002_02,final01,final_replication_test,A_stage4a1_quick61,P0_no_prior,G005,"{G002,G005}",0.0557826188824645,0.0448183342872686,0.554493939911226,[0.0226241 0.046663 0.0348337 0.0638236 0.0582192 0.0633286 0.0807119 0.0578478],0.0216246857331893,0.28021213530541,[0.190543 0.0557826 0.126845 0.103478 0.0557826 0.100601 0.103478],[0.190543 0.190543 0.191241;0.0565465 0.0572554 0.0586303;0.12739 0.128002 0.129636;0.103912 0.104491 0.106602;0.0565366 0.0572364 0.0586114;0.101113 0.101718 0.10409;0.103917 0.104448 0.106579],[0 0 0.00209494;0.000544356 0.00111303 0.00166154;0.000395033 0.000820326 0.00199543;0.000353021 0.000818679 0.00223526;0.000536017 0.00110304 0.00165928;0.00044536 0.000897405 0.00252235;0.000417247 0.000817741 0.00224617],1,30,1,1701,0f373b7010ca5cb045a7504a8d62c2468fd7243a00ec28c869dd105c54b4ed85
final01_final_replication_test_cont_G002_02,final01,final_replication_test,A_stage4a1_quick61,P1_partial_consistent_prior,G005,"{G005}",0.0557826188824645,0.047695780503331,0.539075007083872,[0.0226241 0.046663 0.0348337 0.0638236 0.0582192 0.0633286 0.0807119 0.0578478],0.0216246857331893,0.28021213530541,[0.190543 0.126845 0.0557826 0.103478],[0.190543 0.190543 0.191241;0.12739 0.128002 0.129636;0.0565366 0.0572364 0.0586114;0.103917 0.104448 0.106579],[0 0 0.00209494;0.000395033 0.000820326 0.00199543;0.000536017 0.00110304 0.00165928;0.000417247 0.000817741 0.00224617],1,30,1,972,45730c6484f397830c411e04b050555c36fd02843e0f955e1b442cd1d927df0c
final01_final_replication_test_cont_G002_02,final01,final_replication_test,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,G005,"{G002,G005}",0.0557826188824645,0.0448183342872686,0.554493939911226,[0.0226241 0.046663 0.0348337 0.0638236 0.0582192 0.0633286 0.0807119 0.0578478],0.0216246857331893,0.28021213530541,[0.190543 0.0557826 0.0557826 0.100601],[0.190543 0.190543 0.191241;0.0565465 0.0572554 0.0586303;0.0565366 0.0572364 0.0586114;0.101113 0.101718 0.10409],[0 0 0.00209494;0.000544356 0.00111303 0.00166154;0.000536017 0.00110304 0.00165928;0.00044536 0.000897405 0.00252235],1,30,1,972,b17052d94dcd7df8157639d4abbec353befae316da88ce43e32c5fe1f8bad4a0
final01_final_replication_test_cont_G002_02,final01,final_replication_test,B_ofdm_active_subcarriers,P0_no_prior,G002,"{G002,G005}",0.0565059238938591,0.0386418774257028,0.593875245771422,[0.0202248 0.0477453 0.0351144 0.067033 0.0583613 0.0643024 0.0787759 0.0581031],0.0211122710627074,0.280474776984345,[0.190427 0.0565059 0.124112 0.0974617 0.0565059 0.0951478 0.0974617],[0.190427 0.190427 0.191144;0.057207 0.057849 0.0591642;0.124534 0.124925 0.126601;0.0977981 0.09834 0.100414;0.0571872 0.0578284 0.0591527;0.0955607 0.0961271 0.0983178;0.0978054 0.0983074 0.100406],[0 0 0.00215152;0.00049751 0.00101213 0.00156918;0.000500371 0.0006203 0.00205143;0.000283146 0.000761349 0.00218523;0.000486246 0.00100437 0.001586;0.00037011 0.000832667 0.00230715;0.000340125 0.000759686 0.00220375],1,30,1,1701,cb4a8948d2c30a9ff5901bc3cb4b64cea7348e122640626cf6b74c9c437dc641
final01_final_replication_test_cont_G002_02,final01,final_replication_test,B_ofdm_active_subcarriers,P1_partial_consistent_prior,G005,"{G005}",0.0565059238938591,0.0409557841285724,0.57977563742546,[0.0202248 0.0477453 0.0351144 0.067033 0.0583613 0.0643024 0.0787759 0.0581031],0.0211122710627074,0.280474776984345,[0.190427 0.124112 0.0565059 0.0974617],[0.190427 0.190427 0.191144;0.124534 0.124925 0.126601;0.0571872 0.0578284 0.0591527;0.0978054 0.0983074 0.100406],[0 0 0.00215152;0.000500371 0.0006203 0.00205143;0.000486246 0.00100437 0.001586;0.000340125 0.000759686 0.00220375],1,30,1,972,e676638adcb9e1195dc62f1ae2f7d59918d691ca156f4b8615e6befb7f601470
final01_final_replication_test_cont_G002_02,final01,final_replication_test,B_ofdm_active_subcarriers,P2_stale_or_inconsistent_prior,G002,"{G002,G005}",0.0565059238938591,0.0386418774257028,0.593875245771422,[0.0202248 0.0477453 0.0351144 0.067033 0.0583613 0.0643024 0.0787759 0.0581031],0.0211122710627074,0.280474776984345,[0.190427 0.0565059 0.0565059 0.0951478],[0.190427 0.190427 0.191144;0.057207 0.057849 0.0591642;0.0571872 0.0578284 0.0591527;0.0955607 0.0961271 0.0983178],[0 0 0.00215152;0.00049751 0.00101213 0.00156918;0.000486246 0.00100437 0.001586;0.00037011 0.000832667 0.00230715],1,30,1,972,ea7b1f1038fa0e7f944dafa07d86a670bf5d0c86ee37902f05ee261e1b70cb02
final01_final_replication_test_cont_G002_03,final01,final_replication_test,A_stage4a1_quick61,P0_no_prior,G002,"{G002,G005}",0.0405163386884222,0.0747116751197381,0.351618823835018,[0.0142727 0.0316254 0.0407811 0.0295114 0.0531912 0.039755 0.0574119 0.044316],0.0097842920359696,0.159994368760985,[0.161457 0.0405163 0.125636 0.117538 0.0406665 0.115228 0.117538],[0.161457 0.161457 0.161927;0.0408006 0.0410791 0.0419009;0.126078 0.126425 0.127022;0.119978 0.121569 0.12422;0.0408619 0.0411549 0.04198;0.117918 0.119454 0.122412;0.119943 0.121486 0.124182],[0 0 0.00141062;0.000318577 0.000446123 0.000923186;0.000359503 0.0005398 0.000719733;0.00183634 0.00241578 0.00331101;0.000271214 0.000416934 0.000947443;0.00212855 0.0025112 0.00367928;0.00182839 0.00236669 0.00332251],1,30,1,1701,0f373b7010ca5cb045a7504a8d62c2468fd7243a00ec28c869dd105c54b4ed85
final01_final_replication_test_cont_G002_03,final01,final_replication_test,A_stage4a1_quick61,P1_partial_consistent_prior,G005,"{G005}",0.0406664941539718,0.0768717617998984,0.345985175835738,[0.0176919 0.0350362 0.0408791 0.0328745 0.0497948 0.0420172 0.0519954 0.0465878],0.0101166681126677,0.161482818023676,[0.161457 0.125636 0.0406665 0.117538],[0.161457 0.161457 0.161927;0.126078 0.126425 0.127022;0.0408619 0.0411549 0.04198;0.119943 0.121486 0.124182],[0 0 0.00141062;0.000359503 0.0005398 0.000719733;0.000271214 0.000416934 0.000947443;0.00182839 0.00236669 0.00332251],1,30,1,972,45730c6484f397830c411e04b050555c36fd02843e0f955e1b442cd1d927df0c
final01_final_replication_test_cont_G002_03,final01,final_replication_test,A_stage4a1_quick61,P2_stale_or_inconsistent_prior,G002,"{G002,G005}",0.0405163386884222,0.0747116751197381,0.351618823835018,[0.0142727 0.0316254 0.0407811 0.0295114 0.0531912 0.039755 0.0574119 0.044316],0.0097842920359696,0.159994368760985,[0.161457 0.0405163 0.0406665 0.115228],[0.161457 0.161457 0.161927;0.0408006 0.0410791 0.0419009;0.0408619 0.0411549 0.04198;0.117918 0.119454 0.122412],[0 0 0.00141062;0.000318577 0.000446123 0.000923186;0.000271214 0.000416934 0.000947443;0.00212855 0.0025112 0.00367928],1,30,1,972,b17052d94dcd7df8157639d4abbec353befae316da88ce43e32c5fe1f8bad4a0
final01_final_replication_test_cont_G002_03,final01,final_replication_test,B_ofdm_active_subcarriers,P0_no_prior,G002,"{G002,G005}",0.0406596854551876,0.0708034958764679,0.364781311362728,[0.0158811 0.0282016 0.0408361 0.0310149 0.0526083 0.0400867 0.0560661 0.0450969],0.00980991198398468,0.160047520763853,[0.164019 0.0406597 0.123131 0.112655 0.0407443 0.111463 0.112655],[0.164019 0.164019 0.16448;0.0408996 0.0411708 0.0420117;0.123454 0.123866 0.124381;0.115021 0.116655 0.119346;0.0409827 0.0412507 0.0420923;0.113967 0.115634 0.118433;0.115007 0.116622 0.119334],[0 0 0.0013849;0.000305028 0.000427317 0.000937901;0.000279126 0.000552487 0.000657474;0.0017254 0.00240727 0.00330558;0.000279045 0.000394499 0.000964872;0.00186012 0.00249881 0.00345763;0.00172009 0.00238538 0.00331136],1,30,1,1701,cb4a8948d2c30a9ff5901bc3cb4b64cea7348e122640626cf6b74c9c437dc641
final01_final_replication_test_cont_G002_03,final01,final_replication_test,B_ofdm_active_subcarriers,P1_partial_consistent_prior,G005,"{G005}",0.0407442597666353,0.0719108474906799,0.361672548703982,[0.0194559 0.0314053 0.0408155 0.0349459 0.0490205 0.0421848 0.0511526 0.04724],0.0101452323184941,0.161077140652274,[0.164019 0.123131 0.0407443 0.112655],[0.164019 0.164019 0.16448;0.123454 0.123866 0.124381;0.0409827 0.0412507 0.0420923;0.115007 0.116622 0.119334],[0 0 0.0013849;0.000279126 0.000552487 0.000657474;0.000279045 0.000394499 0.000964872;0.00172009 0.00238538 0.00331136],1,30,1,972,e676638adcb9e1195dc62f1ae2f7d59918d691ca156f4b8615e6befb7f601470
