split,scenario,measurement_kind,observation_mode,method,feature,snr_db,trial,true_id,predicted_id,true_class,predicted_class,strict_correct,class_correct,strict_unique_correct,unique_identification,physically_ambiguous_class,ambiguous,false_unique,best_distance,second_best_distance,distance_margin,objective,cfr_nmse,theta_estimation_rmse,theta_boundary_hit,theta_true_label,theta_hat_label,parameter_regularization,lambda,grid_size,view_count,frequency_count,edge_precision,edge_recall,edge_f1,seed,runtime_s,trial_label
test,load_error_10,three_view_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,26710922,T2,T2,"{T2}","{T2}",1,1,0,0,0,1,0,0.0225440656362186,0.0225440656362186,0,0.0225440656362186,0.00409806991261147,0.0288675134594813,0,load_error_10,nominal,0,0.05,27,3,1793,1,1,1,26710922,NaN,0
test,load_error_10,three_view_complete,ordinary_ofdm_cfr,nominal_nearest,amp_phase_joint_weighted,20,26710923,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0274910077223183,0.12852693449639,0.101035926774072,0.0274910077223183,0.00411499428434792,0.0288675134594813,0,load_error_10,nominal,0,0,27,3,1793,1,1,1,26710923,NaN,0
test,load_error_10,three_view_complete,ordinary_ofdm_cfr,topology_only,amplitude,20,26710923,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0010739854209308,0.00728246130204817,0.00620847588111737,0.0010739854209308,0.00411499428434792,0.0288675134594813,0,load_error_10,nominal,0,0,27,3,1793,1,1,1,26710923,NaN,0
test,load_error_10,three_view_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,26710923,T2,T2,"{T2}","{T2}",1,1,0,0,0,1,0,0.0274910077223183,0.0274910077223183,0,0.0274910077223183,0.00411499428434792,0.0288675134594813,0,load_error_10,nominal,0,0.05,27,3,1793,1,1,1,26710923,NaN,0
test,load_error_10,three_view_complete,ordinary_ofdm_cfr,nominal_nearest,amp_phase_joint_weighted,20,26711022,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0.0171928638540382,0.0697216093053268,0.0525287454512886,0.0171928638540382,0.00409743271672298,0.0288675134594813,0,load_error_10,nominal,0,0,27,3,1793,1,1,1,26711022,NaN,0
test,load_error_10,three_view_complete,ordinary_ofdm_cfr,topology_only,amplitude,20,26711022,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0.00108681191244729,0.00652688074103314,0.00544006882858585,0.00108681191244729,0.00409743271672298,0.0288675134594813,0,load_error_10,nominal,0,0,27,3,1793,1,1,1,26711022,NaN,0
test,load_error_10,three_view_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,26711022,T3,T3,"{T3}","{T3}",1,1,0,0,0,1,0,0.0171928638540382,0.0171928638540382,0,0.0171928638540382,0.00409743271672298,0.0288675134594813,0,load_error_10,nominal,0,0.05,27,3,1793,1,1,1,26711022,NaN,0
test,load_error_10,three_view_complete,ordinary_ofdm_cfr,nominal_nearest,amp_phase_joint_weighted,20,26711023,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0.0231188603721709,0.0743983566781197,0.0512794963059488,0.0231188603721709,0.00412845421251142,0.0288675134594813,0,load_error_10,nominal,0,0,27,3,1793,1,1,1,26711023,NaN,0
test,load_error_10,three_view_complete,ordinary_ofdm_cfr,topology_only,amplitude,20,26711023,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0.0010857204833342,0.00654650448926323,0.00546078400592903,0.0010857204833342,0.00412845421251142,0.0288675134594813,0,load_error_10,nominal,0,0,27,3,1793,1,1,1,26711023,NaN,0
test,load_error_10,three_view_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,26711023,T3,T3,"{T3}","{T3}",1,1,0,0,0,1,0,0.0231188603721709,0.0231188603721709,0,0.0231188603721709,0.00412845421251142,0.0288675134594813,0,load_error_10,nominal,0,0.05,27,3,1793,1,1,1,26711023,NaN,0
test,load_error_10,three_view_complete,ordinary_ofdm_cfr,nominal_nearest,amp_phase_joint_weighted,20,26711122,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.0326839227650886,0.129954173567285,0.0972702508021967,0.0326839227650886,0.00407080563326626,0.0288675134594813,0,load_error_10,nominal,0,0,27,3,1793,1,1,1,26711122,NaN,0
test,load_error_10,three_view_complete,ordinary_ofdm_cfr,topology_only,amplitude,20,26711122,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.00111201300172361,0.0042690301057144,0.00315701710399079,0.00111201300172361,0.00407080563326626,0.0288675134594813,0,load_error_10,nominal,0,0,27,3,1793,1,1,1,26711122,NaN,0
test,load_error_10,three_view_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,26711122,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.0319766799024441,0.0326839227650886,0.00070724286264448,0.0319766799024441,0.00407080563326626,0,1,load_error_10,branch_load_scale,0.0833333333333333,0.05,27,3,1793,1,1,1,26711122,NaN,0
test,load_error_10,three_view_complete,ordinary_ofdm_cfr,nominal_nearest,amp_phase_joint_weighted,20,26711123,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.0255109838797458,0.130103914689477,0.104592930809732,0.0255109838797458,0.00413079251061858,0.0288675134594813,0,load_error_10,nominal,0,0,27,3,1793,1,1,1,26711123,NaN,0
test,load_error_10,three_view_complete,ordinary_ofdm_cfr,topology_only,amplitude,20,26711123,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.00113845587744771,0.00431460056762581,0.00317614469017809,0.00113845587744771,0.00413079251061858,0.0288675134594813,0,load_error_10,nominal,0,0,27,3,1793,1,1,1,26711123,NaN,0
test,load_error_10,three_view_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,26711123,T4,T4,"{T4}","{T4}",1,1,0,0,0,1,0,0.0255109838797458,0.0255109838797458,0,0.0255109838797458,0.00413079251061858,0.0288675134594813,0,load_error_10,nominal,0,0.05,27,3,1793,1,1,1,26711123,NaN,0
test,load_error_10,three_view_complete,ordinary_ofdm_cfr,nominal_nearest,amp_phase_joint_weighted,20,26711222,T5,T5,"{T5}","{T5}",1,1,1,1,0,0,0,0.0384686042613187,0.0792731245176209,0.0408045202563022,0.0384686042613187,0.00421937661746351,0.0288675134594813,0,load_error_10,nominal,0,0,27,3,1793,1,1,1,26711222,NaN,0
test,load_error_10,three_view_complete,ordinary_ofdm_cfr,topology_only,amplitude,20,26711222,T5,T5,"{T5}","{T5}",1,1,1,1,0,0,0,0.00112398623306732,0.00436017082281653,0.00323618458974921,0.00112398623306732,0.00421937661746351,0.0288675134594813,0,load_error_10,nominal,0,0,27,3,1793,1,1,1,26711222,NaN,0
test,load_error_10,three_view_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,26711222,T5,T5,"{T5}","{T5}",1,1,0,0,0,1,0,0.0384686042613187,0.0384686042613187,0,0.0384686042613187,0.00421937661746351,0.0288675134594813,0,load_error_10,nominal,0,0.05,27,3,1793,1,1,1,26711222,NaN,0
test,load_error_10,three_view_complete,ordinary_ofdm_cfr,nominal_nearest,amp_phase_joint_weighted,20,26711223,T5,T5,"{T5}","{T5}",1,1,1,1,0,0,0,0.0156232771997558,0.073334893612617,0.0577116164128611,0.0156232771997558,0.00417126692172352,0.0288675134594813,0,load_error_10,nominal,0,0,27,3,1793,1,1,1,26711223,NaN,0
test,load_error_10,three_view_complete,ordinary_ofdm_cfr,topology_only,amplitude,20,26711223,T5,T5,"{T5}","{T5}",1,1,1,1,0,0,0,0.00111663485312406,0.00434851583638091,0.00323188098325685,0.00111663485312406,0.00417126692172352,0.0288675134594813,0,load_error_10,nominal,0,0,27,3,1793,1,1,1,26711223,NaN,0
test,load_error_10,three_view_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,26711223,T5,T5,"{T5}","{T5}",1,1,0,0,0,1,0,0.0156232771997558,0.0156232771997558,0,0.0156232771997558,0.00417126692172352,0.0288675134594813,0,load_error_10,nominal,0,0.05,27,3,1793,1,1,1,26711223,NaN,0
test,joint_bounded,siso_forward,ordinary_ofdm_cfr,nominal_nearest,amp_phase_joint_weighted,20,26770922,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0417146119452018,0.0989667175949163,0.0572521056497146,0.0417146119452018,0.00400711510585684,0.0141990744450371,0,joint_bounded,nominal,0,0,27,1,1793,1,1,1,26770922,NaN,0
test,joint_bounded,siso_forward,ordinary_ofdm_cfr,topology_only,amplitude,20,26770922,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00220772269242483,0.0073862763579865,0.00517855366556167,0.00220772269242483,0.00400711510585684,0.0141990744450371,0,joint_bounded,nominal,0,0,27,1,1793,1,1,1,26770922,NaN,0
test,joint_bounded,siso_forward,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,26770922,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0403347693623345,0.0417146119452018,0.00137984258286726,0.0403347693623345,0.00400711510585684,0.0130447283089958,1,joint_bounded,branch_length_scale,0.0833333333333333,0.05,27,1,1793,1,1,1,26770922,NaN,0
test,joint_bounded,siso_forward,ordinary_ofdm_cfr,nominal_nearest,amp_phase_joint_weighted,20,26770923,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0741509701512818,0.114010217607528,0.0398592474562463,0.0741509701512818,0.00409474347726866,0.0253915740733305,0,joint_bounded,nominal,0,0,27,1,1793,1,1,1,26770923,NaN,0
test,joint_bounded,siso_forward,ordinary_ofdm_cfr,topology_only,amplitude,20,26770923,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00244642517778342,0.00756660342130473,0.00512017824352131,0.00244642517778342,0.00409474347726866,0.0253915740733305,0,joint_bounded,nominal,0,0,27,1,1793,1,1,1,26770923,NaN,0
test,joint_bounded,siso_forward,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,26770923,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0285142922609095,0.02864567891454,0.000131386653630473,0.0285142922609095,0.00409474347726866,0.0253208183385721,0,joint_bounded,L_scale,0.0833333333333333,0.05,27,1,1793,1,1,1,26770923,NaN,0
test,joint_bounded,siso_forward,ordinary_ofdm_cfr,nominal_nearest,amp_phase_joint_weighted,20,26771022,T3,T5,"{T3,T5}","{T3,T5}",0,1,0,0,1,1,0,0.0274658436848672,0.0274658436848672,7.63278329429795e-17,0.0274658436848672,0.00405264531411606,0.0324677747733419,0,joint_bounded,nominal,0,0,27,1,1793,0.8,0.8,0.8,26771022,NaN,0
test,joint_bounded,siso_forward,ordinary_ofdm_cfr,topology_only,amplitude,20,26771022,T3,T5,"{T3,T5}","{T3,T5}",0,1,0,0,1,1,0,0.00123415098862143,0.00123415098862143,4.33680868994202e-19,0.00123415098862143,0.00405264531411606,0.0324677747733419,0,joint_bounded,nominal,0,0,27,1,1793,0.8,0.8,0.8,26771022,NaN,0
test,joint_bounded,siso_forward,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,26771022,T3,T5,"{T3,T5}","{T3,T5}",0,1,0,0,1,1,0,0.0274658436848672,0.0274658436848672,0,0.0274658436848672,0.00405264531411606,0.0324677747733419,0,joint_bounded,nominal,0,0.05,27,1,1793,0.8,0.8,0.8,26771022,NaN,0
test,joint_bounded,siso_forward,ordinary_ofdm_cfr,nominal_nearest,amp_phase_joint_weighted,20,26771023,T3,T3,"{T3,T5}","{T3,T5}",1,1,0,0,1,1,0,0.0498830362318351,0.0498830362318352,6.93889390390723e-17,0.0498830362318351,0.00405137728294936,0.0330618831081002,0,joint_bounded,nominal,0,0,27,1,1793,1,1,1,26771023,NaN,0
test,joint_bounded,siso_forward,ordinary_ofdm_cfr,topology_only,amplitude,20,26771023,T3,T3,"{T3,T5}","{T3,T5}",1,1,0,0,1,1,0,0.00180294275512575,0.00180294275512575,0,0.00180294275512575,0.00405137728294936,0.0330618831081002,0,joint_bounded,nominal,0,0,27,1,1793,1,1,1,26771023,NaN,0
test,joint_bounded,siso_forward,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,26771023,T3,T5,"{T3,T5}","{T3,T5}",0,1,0,0,1,1,0,0.0302301917400164,0.0302301917400165,8.32667268468867e-17,0.0302301917400164,0.00405137728294936,0.0326146274362342,0,joint_bounded,L_scale,0.0833333333333333,0.05,27,1,1793,0.8,0.8,0.8,26771023,NaN,0
test,joint_bounded,siso_forward,ordinary_ofdm_cfr,nominal_nearest,amp_phase_joint_weighted,20,26771122,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.0691561567713801,0.115105653555827,0.0459494967844465,0.0691561567713801,0.00420006153463018,0.0287583534120086,0,joint_bounded,nominal,0,0,27,1,1793,1,1,1,26771122,NaN,0
test,joint_bounded,siso_forward,ordinary_ofdm_cfr,topology_only,amplitude,20,26771122,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.00305709807377431,0.00528443015580922,0.00222733208203491,0.00305709807377431,0.00420006153463018,0.0287583534120086,0,joint_bounded,nominal,0,0,27,1,1793,1,1,1,26771122,NaN,0
test,joint_bounded,siso_forward,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,26771122,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.045809300060156,0.0460815152670383,0.000272215206882295,0.045809300060156,0.00420006153463018,0.029483989474843,0,joint_bounded,C_scale,0.0833333333333333,0.05,27,1,1793,1,1,1,26771122,NaN,0
test,joint_bounded,siso_forward,ordinary_ofdm_cfr,nominal_nearest,amp_phase_joint_weighted,20,26771123,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.0634496181266324,0.113361723169851,0.0499121050432188,0.0634496181266324,0.0039408526211791,0.0170762599178145,0,joint_bounded,nominal,0,0,27,1,1793,1,1,1,26771123,NaN,0
test,joint_bounded,siso_forward,ordinary_ofdm_cfr,topology_only,amplitude,20,26771123,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.00311349100961894,0.00537632529982346,0.00226283429020452,0.00311349100961894,0.0039408526211791,0.0170762599178145,0,joint_bounded,nominal,0,0,27,1,1793,1,1,1,26771123,NaN,0
test,joint_bounded,siso_forward,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,26771123,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.0479537069460892,0.0489087120647847,0.000955005118695507,0.0479537069460892,0.0039408526211791,0.0192862467960181,0,joint_bounded,C_scale,0.0833333333333333,0.05,27,1,1793,1,1,1,26771123,NaN,0
test,joint_bounded,siso_forward,ordinary_ofdm_cfr,nominal_nearest,amp_phase_joint_weighted,20,26771222,T5,T3,"{T3,T5}","{T3,T5}",0,1,0,0,1,1,0,0.0598188108210301,0.0598188108210302,9.0205620750794e-17,0.0598188108210301,0.00420822373223779,0.021697986161639,0,joint_bounded,nominal,0,0,27,1,1793,0.8,0.8,0.8,26771222,NaN,0
test,joint_bounded,siso_forward,ordinary_ofdm_cfr,topology_only,amplitude,20,26771222,T5,T3,"{T3,T5}","{T3,T5}",0,1,0,0,1,1,0,0.00174546357523413,0.00174546357523413,0,0.00174546357523413,0.00420822373223779,0.021697986161639,0,joint_bounded,nominal,0,0,27,1,1793,0.8,0.8,0.8,26771222,NaN,0
test,joint_bounded,siso_forward,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,26771222,T5,T5,"{T3,T5}","{T3,T5}",1,1,0,0,1,1,0,0.0243618784114951,0.0243618784114952,4.85722573273506e-17,0.0243618784114951,0.00420822373223779,0.0227309231118748,0,joint_bounded,L_scale,0.0833333333333333,0.05,27,1,1793,1,1,1,26771222,NaN,0
test,joint_bounded,siso_forward,ordinary_ofdm_cfr,nominal_nearest,amp_phase_joint_weighted,20,26771223,T5,T3,"{T3,T5}","{T3,T5}",0,1,0,0,1,1,0,0.0725615478319551,0.0725615478319552,8.32667268468867e-17,0.0725615478319551,0.00399384429117349,0.0160353628213106,0,joint_bounded,nominal,0,0,27,1,1793,0.8,0.8,0.8,26771223,NaN,0
test,joint_bounded,siso_forward,ordinary_ofdm_cfr,topology_only,amplitude,20,26771223,T5,T3,"{T3,T5}","{T3,T5}",0,1,0,0,1,1,0,0.00199725506082596,0.00199725506082596,4.33680868994202e-19,0.00199725506082596,0.00399384429117349,0.0160353628213106,0,joint_bounded,nominal,0,0,27,1,1793,0.8,0.8,0.8,26771223,NaN,0
test,joint_bounded,siso_forward,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,26771223,T5,T3,"{T3,T5}","{T3,T5}",0,1,0,0,1,1,0,0.0221178833647863,0.0221178833647863,6.93889390390723e-18,0.0221178833647863,0.00399384429117349,0.0161693207812168,0,joint_bounded,C_scale,0.0833333333333333,0.05,27,1,1793,0.8,0.8,0.8,26771223,NaN,0
test,joint_bounded,dual_receiver_complete,ordinary_ofdm_cfr,nominal_nearest,amp_phase_joint_weighted,20,26780922,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0524560797168167,0.105238474834479,0.0527823951176628,0.0524560797168167,0.00406264767370904,0.0158376981173951,0,joint_bounded,nominal,0,0,27,2,1793,1,1,1,26780922,NaN,0
test,joint_bounded,dual_receiver_complete,ordinary_ofdm_cfr,topology_only,amplitude,20,26780922,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0023178695611561,0.00756814952042039,0.00525027995926429,0.0023178695611561,0.00406264767370904,0.0158376981173951,0,joint_bounded,nominal,0,0,27,2,1793,1,1,1,26780922,NaN,0
test,joint_bounded,dual_receiver_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,26780922,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0303026538779458,0.030735570502532,0.000432916624586291,0.0303026538779458,0.00406264767370904,0.017476580075487,0,joint_bounded,C_scale,0.0833333333333333,0.05,27,2,1793,1,1,1,26780922,NaN,0
test,joint_bounded,dual_receiver_complete,ordinary_ofdm_cfr,nominal_nearest,amp_phase_joint_weighted,20,26780923,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0613009039390346,0.0777235883832123,0.0164226844441777,0.0613009039390346,0.00421773120571171,0.0199217097006161,0,joint_bounded,nominal,0,0,27,2,1793,1,1,1,26780923,NaN,0
test,joint_bounded,dual_receiver_complete,ordinary_ofdm_cfr,topology_only,amplitude,20,26780923,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0023254593853605,0.00737169674740365,0.00504623736204315,0.0023254593853605,0.00421773120571171,0.0199217097006161,0,joint_bounded,nominal,0,0,27,2,1793,1,1,1,26780923,NaN,0
test,joint_bounded,dual_receiver_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,26780923,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0248085180770906,0.0250226053389808,0.00021408726189023,0.0248085180770906,0.00421773120571171,0.0218550098349983,0,joint_bounded,C_scale,0.0833333333333333,0.05,27,2,1793,1,1,1,26780923,NaN,0
test,joint_bounded,dual_receiver_complete,ordinary_ofdm_cfr,nominal_nearest,amp_phase_joint_weighted,20,26781022,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0.114386794980571,0.13613685429829,0.0217500593177192,0.114386794980571,0.00430346015879837,0.0332624589023432,0,joint_bounded,nominal,0,0,27,2,1793,1,1,1,26781022,NaN,0
test,joint_bounded,dual_receiver_complete,ordinary_ofdm_cfr,topology_only,amplitude,20,26781022,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0.00438499664304207,0.00835328035480955,0.00396828371176748,0.00438499664304207,0.00430346015879837,0.0332624589023432,0,joint_bounded,nominal,0,0,27,2,1793,1,1,1,26781022,NaN,0
test,joint_bounded,dual_receiver_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,26781022,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0.034742586294945,0.0520032178580349,0.0172606315630898,0.034742586294945,0.00430346015879837,0.0336136949908166,1,joint_bounded,main_length_scale,0.0833333333333333,0.05,27,2,1793,1,1,1,26781022,NaN,0
test,joint_bounded,dual_receiver_complete,ordinary_ofdm_cfr,nominal_nearest,amp_phase_joint_weighted,20,26781023,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0.0755064303325794,0.0803991455005681,0.00489271516798863,0.0755064303325794,0.00402767092501787,0.0248219787477875,0,joint_bounded,nominal,0,0,27,2,1793,1,1,1,26781023,NaN,0
test,joint_bounded,dual_receiver_complete,ordinary_ofdm_cfr,topology_only,amplitude,20,26781023,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0.0019961239000843,0.0073991052342195,0.0054029813341352,0.0019961239000843,0.00402767092501787,0.0248219787477875,0,joint_bounded,nominal,0,0,27,2,1793,1,1,1,26781023,NaN,0
test,joint_bounded,dual_receiver_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,26781023,T3,T3,"{T3}","{T3}",1,1,1,1,0,0,0,0.0323077920731779,0.0326558824917503,0.000348090418572346,0.0323077920731779,0.00402767092501787,0.0241846428291636,0,joint_bounded,L_scale,0.0833333333333333,0.05,27,2,1793,1,1,1,26781023,NaN,0
test,joint_bounded,dual_receiver_complete,ordinary_ofdm_cfr,nominal_nearest,amp_phase_joint_weighted,20,26781122,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.0985167933003739,0.112230206464595,0.0137134131642211,0.0985167933003739,0.00422899133412977,0.0186040308818204,0,joint_bounded,nominal,0,0,27,2,1793,1,1,1,26781122,NaN,0
test,joint_bounded,dual_receiver_complete,ordinary_ofdm_cfr,topology_only,amplitude,20,26781122,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.00411557819482715,0.00573835182808065,0.0016227736332535,0.00411557819482715,0.00422899133412977,0.0186040308818204,0,joint_bounded,nominal,0,0,27,2,1793,1,1,1,26781122,NaN,0
test,joint_bounded,dual_receiver_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,26781122,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.040068875920763,0.040277397641482,0.000208521720719002,0.040068875920763,0.00422899133412977,0.0185008729552912,0,joint_bounded,L_scale,0.0833333333333333,0.05,27,2,1793,1,1,1,26781122,NaN,0
test,joint_bounded,dual_receiver_complete,ordinary_ofdm_cfr,nominal_nearest,amp_phase_joint_weighted,20,26781123,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.0579568258367204,0.0901920196108237,0.0322351937741033,0.0579568258367204,0.00410719438794505,0.0301063640994106,0,joint_bounded,nominal,0,0,27,2,1793,1,1,1,26781123,NaN,0
test,joint_bounded,dual_receiver_complete,ordinary_ofdm_cfr,topology_only,amplitude,20,26781123,T4,T4,"{T4}","{T4}",1,1,1,1,0,0,0,0.00321440046917369,0.00491478603263301,0.00170038556345932,0.00321440046917369,0.00410719438794505,0.0301063640994106,0,joint_bounded,nominal,0,0,27,2,1793,1,1,1,26781123,NaN,0
test,joint_bounded,dual_receiver_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,26781123,T4,T4,"{T4}","{T4}",1,1,0,0,0,1,0,0.0579568258367204,0.0579568258367204,0,0.0579568258367204,0.00410719438794505,0.0301063640994106,0,joint_bounded,nominal,0,0.05,27,2,1793,1,1,1,26781123,NaN,0
test,joint_bounded,dual_receiver_complete,ordinary_ofdm_cfr,nominal_nearest,amp_phase_joint_weighted,20,26781222,T5,T5,"{T5}","{T5}",1,1,1,1,0,0,0,0.0524488651779349,0.0824800956725132,0.0300312304945783,0.0524488651779349,0.00413588351287121,0.0286459229910046,0,joint_bounded,nominal,0,0,27,2,1793,1,1,1,26781222,NaN,0
test,joint_bounded,dual_receiver_complete,ordinary_ofdm_cfr,topology_only,amplitude,20,26781222,T5,T5,"{T5}","{T5}",1,1,1,1,0,0,0,0.0018988599730519,0.00423931666026553,0.00234045668721364,0.0018988599730519,0.00413588351287121,0.0286459229910046,0,joint_bounded,nominal,0,0,27,2,1793,1,1,1,26781222,NaN,0
test,joint_bounded,dual_receiver_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,26781222,T5,T5,"{T5}","{T5}",1,1,1,1,0,0,0,0.0410078076917582,0.0416905346176598,0.000682726925901524,0.0410078076917582,0.00413588351287121,0.0298242056693476,0,joint_bounded,C_scale,0.0833333333333333,0.05,27,2,1793,1,1,1,26781222,NaN,0
test,joint_bounded,dual_receiver_complete,ordinary_ofdm_cfr,nominal_nearest,amp_phase_joint_weighted,20,26781223,T5,T5,"{T5}","{T5}",1,1,1,1,0,0,0,0.113483489936331,0.127421048185015,0.0139375582486838,0.113483489936331,0.00403026284821891,0.0209618473069874,0,joint_bounded,nominal,0,0,27,2,1793,1,1,1,26781223,NaN,0
test,joint_bounded,dual_receiver_complete,ordinary_ofdm_cfr,topology_only,amplitude,20,26781223,T5,T5,"{T5}","{T5}",1,1,1,1,0,0,0,0.00389719507929503,0.00556846424747276,0.00167126916817773,0.00389719507929503,0.00403026284821891,0.0209618473069874,0,joint_bounded,nominal,0,0,27,2,1793,1,1,1,26781223,NaN,0
test,joint_bounded,dual_receiver_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,26781223,T5,T5,"{T5}","{T5}",1,1,1,1,0,0,0,0.0379866477946071,0.0565807191295698,0.0185940713349628,0.0379866477946071,0.00403026284821891,0.0205905249130195,1,joint_bounded,main_length_scale,0.0833333333333333,0.05,27,2,1793,1,1,1,26781223,NaN,0
test,joint_bounded,dual_receiver_highz_complete,ordinary_ofdm_cfr,nominal_nearest,amp_phase_joint_weighted,20,26790922,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.109648671492405,0.135796255253247,0.0261475837608418,0.109648671492405,0.00429073410422603,0.0245390759067603,0,joint_bounded,nominal,0,0,27,2,1793,1,1,1,26790922,NaN,0
test,joint_bounded,dual_receiver_highz_complete,ordinary_ofdm_cfr,topology_only,amplitude,20,26790922,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00329186127680874,0.00696487408777911,0.00367301281097036,0.00329186127680874,0.00429073410422603,0.0245390759067603,0,joint_bounded,nominal,0,0,27,2,1793,1,1,1,26790922,NaN,0
test,joint_bounded,dual_receiver_highz_complete,ordinary_ofdm_cfr,nuisance_aware_joint,amp_phase_joint_weighted,20,26790922,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.0193425617851028,0.059158260007756,0.0398156982226531,0.0193425617851028,0.00429073410422603,0.0243765697715717,1,joint_bounded,main_length_scale,0.0833333333333333,0.05,27,2,1793,1,1,1,26790922,NaN,0
test,joint_bounded,dual_receiver_highz_complete,ordinary_ofdm_cfr,nominal_nearest,amp_phase_joint_weighted,20,26790923,T2,T3,"{T2}","{T3}",0,0,0,1,0,0,0,0.156039784387044,0.160581950657376,0.00454216627033124,0.156039784387044,0.00420915767312095,0.0316606402697101,0,joint_bounded,nominal,0,0,27,2,1793,0.8,0.8,0.8,26790923,NaN,0
test,joint_bounded,dual_receiver_highz_complete,ordinary_ofdm_cfr,topology_only,amplitude,20,26790923,T2,T2,"{T2}","{T2}",1,1,1,1,0,0,0,0.00499218969667574,0.00758463824877456,0.00259244855209882,0.00499218969667574,0.00420915767312095,0.0316606402697101,0,joint_bounded,nominal,0,0,27,2,1793,1,1,1,26790923,NaN,0
