frequency_hz,H_true_real,H_true_imag,H_hat_real,H_hat_imag
24875000,0.198578875691341,0.0175101944231657,0.198578875691341,0.0175101944231657
24890625,0.198921782959193,0.00788949705623691,0.198921782959193,0.00788949705623691
24906250,0.198586837564935,-0.00165769446133523,0.198586837564935,-0.00165769446133523
24921875,0.197595436099543,-0.0110653945318105,0.197595436099543,-0.0110653945318105
24937500,0.19597681567078,-0.0202724054797945,0.19597681567078,-0.0202724054797945
24953125,0.193766985252316,-0.0292233412444403,0.193766985252316,-0.0292233412444403
24968750,0.191007527557058,-0.0378694028518764,0.191007527557058,-0.0378694028518764
24984375,0.187744331304708,-0.0461688951754834,0.187744331304708,-0.0461688951754834
25000000,0.184026311412696,-0.0540874891819041,0.184026311412696,-0.0540874891819041
25015625,0.179904168776603,-0.0615982465616415,0.179904168776603,-0.0615982465616415
25031250,0.175429232863302,-0.0686814335994259,0.175429232863302,-0.0686814335994259
25046875,0.170652420364618,-0.0753241579737038,0.170652420364618,-0.0753241579737038
25062500,0.165623332666905,-0.0815198658651548,0.165623332666905,-0.0815198658651548
25078125,0.160389504761903,-0.0872677375714531,0.160389504761903,-0.0872677375714531
25093750,0.154995809132183,-0.0925720182441681,0.154995809132183,-0.0925720182441681
25109375,0.149484010536373,-0.0974413169688847,0.149484010536373,-0.0974413169688847
25125000,0.143892461717716,-0.101887902813034,0.143892461717716,-0.101887902813034
25140625,0.138255925895684,-0.105927021238431,0.138255925895684,-0.105927021238431
25156250,0.132605509358737,-0.109576248902987,0.132605509358737,-0.109576248902987
25171875,0.126968686343234,-0.112854899736068,0.126968686343234,-0.112854899736068
25187500,0.121369398393422,-0.11578349052826,0.121369398393422,-0.11578349052826
25203125,0.115828211269673,-0.118383270287851,0.115828211269673,-0.118383270287851
25218750,0.110362513940212,-0.120675814352261,0.110362513940212,-0.120675814352261
25234375,0.104986746019877,-0.12268268170398,0.104986746019877,-0.12268268170398
25250000,0.0997126420142962,-0.124425132078633,0.0997126420142962,-0.124425132078633
25265625,0.0945494827386915,-0.125923898189464,0.0945494827386915,-0.125923898189464
25281250,0.0895043461993196,-0.127199007633624,0.0895043461993196,-0.127199007633624
25296875,0.084582351980749,-0.128269648693994,0.084582351980749,-0.128269648693994
25312500,0.0797868947327092,-0.129154074212483,0.0797868947327092,-0.129154074212483
25328125,0.0751198636791498,-0.129869537903091,0.0751198636791498,-0.129869537903091
25343750,0.0705818461792453,-0.130432257823714,0.0705818461792453,-0.130432257823714
25359375,0.0661723142676845,-0.130857402175554,0.0661723142676845,-0.130857402175554
25375000,0.0618897938088604,-0.131159093101472,0.0618897938088604,-0.131159093101472
25390625,0.0577320164398355,-0.131350424674274,0.0577320164398355,-0.131350424674274
25406250,0.0536960548746748,-0.131443491777076,0.0536960548746748,-0.131443491777076
25421875,0.0497784424215839,-0.131449427062937,0.0497784424215839,-0.131449427062937
25437500,0.0459752777469315,-0.13137844362868,0.0459752777469315,-0.13137844362868
25453125,0.04228231602612,-0.131239881442193,0.04228231602612,-0.131239881442193
25468750,0.0386950476680107,-0.131042255920893,0.0386950476680107,-0.131042255920893
25484375,0.035208765801747,-0.130793307371754,0.035208765801747,-0.130793307371754
25500000,0.0318186236844826,-0.13050005027231,0.0318186236844826,-0.13050005027231
25515625,0.0285196831356005,-0.130168821600449,0.0285196831356005,-0.130168821600449
25531250,0.025306955035251,-0.129805327612393,0.025306955035251,-0.129805327612393
25546875,0.0221754328486964,-0.129414688627084,0.0221754328486964,-0.129414688627084
25562500,0.0191201200574374,-0.129001481505227,0.0191201200574374,-0.129001481505227
25578125,0.016136052297126,-0.128569779616437,0.016136052297126,-0.128569779616437
25593750,0.0132183149230352,-0.128123190171874,0.0132183149230352,-0.128123190171874
25609375,0.0103620566484178,-0.127664888865721,0.0103620566484178,-0.127664888865721
25625000,0.0075624998301981,-0.127197651819769,0.0075624998301981,-0.127197651819769
25640625,0.00481494791109021,-0.126723884863847,0.00481494791109021,-0.126723884863847
25656250,0.00211479046754936,-0.126245650213038,0.00211479046754936,-0.126245650213038
25671875,-0.000542493740913265,-0.125764690622558,-0.000542493740913265,-0.125764690622558
25687500,-0.00316133537366289,-0.125282451114351,-0.00316133537366289,-0.125282451114351
25703125,-0.00574607445742174,-0.124800098377373,-0.00574607445742174,-0.124800098377373
25718750,-0.0083009614140694,-0.124318537947294,-0.0083009614140694,-0.124318537947294
