frequency_hz,stable_L300_kG1_HV_mag_dB,stable_L300_kG1_HV_phase_deg,stable_L300_kG1_Hport_mag_dB,stable_L300_kG1_Hport_phase_deg,legacyABCD_L300_kG1_HV_mag_dB,legacyABCD_L300_kG1_HV_phase_deg,legacyABCD_L300_kG1_Hport_mag_dB,legacyABCD_L300_kG1_Hport_phase_deg,stable_L500_kG1_HV_mag_dB,stable_L500_kG1_HV_phase_deg,stable_L500_kG1_Hport_mag_dB,stable_L500_kG1_Hport_phase_deg,legacyABCD_L500_kG1_HV_mag_dB,legacyABCD_L500_kG1_HV_phase_deg,legacyABCD_L500_kG1_Hport_mag_dB,legacyABCD_L500_kG1_Hport_phase_deg,stable_L800_kG1_HV_mag_dB,stable_L800_kG1_HV_phase_deg,stable_L800_kG1_Hport_mag_dB,stable_L800_kG1_Hport_phase_deg,legacyABCD_L800_kG1_HV_mag_dB,legacyABCD_L800_kG1_HV_phase_deg,legacyABCD_L800_kG1_Hport_mag_dB,legacyABCD_L800_kG1_Hport_phase_deg,stable_L1200_kG1_HV_mag_dB,stable_L1200_kG1_HV_phase_deg,stable_L1200_kG1_Hport_mag_dB,stable_L1200_kG1_Hport_phase_deg,legacyABCD_L1200_kG1_HV_mag_dB,legacyABCD_L1200_kG1_HV_phase_deg,legacyABCD_L1200_kG1_Hport_mag_dB,legacyABCD_L1200_kG1_Hport_phase_deg,stable_L300_kG5_HV_mag_dB,stable_L300_kG5_HV_phase_deg,stable_L300_kG5_Hport_mag_dB,stable_L300_kG5_Hport_phase_deg,legacyABCD_L300_kG5_HV_mag_dB,legacyABCD_L300_kG5_HV_phase_deg,legacyABCD_L300_kG5_Hport_mag_dB,legacyABCD_L300_kG5_Hport_phase_deg,stable_L500_kG5_HV_mag_dB,stable_L500_kG5_HV_phase_deg,stable_L500_kG5_Hport_mag_dB,stable_L500_kG5_Hport_phase_deg,legacyABCD_L500_kG5_HV_mag_dB,legacyABCD_L500_kG5_HV_phase_deg,legacyABCD_L500_kG5_Hport_mag_dB,legacyABCD_L500_kG5_Hport_phase_deg,stable_L800_kG5_HV_mag_dB,stable_L800_kG5_HV_phase_deg,stable_L800_kG5_Hport_mag_dB,stable_L800_kG5_Hport_phase_deg,legacyABCD_L800_kG5_HV_mag_dB,legacyABCD_L800_kG5_HV_phase_deg,legacyABCD_L800_kG5_Hport_mag_dB,legacyABCD_L800_kG5_Hport_phase_deg,stable_L1200_kG5_HV_mag_dB,stable_L1200_kG5_HV_phase_deg,stable_L1200_kG5_Hport_mag_dB,stable_L1200_kG5_Hport_phase_deg,legacyABCD_L1200_kG5_HV_mag_dB,legacyABCD_L1200_kG5_HV_phase_deg,legacyABCD_L1200_kG5_Hport_mag_dB,legacyABCD_L1200_kG5_Hport_phase_deg
10754274.548119199,-21.395041108339417,-3589.7421199507362,-15.374441195059791,-3589.7421199507362,-21.395041108339417,-3589.7421199507362,-15.374441195059791,-3589.7421199507362,-28.828960142744599,-6342.7130770753474,-22.808360229464974,-6342.7130770753474,-28.828960142744599,-6342.7130770753474,-22.808360229464974,-6342.7130770753474,-37.986502454164281,-9939.0748214907544,-31.965902540884656,-9939.0748214907544,-37.986502454164281,-9939.0748214907544,-31.96590254088466,-9939.0748214907544,-50.183242605648275,-15093.238527664273,-44.162642692368649,-15093.238527664273,-50.183242605648275,-15093.238527664273,-44.162642692368649,-15093.238527664273,-52.995067176522817,-3599.3552272834077,-46.974467263243191,-3599.3552272834077,-52.995067176522817,-3599.3552272834077,-46.974467263243191,-3599.3552272834077,-78.615388737818577,-6359.5385372071714,-72.594788824538966,-6359.5385372071714,-78.615388737818591,-6359.5385372071714,-72.594788824538966,-6359.5385372071714,-116.9770599918441,-9959.8930353177857,-110.95646007856448,-9959.8930353177857,-116.9770599918441,-9959.8930353177857,-110.95646007856448,-9959.8930353177857,-168.12718513886747,-15120.347393765645,-162.10658522558785,-15120.347393765645,-168.12718513886747,-15120.347393765645,-162.10658522558785,-15120.347393765645
10767953.102100635,-21.415945997111734,-3597.0598084947223,-15.395346083832113,-3597.0598084947223,-21.415945997111734,-3597.0598084947223,-15.395346083832113,-3597.0598084947223,-28.785060203121056,-6353.0096826313938,-22.764460289841431,-6353.0096826313938,-28.785060203121059,-6353.0096826313938,-22.764460289841438,-6353.0096826313938,-37.960048193702782,-9955.3168939779989,-31.939448280423157,-9955.3168939779989,-37.960048193702775,-9955.3168939779989,-31.939448280423154,-9955.3168939779989,-50.209725239174546,-15117.528405751951,-44.189125325894921,-15117.528405751951,-50.209725239174539,-15117.528405751951,-44.189125325894921,-15117.528405751951,-53.032067530674489,-3605.5137476401974,-47.011467617394864,-3605.5137476401974,-53.032067530674489,-3605.5137476401974,-47.011467617394864,-3605.5137476401974,-78.682663495577032,-6369.6373447418164,-72.662063582297407,-6369.6373447418164,-78.682663495577032,-6369.6373447418164,-72.662063582297407,-6369.6373447418164,-117.09227760365542,-9975.9458743674313,-111.07167769037579,-9975.9458743674313,-117.09227760365539,-9975.9458743674313,-111.07167769037579,-9975.9458743674313,-168.30584579913847,-15144.33810941427,-162.28524588585884,-15144.33810941427,-168.30584579913847,-15144.33810941427,-162.28524588585884,-15144.33810941427
10781631.656082071,-21.461341725501612,-3604.345117514069,-15.44074181222199,-3604.345117514069,-21.461341725501612,-3604.345117514069,-15.440741812221987,-3604.345117514069,-28.742568831037318,-6363.3095344993399,-22.721968917757692,-6363.3095344993399,-28.742568831037318,-6363.3095344993399,-22.721968917757692,-6363.3095344993399,-37.935443895792481,-9971.6061429860674,-31.914843982512856,-9971.6061429860674,-37.935443895792481,-9971.6061429860674,-31.914843982512856,-9971.6061429860674,-50.242595990384793,-15141.796386266788,-44.221996077105175,-15141.796386266788,-50.2425959903848,-15141.796386266788,-44.221996077105175,-15141.796386266788,-53.070303279476391,-3611.6725734159741,-47.049703366196773,-3611.6725734159741,-53.070303279476391,-3611.6725734159741,-47.049703366196773,-3611.6725734159741,-78.75077821657797,-6379.7379902642424,-72.730178303298345,-6379.7379902642424,-78.75077821657797,-6379.7379902642424,-72.730178303298345,-6379.7379902642424,-117.20833994567303,-9992.0001479400671,-111.18774003239341,-9992.0001479400671,-117.20833994567303,-9992.0001479400671,-111.18774003239341,-9992.0001479400671,-168.48535017197219,-15168.33024662834,-162.46475025869256,-15168.33024662834,-168.48535017197219,-15168.33024662834,-162.46475025869256,-15168.33024662834
10795310.210063508,-21.529992878766336,-3611.5661570498305,-15.509392965486713,-3611.5661570498305,-21.529992878766336,-3611.5661570498305,-15.509392965486713,-3611.5661570498305,-28.699500273594623,-6373.6165439375127,-22.678900360314998,-6373.6165439375127,-28.699500273594623,-6373.6165439375127,-22.678900360315005,-6373.6165439375127,-37.91365227889203,-9987.9424826064442,-31.893052365612409,-9987.9424826064442,-37.91365227889203,-9987.9424826064442,-31.893052365612409,-9987.9424826064442,-50.279980723573601,-15166.031699819978,-44.259380810293976,-15166.031699819978,-50.279980723573601,-15166.031699819978,-44.259380810293976,-15166.031699819978,-53.109750303352861,-3617.8313408798581,-47.089150390073236,-3617.8313408798581,-53.109750303352861,-3617.8313408798581,-47.089150390073236,-3617.8313408798581,-78.819742017946638,-6389.8403262833444,-72.799142104667013,-6389.8403262833444,-78.819742017946638,-6389.8403262833444,-72.799142104667013,-6389.8403262833444,-117.32524638745623,-10008.055713725897,-111.30464647417661,-10008.055713725897,-117.32524638745623,-10008.055713725897,-111.30464647417661,-10008.055713725897,-168.66569710200747,-15192.323663800658,-162.64509718872785,-15192.323663800658,-168.66569710200747,-15192.323663800658,-162.64509718872785,-15192.323663800658
10808988.764044944,-21.619468628734761,-3618.6941761015764,-15.598868715455138,-3618.6941761015764,-21.619468628734761,-3618.6941761015764,-15.598868715455138,-3618.6941761015764,-28.654371438708598,-6383.940941204286,-22.633771525428973,-6383.940941204286,-28.654371438708598,-6383.940941204286,-22.633771525428973,-6383.940941204286,-37.895974976104355,-10004.326388382615,-31.87537506282473,-10004.326388382615,-37.895974976104355,-10004.326388382615,-31.87537506282473,-10004.326388382615,-50.319534041449742,-15190.229992302126,-44.298934128170117,-15190.229992302126,-50.319534041449742,-15190.229992302126,-44.298934128170117,-15190.229992302126,-53.150381609760984,-3623.9897078301688,-47.129781696481359,-3623.9897078301688,-53.150381609760977,-3623.9897078301688,-47.129781696481359,-3623.9897078301688,-78.889563391398227,-6399.944197254159,-72.868963478118602,-6399.944197254159,-78.889563391398227,-6399.944197254159,-72.868963478118602,-6399.944197254159,-117.44299605623249,-10024.112430996667,-111.42239614295286,-10024.112430996667,-117.44299605623249,-10024.112430996667,-111.42239614295286,-10024.112430996667,-168.84688524803698,-15216.318221770216,-162.82628533475736,-15216.318221770216,-168.84688524803698,-15216.318221770216,-162.82628533475736,-15216.318221770216
10822667.318026381,-21.726363170897123,-3625.7056330734772,-15.7057632576175,-3625.7056330734772,-21.726363170897123,-3625.7056330734772,-15.7057632576175,-3625.7056330734772,-28.60654535489055,-6394.2974846253555,-22.585945441610924,-6394.2974846253555,-28.60654535489055,-6394.2974846253555,-22.585945441610932,-6394.2974846253555,-37.884168253811502,-10020.756536651867,-31.863568340531877,-10020.756536651867,-37.884168253811509,-10020.756536651867,-31.863568340531884,-10020.756536651867,-50.35895733418441,-15214.393869230022,-44.338357420904785,-15214.393869230022,-50.35895733418441,-15214.393869230022,-44.338357420904785,-15214.393869230022,-53.192167710309533,-3630.1473547010701,-47.171567797029908,-3630.1473547010701,-53.192167710309548,-3630.1473547010701,-47.171567797029923,-3630.1473547010701,-78.960249990910398,-6410.0494401746282,-72.939650077630773,-6410.0494401746282,-78.960249990910398,-6410.0494401746282,-72.939650077630773,-6410.0494401746282,-117.56158782568053,-10040.170160582504,-111.54098791240091,-10040.170160582504,-117.56158782568053,-10040.170160582504,-111.54098791240091,-10040.170160582504,-169.02891310261049,-15240.313783655129,-163.00831318933086,-15240.313783655129,-169.02891310261049,-15240.313783655129,-163.00831318933086,-15240.313783655129
10836345.872007817,-21.846593244059441,-3632.5835686419482,-15.82599333077982,-3632.5835686419482,-21.846593244059449,-3632.5835686419482,-15.825993330779822,-3632.5835686419482,-28.55645463922896,-6404.7029786064704,-22.535854725949342,-6404.7029786064704,-28.55645463922896,-6404.7029786064704,-22.535854725949342,-6404.7029786064704,-37.880295636996699,-10037.227255050844,-31.859695723717078,-10037.227255050844,-37.880295636996699,-10037.227255050844,-31.859695723717074,-10037.227255050844,-50.396463674060499,-15238.531555101436,-44.375863760780874,-15238.531555101436,-50.396463674060499,-15238.531555101436,-44.375863760780874,-15238.531555101436,-53.235077008429101,-3636.303985358159,-47.214477095149476,-3636.303985358159,-53.235077008429101,-3636.303985358159,-47.214477095149476,-3636.303985358159,-79.03180844280925,-6420.1558853844781,-73.011208529529625,-6420.1558853844781,-79.03180844280925,-6420.1558853844781,-73.01120852952964,-6420.1558853844781,-117.68102030986172,-10056.228764890169,-111.6604203965821,-10056.228764890169,-117.68102030986172,-10056.228764890169,-111.6604203965821,-10056.228764890169,-169.21177900946032,-15264.310214682544,-163.19117909618069,-15264.310214682544,-169.21177900946032,-15264.310214682544,-163.19117909618069,-15264.310214682544
10850024.425989253,-21.975722410615582,-3639.3182055511024,-15.955122497335958,-3639.3182055511024,-21.975722410615582,-3639.3182055511024,-15.955122497335958,-3639.3182055511024,-28.505678634756613,-6415.1733897033082,-22.485078721476995,-6415.1733897033082,-28.505678634756613,-6415.1733897033082,-22.485078721476988,-6415.1733897033082,-37.886339260367031,-10053.726872406341,-31.865739347087402,-10053.726872406341,-37.886339260367023,-10053.726872406341,-31.865739347087398,-10053.726872406341,-50.431035592459693,-15262.65432869265,-44.410435679180068,-15262.65432869265,-50.431035592459693,-15262.65432869265,-44.410435679180075,-15262.65432869265,-53.27907619044759,-3642.4593275771376,-47.258476277167965,-3642.4593275771376,-53.279076190447597,-3642.4593275771376,-47.258476277167972,-3642.4593275771376,-79.104244181918972,-6430.2633575372392,-73.083644268639347,-6430.2633575372392,-79.104244181918972,-6430.2633575372392,-73.083644268639347,-6430.2633575372392,-117.80129186357652,-10072.288107948854,-111.78069195029691,-10072.288107948854,-117.80129186357654,-10072.288107948854,-111.78069195029691,-10072.288107948854,-169.39548117870373,-15288.307382016475,-163.37488126542411,-15288.307382016475,-169.39548117870373,-15288.307382016475,-163.37488126542411,-15288.307382016475
10863702.979970688,-22.109267306578893,-3645.9068491455796,-16.088667393299268,-3645.9068491455796,-22.109267306578893,-3645.9068491455796,-16.088667393299268,-3645.9068491455796,-28.456858399894216,-6425.7208813963125,-22.436258486614591,-6425.7208813963125,-28.456858399894216,-6425.7208813963125,-22.436258486614594,-6425.7208813963125,-37.903686527507631,-10070.237814944114,-31.883086614228013,-10070.237814944114,-37.903686527507631,-10070.237814944114,-31.883086614228006,-10070.237814944114,-50.462430086773857,-15286.773849057065,-44.441830173494232,-15286.773849057065,-50.462430086773857,-15286.773849057065,-44.441830173494232,-15286.773849057065,-53.324130612797134,-3648.6131332085556,-47.303530699517509,-3648.6131332085556,-53.324130612797134,-3648.6131332085556,-47.303530699517509,-3648.6131332085556,-79.177561316725985,-6440.3716767140841,-73.15696140344636,-6440.3716767140841,-79.177561316725985,-6440.3716767140841,-73.15696140344636,-6440.3716767140841,-117.92240058979537,-10088.348055468157,-111.90180067651575,-10088.348055468157,-117.92240058979537,-10088.348055468157,-111.90180067651575,-10088.348055468157,-169.58001769979919,-15312.305154584594,-163.55941778651956,-15312.305154584594,-169.58001769979919,-15312.305154584594,-163.55941778651956,-15312.305154584594
10877381.533952124,-22.24295517799947,-3652.3532590207906,-16.222355264719845,-3652.3532590207906,-22.242955177999466,-3652.3532590207906,-16.222355264719845,-3652.3532590207906,-28.413445274995873,-6436.3511327315318,-22.392845361716248,-6436.3511327315318,-28.413445274995873,-6436.3511327315318,-22.392845361716248,-6436.3511327315318,-37.932669022034048,-10086.738709309067,-31.912069108754419,-10086.738709309067,-37.932669022034048,-10086.738709309067,-31.912069108754419,-10086.738709309067,-50.491005128085405,-15310.900319306218,-44.470405214805794,-15310.900319306218,-50.491005128085405,-15310.900319306218,-44.47040521480578,-15310.900319306218,-53.370204678248719,-3654.7651780406472,-47.349604764969094,-3654.7651780406472,-53.370204678248719,-3654.7651780406472,-47.349604764969094,-3654.7651780406472,-79.251762525787129,-6450.4806596464314,-73.231162612507504,-6450.4806596464314,-79.251762525787129,-6450.4806596464314,-73.231162612507504,-6450.4806596464314,-118.04434435418534,-10104.408474892829,-112.02374444090572,-10104.408474892829,-118.04434435418534,-10104.408474892829,-112.02374444090572,-10104.408474892829,-169.7653865522791,-15336.30340290498,-163.74478663899947,-15336.30340290498,-169.7653865522791,-15336.30340290498,-163.74478663899947,-15336.30340290498
10891060.087933561,-22.372918504648545,-3658.6666950793083,-16.35231859136892,-3658.6666950793083,-22.372918504648545,-3658.6666950793083,-16.35231859136892,-3658.6666950793083,-28.379296574705467,-6447.0613527733358,-22.358696661425842,-6447.0613527733358,-28.379296574705467,-6447.0613527733358,-22.358696661425842,-6447.0613527733358,-37.972327033278887,-10103.208005365021,-31.951727119999269,-10103.208005365021,-37.972327033278887,-10103.208005365021,-31.951727119999269,-10103.208005365021,-50.517505416630577,-15335.041795907127,-44.496905503350952,-15335.041795907127,-50.517505416630577,-15335.041795907127,-44.496905503350952,-15335.041795907127,-53.417262194532796,-3660.9152613809447,-47.396662281253171,-3660.9152613809447,-53.417262194532796,-3660.9152613809447,-47.396662281253171,-3660.9152613809447,-79.326848986863624,-6460.5901210132433,-73.306249073583999,-6460.5901210132433,-79.326848986863624,-6460.5901210132433,-73.306249073583999,-6460.5901210132433,-118.1671208061526,-10120.469235439899,-112.14652089287297,-10120.469235439899,-118.1671208061526,-10120.469235439899,-112.14652089287297,-10120.469235439899,-169.95158561431714,-15360.30199891403,-163.93098570103751,-15360.30199891403,-169.95158561431714,-15360.30199891403,-163.93098570103751,-15360.30199891403
10904738.641914997,-22.495826462812019,-3664.86082295398,-16.475226549532394,-3664.86082295398,-22.495826462812015,-3664.86082295398,-16.475226549532394,-3664.86082295398,-28.35815885760621,-6457.8394078576839,-22.337558944326588,-6457.8394078576839,-28.35815885760621,-6457.8394078576839,-22.337558944326588,-6457.8394078576839,-38.020499112816772,-10119.628026866823,-31.99989919953715,-10119.628026866823,-38.020499112816772,-10119.628026866823,-31.99989919953715,-10119.628026866823,-50.542921211772203,-15359.204249218827,-44.522321298492578,-15359.204249218827,-50.542921211772203,-15359.204249218827,-44.522321298492578,-15359.204249218827,-53.465266709443178,-3667.0632053851855,-47.444666796163553,-3667.0632053851855,-53.465266709443178,-3667.0632053851855,-47.444666796163553,-3667.0632053851855,-79.402820339504984,-6470.6998747782982,-73.382220426225359,-6470.6998747782982,-79.402820339504984,-6470.6998747782982,-73.382220426225359,-6470.6998747782982,-118.29072740529662,-10136.530208105465,-112.270127492017,-10136.530208105465,-118.29072740529662,-10136.530208105465,-112.270127492017,-10136.530208105465,-170.13861266923493,-15384.300815796527,-164.11801275595531,-15384.300815796527,-170.13861266923493,-15384.300815796527,-164.11801275595531,-15384.300815796527
10918417.195896434,-22.608962031794206,-3670.952616838671,-16.588362118514581,-3670.952616838671,-22.608962031794203,-3670.952616838671,-16.588362118514578,-3670.952616838671,-28.353111551983648,-6468.6643824015282,-22.332511638704023,-6468.6643824015282,-28.353111551983645,-6468.6643824015282,-22.33251163870402,-6468.6643824015282,-38.074219971130681,-10135.988175441196,-32.053620057851056,-10135.988175441196,-38.074219971130681,-10135.988175441196,-32.053620057851056,-10135.988175441196,-50.568444708533214,-15383.391642142808,-44.547844795253589,-15383.391642142808,-50.568444708533214,-15383.391642142808,-44.547844795253589,-15383.391642142808,-53.514181817498979,-3673.2088541687422,-47.493581904219354,-3673.2088541687422,-53.514181817498979,-3673.2088541687422,-47.493581904219354,-3673.2088541687422,-79.479674681043107,-6480.8097355331247,-73.459074767763482,-6480.8097355331247,-79.479674681043093,-6480.8097355331247,-73.459074767763468,-6480.8097355331247,-118.41516145173807,-10152.591265631194,-112.39456153845848,-10152.591265631194,-118.41516145173807,-10152.591265631194,-112.39456153845848,-10152.591265631194,-170.32646541007264,-15408.299727818581,-164.30586549679302,-15408.299727818581,-170.32646541007264,-15408.299727818581,-164.30586549679302,-15408.299727818581
10932095.74987787,-22.710257602899286,-3676.961343408208,-16.689657689619661,-3676.961343408208,-22.71025760289929,-3676.961343408208,-16.689657689619665,-3676.961343408208,-28.366069923179921,-6479.5086601298808,-22.345470009900296,-6479.5086601298808,-28.366069923179921,-6479.5086601298808,-22.345470009900296,-6479.5086601298808,-38.130303099953061,-10152.286331967412,-32.109703186673435,-10152.286331967412,-38.130303099953061,-10152.286331967412,-32.109703186673435,-10152.286331967412,-50.595455237357704,-15407.605507648534,-44.574855324078079,-15407.605507648534,-50.595455237357704,-15407.605507648534,-44.574855324078079,-15407.605507648534,-53.563971434414519,-3679.3520727409023,-47.543371521134894,-3679.3520727409023,-53.563971434414526,-3679.3520727409023,-47.543371521134901,-3679.3520727409023,-79.557408595208599,-6490.9195198119442,-73.536808681928974,-6490.9195198119442,-79.557408595208599,-6490.9195198119442,-73.536808681928974,-6490.9195198119442,-118.54042011847524,-10168.652282423454,-112.51982020519561,-10168.652282423454,-118.54042011847524,-10168.652282423454,-112.51982020519561,-10168.652282423454,-170.51514144237078,-15432.298610163949,-164.49454152909115,-15432.298610163949,-170.51514144237078,-15432.298610163949,-164.49454152909115,-15432.298610163949
10945774.303859306,-22.798302175981714,-3682.9076625644034,-16.777702262702093,-3682.9076625644034,-22.798302175981718,-3682.9076625644034,-16.777702262702093,-3682.9076625644034,-28.397450957385828,-6490.3412709629602,-22.376851044106203,-6490.3412709629602,-28.397450957385828,-6490.3412709629602,-22.376851044106203,-6490.3412709629602,-38.185930984927815,-10168.528146879122,-32.16533107164819,-10168.528146879122,-38.185930984927815,-10168.528146879122,-32.16533107164819,-10168.528146879122,-50.625430697481718,-15431.844103195041,-44.604830784202093,-15431.844103195041,-50.625430697481718,-15431.844103195041,-44.604830784202093,-15431.844103195041,-53.614600036938413,-3685.4927458058005,-47.594000123658788,-3685.4927458058005,-53.614600036938413,-3685.4927458058005,-47.594000123658788,-3685.4927458058005,-79.636017211863674,-6501.0290473467721,-73.615417298584063,-6501.0290473467721,-79.636017211863674,-6501.0290473467721,-73.615417298584063,-6501.0290473467721,-118.66650048374461,-10184.713134421772,-112.64590057046499,-10184.713134421772,-118.66650048374461,-10184.713134421772,-112.64590057046499,-10184.713134421772,-170.70463828529984,-15456.297338773942,-164.68403837202021,-15456.297338773942,-170.70463828529984,-15456.297338773942,-164.68403837202021,-15456.297338773942
