scheme,flow,truth_id,candidate_id,rank,distance,in_candidate_set,state
Zin50,C_control,T4_NEAR_T3,T4_NEAR_T3,2,0.959085820913153,0,LOW_CONFIDENCE
Zin50,C_control,T4_NEAR_T3,T5,3,295.030176587048,0,LOW_CONFIDENCE
Zin50,A,T4_NEAR_T3,T3,2,1.03826114707513,1,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T4_NEAR_T3,1,1.03826017512397,1,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T5,3,278.92099612952,0,MULTIPLE_AMBIGUOUS
Zin50,B,T4_NEAR_T3,T3,1,1.08323758230692,1,MULTIPLE_AMBIGUOUS
Zin50,B,T4_NEAR_T3,T4_NEAR_T3,2,1.08324054103513,1,MULTIPLE_AMBIGUOUS
Zin50,B,T4_NEAR_T3,T5,3,284.055007079661,0,MULTIPLE_AMBIGUOUS
Zin50,C_control,T4_NEAR_T3,T3,1,1.08323758230692,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T4_NEAR_T3,T4_NEAR_T3,2,1.08324054103513,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T4_NEAR_T3,T5,3,284.055007079661,0,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T3,2,0.939732574989988,1,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T4_NEAR_T3,1,0.939731793803216,1,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T5,3,276.877877619943,0,MULTIPLE_AMBIGUOUS
Zin50,B,T4_NEAR_T3,T3,2,0.847667627756484,1,MULTIPLE_AMBIGUOUS
Zin50,B,T4_NEAR_T3,T4_NEAR_T3,1,0.847657363582715,1,MULTIPLE_AMBIGUOUS
Zin50,B,T4_NEAR_T3,T5,3,284.133180254593,0,MULTIPLE_AMBIGUOUS
Zin50,C_control,T4_NEAR_T3,T3,2,0.847667627756484,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T4_NEAR_T3,T4_NEAR_T3,1,0.847657363582715,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T4_NEAR_T3,T5,3,284.133180254593,0,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T3,2,0.883808218813861,1,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T4_NEAR_T3,1,0.883805302205853,1,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T5,3,277.322062006033,0,MULTIPLE_AMBIGUOUS
Zin50,B,T4_NEAR_T3,T3,2,0.883699911300302,1,MULTIPLE_AMBIGUOUS
Zin50,B,T4_NEAR_T3,T4_NEAR_T3,1,0.883691349093082,1,MULTIPLE_AMBIGUOUS
Zin50,B,T4_NEAR_T3,T5,3,282.114635031811,0,MULTIPLE_AMBIGUOUS
Zin50,C_control,T4_NEAR_T3,T3,2,0.883699911300302,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T4_NEAR_T3,T4_NEAR_T3,1,0.883691349093082,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T4_NEAR_T3,T5,3,282.114635031811,0,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T3,2,0.886432964373058,1,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T4_NEAR_T3,1,0.886430583887993,1,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T5,3,279.73065897237,0,MULTIPLE_AMBIGUOUS
Zin50,B,T4_NEAR_T3,T3,1,0.911889041521942,1,MULTIPLE_AMBIGUOUS
Zin50,B,T4_NEAR_T3,T4_NEAR_T3,2,0.91189172060938,1,MULTIPLE_AMBIGUOUS
Zin50,B,T4_NEAR_T3,T5,3,294.544214881851,0,MULTIPLE_AMBIGUOUS
Zin50,C_control,T4_NEAR_T3,T3,1,0.911889041521942,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T4_NEAR_T3,T4_NEAR_T3,2,0.91189172060938,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T4_NEAR_T3,T5,3,294.544214881851,0,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T3,2,1.11322424001556,1,LOW_CONFIDENCE
Zin50,A,T4_NEAR_T3,T4_NEAR_T3,1,1.11320467443184,0,LOW_CONFIDENCE
Zin50,A,T4_NEAR_T3,T5,3,279.557428986981,0,LOW_CONFIDENCE
Zin50,B,T4_NEAR_T3,T3,2,1.09054117042526,1,MULTIPLE_AMBIGUOUS
Zin50,B,T4_NEAR_T3,T4_NEAR_T3,1,1.09052431251328,1,MULTIPLE_AMBIGUOUS
Zin50,B,T4_NEAR_T3,T5,3,284.417227934939,0,MULTIPLE_AMBIGUOUS
Zin50,C_control,T4_NEAR_T3,T3,2,1.09054117042526,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T4_NEAR_T3,T4_NEAR_T3,1,1.09052431251328,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T4_NEAR_T3,T5,3,284.417227934939,0,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T3,1,0.913584406727489,1,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T4_NEAR_T3,2,0.913605950799464,1,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T5,3,283.379707360533,0,MULTIPLE_AMBIGUOUS
Zin50,B,T4_NEAR_T3,T3,1,0.85653137793128,1,MULTIPLE_AMBIGUOUS
Zin50,B,T4_NEAR_T3,T4_NEAR_T3,2,0.856547054063839,1,MULTIPLE_AMBIGUOUS
Zin50,B,T4_NEAR_T3,T5,3,292.165163122239,0,MULTIPLE_AMBIGUOUS
Zin50,C_control,T4_NEAR_T3,T3,1,0.85653137793128,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T4_NEAR_T3,T4_NEAR_T3,2,0.856547054063839,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T4_NEAR_T3,T5,3,292.165163122239,0,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T3,1,0.882386249396113,1,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T4_NEAR_T3,2,0.88238989808313,1,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T5,3,282.823178577339,0,MULTIPLE_AMBIGUOUS
Zin50,B,T4_NEAR_T3,T3,2,0.831965831554413,1,MULTIPLE_AMBIGUOUS
Zin50,B,T4_NEAR_T3,T4_NEAR_T3,1,0.831960986625649,1,MULTIPLE_AMBIGUOUS
Zin50,B,T4_NEAR_T3,T5,3,295.233803183614,0,MULTIPLE_AMBIGUOUS
Zin50,C_control,T4_NEAR_T3,T3,2,0.831965831554413,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T4_NEAR_T3,T4_NEAR_T3,1,0.831960986625649,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T4_NEAR_T3,T5,3,295.233803183614,0,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T3,1,0.95173516916482,1,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T4_NEAR_T3,2,0.951735407092716,1,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T5,3,281.627899801981,0,MULTIPLE_AMBIGUOUS
Zin50,B,T4_NEAR_T3,T3,2,0.951058122983052,1,MULTIPLE_AMBIGUOUS
Zin50,B,T4_NEAR_T3,T4_NEAR_T3,1,0.951038865822192,1,MULTIPLE_AMBIGUOUS
Zin50,B,T4_NEAR_T3,T5,3,290.446712323106,0,MULTIPLE_AMBIGUOUS
Zin50,C_control,T4_NEAR_T3,T3,2,0.951058122983052,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T4_NEAR_T3,T4_NEAR_T3,1,0.951038865822192,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T4_NEAR_T3,T5,3,290.446712323106,0,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T3,2,1.08379919980766,1,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T4_NEAR_T3,1,1.08378545944612,1,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T5,3,279.36876885079,0,MULTIPLE_AMBIGUOUS
Zin50,B,T4_NEAR_T3,T3,1,1.03189080570272,1,MULTIPLE_AMBIGUOUS
Zin50,B,T4_NEAR_T3,T4_NEAR_T3,2,1.03189110260993,1,MULTIPLE_AMBIGUOUS
Zin50,B,T4_NEAR_T3,T5,3,296.969973735522,0,MULTIPLE_AMBIGUOUS
Zin50,C_control,T4_NEAR_T3,T3,1,1.03189080570272,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T4_NEAR_T3,T4_NEAR_T3,2,1.03189110260993,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T4_NEAR_T3,T5,3,296.969973735522,0,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T3,1,0.927249118256836,1,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T4_NEAR_T3,2,0.927265042219541,1,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T5,3,280.00447666105,0,MULTIPLE_AMBIGUOUS
Zin50,B,T4_NEAR_T3,T3,1,0.934984757135077,1,MULTIPLE_AMBIGUOUS
Zin50,B,T4_NEAR_T3,T4_NEAR_T3,2,0.935000968380672,1,MULTIPLE_AMBIGUOUS
Zin50,B,T4_NEAR_T3,T5,3,295.255311518293,0,MULTIPLE_AMBIGUOUS
Zin50,C_control,T4_NEAR_T3,T3,1,0.934984757135077,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T4_NEAR_T3,T4_NEAR_T3,2,0.935000968380672,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T4_NEAR_T3,T5,3,295.255311518293,0,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T3,1,0.924198302737471,1,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T4_NEAR_T3,2,0.924214658705701,1,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T5,3,283.835057241929,0,MULTIPLE_AMBIGUOUS
Zin50,B,T4_NEAR_T3,T3,1,0.884085280456046,1,MULTIPLE_AMBIGUOUS
Zin50,B,T4_NEAR_T3,T4_NEAR_T3,2,0.884101924281749,1,MULTIPLE_AMBIGUOUS
Zin50,B,T4_NEAR_T3,T5,3,295.290682743722,0,MULTIPLE_AMBIGUOUS
Zin50,C_control,T4_NEAR_T3,T3,1,0.884085280456046,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T4_NEAR_T3,T4_NEAR_T3,2,0.884101924281749,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T4_NEAR_T3,T5,3,295.290682743722,0,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T3,1,0.93504907740872,1,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T4_NEAR_T3,2,0.935059359853545,1,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T5,3,279.667412554778,0,MULTIPLE_AMBIGUOUS
Zin50,B,T4_NEAR_T3,T3,1,0.9202647815981,1,MULTIPLE_AMBIGUOUS
Zin50,B,T4_NEAR_T3,T4_NEAR_T3,2,0.920275448031411,1,MULTIPLE_AMBIGUOUS
Zin50,B,T4_NEAR_T3,T5,3,289.137193087657,0,MULTIPLE_AMBIGUOUS
Zin50,C_control,T4_NEAR_T3,T3,1,0.9202647815981,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T4_NEAR_T3,T4_NEAR_T3,2,0.920275448031411,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T4_NEAR_T3,T5,3,289.137193087657,0,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T3,1,0.889793339633227,1,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T4_NEAR_T3,2,0.889795162175224,1,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T5,3,283.590782011964,0,MULTIPLE_AMBIGUOUS
Zin50,B,T4_NEAR_T3,T3,1,0.905160740535333,1,MULTIPLE_AMBIGUOUS
Zin50,B,T4_NEAR_T3,T4_NEAR_T3,2,0.905164608832598,1,MULTIPLE_AMBIGUOUS
Zin50,B,T4_NEAR_T3,T5,3,292.578798177953,0,MULTIPLE_AMBIGUOUS
Zin50,C_control,T4_NEAR_T3,T3,1,0.905160740535333,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T4_NEAR_T3,T4_NEAR_T3,2,0.905164608832598,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T4_NEAR_T3,T5,3,292.578798177953,0,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T3,1,1.05236835957934,1,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T4_NEAR_T3,2,1.05237568031567,1,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T5,3,278.488406106653,0,MULTIPLE_AMBIGUOUS
Zin50,B,T4_NEAR_T3,T3,1,1.10294280813953,1,MULTIPLE_AMBIGUOUS
Zin50,B,T4_NEAR_T3,T4_NEAR_T3,2,1.10296140148715,1,MULTIPLE_AMBIGUOUS
Zin50,B,T4_NEAR_T3,T5,3,286.609835640209,0,MULTIPLE_AMBIGUOUS
Zin50,C_control,T4_NEAR_T3,T3,1,1.10294280813953,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T4_NEAR_T3,T4_NEAR_T3,2,1.10296140148715,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T4_NEAR_T3,T5,3,286.609835640209,0,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T3,1,0.930287999584306,1,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T4_NEAR_T3,2,0.930306776530869,1,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T5,3,276.827387412967,0,MULTIPLE_AMBIGUOUS
Zin50,B,T4_NEAR_T3,T3,1,0.926090374506244,1,LOW_CONFIDENCE
Zin50,B,T4_NEAR_T3,T4_NEAR_T3,2,0.926112368161748,0,LOW_CONFIDENCE
Zin50,B,T4_NEAR_T3,T5,3,280.317145597101,0,LOW_CONFIDENCE
Zin50,C_control,T4_NEAR_T3,T3,1,0.926090374506244,1,LOW_CONFIDENCE
Zin50,C_control,T4_NEAR_T3,T4_NEAR_T3,2,0.926112368161748,0,LOW_CONFIDENCE
Zin50,C_control,T4_NEAR_T3,T5,3,280.317145597101,0,LOW_CONFIDENCE
Zin50,A,T4_NEAR_T3,T3,2,1.04576984383055,1,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T4_NEAR_T3,1,1.04575911787819,1,MULTIPLE_AMBIGUOUS
Zin50,A,T4_NEAR_T3,T5,3,280.031651270966,0,MULTIPLE_AMBIGUOUS
Zin50,B,T4_NEAR_T3,T3,2,1.0171960379213,1,MULTIPLE_AMBIGUOUS
Zin50,B,T4_NEAR_T3,T4_NEAR_T3,1,1.01718887931916,1,MULTIPLE_AMBIGUOUS
Zin50,B,T4_NEAR_T3,T5,3,293.648914339769,0,MULTIPLE_AMBIGUOUS
Zin50,C_control,T4_NEAR_T3,T3,2,1.0171960379213,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T4_NEAR_T3,T4_NEAR_T3,1,1.01718887931916,1,MULTIPLE_AMBIGUOUS
Zin50,C_control,T4_NEAR_T3,T5,3,293.648914339769,0,MULTIPLE_AMBIGUOUS
Zin50,A,T5,T3,2,286.233651820845,0,UNIQUE_CONFIDENT
Zin50,A,T5,T4_NEAR_T3,3,286.233652582678,0,UNIQUE_CONFIDENT
Zin50,A,T5,T5,1,0.964729357277069,1,UNIQUE_CONFIDENT
Zin50,B,T5,T3,3,304.285840550118,0,UNIQUE_CONFIDENT
Zin50,B,T5,T4_NEAR_T3,2,304.285806737382,0,UNIQUE_CONFIDENT
Zin50,B,T5,T5,1,0.934528782567356,1,UNIQUE_CONFIDENT
Zin50,C_control,T5,T3,3,304.285840550118,0,UNIQUE_CONFIDENT
Zin50,C_control,T5,T4_NEAR_T3,2,304.285806737382,0,UNIQUE_CONFIDENT
Zin50,C_control,T5,T5,1,0.934528782567356,1,UNIQUE_CONFIDENT
Zin50,A,T5,T3,3,282.708745088726,0,UNIQUE_CONFIDENT
Zin50,A,T5,T4_NEAR_T3,2,282.708698442412,0,UNIQUE_CONFIDENT
Zin50,A,T5,T5,1,1.00178267051021,1,UNIQUE_CONFIDENT
Zin50,B,T5,T3,3,285.034079268184,0,UNIQUE_CONFIDENT
Zin50,B,T5,T4_NEAR_T3,2,285.034072687797,0,UNIQUE_CONFIDENT
Zin50,B,T5,T5,1,0.994434366658812,1,UNIQUE_CONFIDENT
Zin50,C_control,T5,T3,3,285.034079268184,0,UNIQUE_CONFIDENT
Zin50,C_control,T5,T4_NEAR_T3,2,285.034072687797,0,UNIQUE_CONFIDENT
Zin50,C_control,T5,T5,1,0.994434366658812,1,UNIQUE_CONFIDENT
Zin50,A,T5,T3,3,289.506656554945,0,UNIQUE_CONFIDENT
Zin50,A,T5,T4_NEAR_T3,2,289.506654449828,0,UNIQUE_CONFIDENT
Zin50,A,T5,T5,1,1.03640130568216,1,UNIQUE_CONFIDENT
Zin50,B,T5,T3,3,301.115277952437,0,UNIQUE_CONFIDENT
Zin50,B,T5,T4_NEAR_T3,2,301.1152447272,0,UNIQUE_CONFIDENT
Zin50,B,T5,T5,1,1.08283928599957,1,UNIQUE_CONFIDENT
Zin50,C_control,T5,T3,3,301.115277952437,0,UNIQUE_CONFIDENT
Zin50,C_control,T5,T4_NEAR_T3,2,301.1152447272,0,UNIQUE_CONFIDENT
Zin50,C_control,T5,T5,1,1.08283928599957,1,UNIQUE_CONFIDENT
Zin50,A,T5,T3,3,287.627019303828,0,UNIQUE_CONFIDENT
Zin50,A,T5,T4_NEAR_T3,2,287.627017388984,0,UNIQUE_CONFIDENT
Zin50,A,T5,T5,1,1.09493155230793,1,UNIQUE_CONFIDENT
Zin50,B,T5,T3,3,298.892155920943,0,REJECTED
Zin50,B,T5,T4_NEAR_T3,2,298.892120611535,0,REJECTED
Zin50,B,T5,T5,1,1.02798424894317,1,REJECTED
Zin50,C_control,T5,T3,3,298.892155920943,0,REJECTED
Zin50,C_control,T5,T4_NEAR_T3,2,298.892120611535,0,REJECTED
Zin50,C_control,T5,T5,1,1.02798424894317,1,REJECTED
Zin50,A,T5,T3,3,283.481426762062,0,UNIQUE_CONFIDENT
Zin50,A,T5,T4_NEAR_T3,2,283.481424957348,0,UNIQUE_CONFIDENT
Zin50,A,T5,T5,1,0.959438810193201,1,UNIQUE_CONFIDENT
Zin50,B,T5,T3,3,293.974130220308,0,UNIQUE_CONFIDENT
Zin50,B,T5,T4_NEAR_T3,2,293.97409520043,0,UNIQUE_CONFIDENT
Zin50,B,T5,T5,1,0.923483182158219,1,UNIQUE_CONFIDENT
Zin50,C_control,T5,T3,3,293.974130220308,0,UNIQUE_CONFIDENT
Zin50,C_control,T5,T4_NEAR_T3,2,293.97409520043,0,UNIQUE_CONFIDENT
Zin50,C_control,T5,T5,1,0.923483182158219,1,UNIQUE_CONFIDENT
Zin50,A,T5,T3,3,284.559756579685,0,UNIQUE_CONFIDENT
Zin50,A,T5,T4_NEAR_T3,2,284.55971362045,0,UNIQUE_CONFIDENT
Zin50,A,T5,T5,1,1.11160195752068,1,UNIQUE_CONFIDENT
Zin50,B,T5,T3,3,297.335669176673,0,UNIQUE_CONFIDENT
Zin50,B,T5,T4_NEAR_T3,2,297.335630604798,0,UNIQUE_CONFIDENT
Zin50,B,T5,T5,1,1.14606935599606,1,UNIQUE_CONFIDENT
Zin50,C_control,T5,T3,3,297.335669176673,0,UNIQUE_CONFIDENT
Zin50,C_control,T5,T4_NEAR_T3,2,297.335630604798,0,UNIQUE_CONFIDENT
Zin50,C_control,T5,T5,1,1.14606935599606,1,UNIQUE_CONFIDENT
Zin50,A,T5,T3,3,298.703547027602,0,UNIQUE_CONFIDENT
Zin50,A,T5,T4_NEAR_T3,2,298.70350627346,0,UNIQUE_CONFIDENT
Zin50,A,T5,T5,1,1.01683332534282,1,UNIQUE_CONFIDENT
Zin50,B,T5,T3,3,314.453344621506,0,UNIQUE_CONFIDENT
Zin50,B,T5,T4_NEAR_T3,2,314.453318534195,0,UNIQUE_CONFIDENT
Zin50,B,T5,T5,1,0.952758244617247,1,UNIQUE_CONFIDENT
Zin50,C_control,T5,T3,3,314.453344621506,0,UNIQUE_CONFIDENT
Zin50,C_control,T5,T4_NEAR_T3,2,314.453318534195,0,UNIQUE_CONFIDENT
Zin50,C_control,T5,T5,1,0.952758244617247,1,UNIQUE_CONFIDENT
Zin50,A,T5,T3,3,309.19716364096,0,UNIQUE_CONFIDENT
Zin50,A,T5,T4_NEAR_T3,2,309.197125446205,0,UNIQUE_CONFIDENT
Zin50,A,T5,T5,1,0.840868563167658,1,UNIQUE_CONFIDENT
Zin50,B,T5,T3,3,324.783293370197,0,UNIQUE_CONFIDENT
Zin50,B,T5,T4_NEAR_T3,2,324.783270952531,0,UNIQUE_CONFIDENT
Zin50,B,T5,T5,1,0.771362947030068,1,UNIQUE_CONFIDENT
Zin50,C_control,T5,T3,3,324.783293370197,0,UNIQUE_CONFIDENT
Zin50,C_control,T5,T4_NEAR_T3,2,324.783270952531,0,UNIQUE_CONFIDENT
Zin50,C_control,T5,T5,1,0.771362947030068,1,UNIQUE_CONFIDENT
Zin50,A,T5,T3,3,295.987898668639,0,UNIQUE_CONFIDENT
Zin50,A,T5,T4_NEAR_T3,2,295.987848578067,0,UNIQUE_CONFIDENT
Zin50,A,T5,T5,1,0.97892880744222,1,UNIQUE_CONFIDENT
Zin50,B,T5,T3,3,310.290304223644,0,UNIQUE_CONFIDENT
Zin50,B,T5,T4_NEAR_T3,2,310.290284416694,0,UNIQUE_CONFIDENT
Zin50,B,T5,T5,1,0.93904798205335,1,UNIQUE_CONFIDENT
Zin50,C_control,T5,T3,3,310.290304223644,0,UNIQUE_CONFIDENT
Zin50,C_control,T5,T4_NEAR_T3,2,310.290284416694,0,UNIQUE_CONFIDENT
Zin50,C_control,T5,T5,1,0.93904798205335,1,UNIQUE_CONFIDENT
Zin50,A,T5,T3,3,287.288910407185,0,UNIQUE_CONFIDENT
Zin50,A,T5,T4_NEAR_T3,2,287.288864446596,0,UNIQUE_CONFIDENT
Zin50,A,T5,T5,1,0.879600208612089,1,UNIQUE_CONFIDENT
Zin50,B,T5,T3,3,294.614227233365,0,UNIQUE_CONFIDENT
Zin50,B,T5,T4_NEAR_T3,2,294.614218022405,0,UNIQUE_CONFIDENT
Zin50,B,T5,T5,1,0.921675574774815,1,UNIQUE_CONFIDENT
Zin50,C_control,T5,T3,3,294.614227233365,0,UNIQUE_CONFIDENT
Zin50,C_control,T5,T4_NEAR_T3,2,294.614218022405,0,UNIQUE_CONFIDENT
Zin50,C_control,T5,T5,1,0.921675574774815,1,UNIQUE_CONFIDENT
Zin50,A,T5,T3,3,307.807079413506,0,UNIQUE_CONFIDENT
Zin50,A,T5,T4_NEAR_T3,2,307.807039709464,0,UNIQUE_CONFIDENT
Zin50,A,T5,T5,1,0.983998750144951,1,UNIQUE_CONFIDENT
Zin50,B,T5,T3,3,323.980680238,0,UNIQUE_CONFIDENT
Zin50,B,T5,T4_NEAR_T3,2,323.980654723302,0,UNIQUE_CONFIDENT
Zin50,B,T5,T5,1,1.0341826422416,1,UNIQUE_CONFIDENT
Zin50,C_control,T5,T3,3,323.980680238,0,UNIQUE_CONFIDENT
Zin50,C_control,T5,T4_NEAR_T3,2,323.980654723302,0,UNIQUE_CONFIDENT
Zin50,C_control,T5,T5,1,1.0341826422416,1,UNIQUE_CONFIDENT
Zin50,A,T5,T3,3,301.743739563711,0,UNIQUE_CONFIDENT
Zin50,A,T5,T4_NEAR_T3,2,301.743699931271,0,UNIQUE_CONFIDENT
Zin50,A,T5,T5,1,0.988814778630488,1,UNIQUE_CONFIDENT
Zin50,B,T5,T3,3,317.471786262068,0,UNIQUE_CONFIDENT
Zin50,B,T5,T4_NEAR_T3,2,317.471761763184,0,UNIQUE_CONFIDENT
Zin50,B,T5,T5,1,0.917548718520269,1,UNIQUE_CONFIDENT
Zin50,C_control,T5,T3,3,317.471786262068,0,UNIQUE_CONFIDENT
Zin50,C_control,T5,T4_NEAR_T3,2,317.471761763184,0,UNIQUE_CONFIDENT
Zin50,C_control,T5,T5,1,0.917548718520269,1,UNIQUE_CONFIDENT
Zin50,A,T5,T3,3,278.573893539365,0,UNIQUE_CONFIDENT
Zin50,A,T5,T4_NEAR_T3,2,278.573845753078,0,UNIQUE_CONFIDENT
Zin50,A,T5,T5,1,1.07513317590636,1,UNIQUE_CONFIDENT
Zin50,B,T5,T3,3,287.795525203454,0,UNIQUE_CONFIDENT
Zin50,B,T5,T4_NEAR_T3,2,287.795515261155,0,UNIQUE_CONFIDENT
Zin50,B,T5,T5,1,1.1168809676799,1,UNIQUE_CONFIDENT
Zin50,C_control,T5,T3,3,287.795525203454,0,UNIQUE_CONFIDENT
Zin50,C_control,T5,T4_NEAR_T3,2,287.795515261155,0,UNIQUE_CONFIDENT
Zin50,C_control,T5,T5,1,1.1168809676799,1,UNIQUE_CONFIDENT
Zin50,A,T5,T3,2,301.527315770175,0,UNIQUE_CONFIDENT
Zin50,A,T5,T4_NEAR_T3,3,301.527316584602,0,UNIQUE_CONFIDENT
Zin50,A,T5,T5,1,0.922686501849101,1,UNIQUE_CONFIDENT
Zin50,B,T5,T3,3,321.057616524359,0,UNIQUE_CONFIDENT
Zin50,B,T5,T4_NEAR_T3,2,321.057586834326,0,UNIQUE_CONFIDENT
Zin50,B,T5,T5,1,0.937701212696971,1,UNIQUE_CONFIDENT
Zin50,C_control,T5,T3,3,321.057616524359,0,UNIQUE_CONFIDENT
Zin50,C_control,T5,T4_NEAR_T3,2,321.057586834326,0,UNIQUE_CONFIDENT
Zin50,C_control,T5,T5,1,0.937701212696971,1,UNIQUE_CONFIDENT
Zin50,A,T5,T3,3,294.438957090686,0,UNIQUE_CONFIDENT
Zin50,A,T5,T4_NEAR_T3,2,294.438916211568,0,UNIQUE_CONFIDENT
Zin50,A,T5,T5,1,0.886275508803789,1,UNIQUE_CONFIDENT
Zin50,B,T5,T3,3,308.231649320115,0,UNIQUE_CONFIDENT
Zin50,B,T5,T4_NEAR_T3,2,308.231612062996,0,UNIQUE_CONFIDENT
Zin50,B,T5,T5,1,0.908560878710144,1,UNIQUE_CONFIDENT
Zin50,C_control,T5,T3,3,308.231649320115,0,UNIQUE_CONFIDENT
Zin50,C_control,T5,T4_NEAR_T3,2,308.231612062996,0,UNIQUE_CONFIDENT
Zin50,C_control,T5,T5,1,0.908560878710144,1,UNIQUE_CONFIDENT
Zin50,A,T5,T3,3,283.264625883614,0,UNIQUE_CONFIDENT
Zin50,A,T5,T4_NEAR_T3,2,283.264579019888,0,UNIQUE_CONFIDENT
Zin50,A,T5,T5,1,1.00615564230743,1,UNIQUE_CONFIDENT
Zin50,B,T5,T3,3,295.098212872973,0,UNIQUE_CONFIDENT
Zin50,B,T5,T4_NEAR_T3,2,295.098200436999,0,UNIQUE_CONFIDENT
Zin50,B,T5,T5,1,0.951551758324736,1,UNIQUE_CONFIDENT
Zin50,C_control,T5,T3,3,295.098212872973,0,UNIQUE_CONFIDENT
Zin50,C_control,T5,T4_NEAR_T3,2,295.098200436999,0,UNIQUE_CONFIDENT
Zin50,C_control,T5,T5,1,0.951551758324736,1,UNIQUE_CONFIDENT
Zin50,A,T5,T3,3,278.310787997442,0,UNIQUE_CONFIDENT
