frequency_hz,ideal_R0G0_HV_mag_dB,ideal_R0G0_HV_phase_deg,ideal_R0G0_Hport_mag_dB,ideal_R0G0_Hport_phase_deg,lossy_kG1_HV_mag_dB,lossy_kG1_HV_phase_deg,lossy_kG1_Hport_mag_dB,lossy_kG1_Hport_phase_deg,lossy_kG5_HV_mag_dB,lossy_kG5_HV_phase_deg,lossy_kG5_Hport_mag_dB,lossy_kG5_Hport_phase_deg
16102589.154860772,-11.368366749689663,-898.24500163494406,-5.3477668364100373,-898.24500163494406,-14.546300420757149,-903.47148054350305,-8.5257005074775236,-903.47148054350305,-22.065114611527822,-916.40703468076811,-16.044514698248197,-916.40703468076811
16116267.708842209,-11.306831460828977,-899.89295835827795,-5.2862315475493515,-899.89295835827795,-14.504456602494663,-904.74787546103971,-8.4838566892150382,-904.74787546103971,-22.047262016504682,-917.31461584163605,-16.02666210322506,-917.31461584163605
16129946.262823645,-11.25094966692388,-901.55288580962542,-5.2303497536442558,-901.55288580962542,-14.465323185806602,-906.0289568145713,-8.4447232725269785,-906.0289568145713,-22.029877641144033,-918.22335183505186,-16.009277727864408,-918.22335183505186
16143624.816805081,-11.200847849907543,-903.2225996033128,-5.1802479366279188,-903.2225996033128,-14.428930642006414,-907.31390166415429,-8.4083307287267921,-907.31390166415429,-22.012961780341275,-919.13314370685396,-15.992361867061653,-919.13314370685396
16157303.370786516,-11.156625752295874,-904.89983346829752,-5.1360258390162521,-904.89983346829752,-14.395302003008181,-908.60187280843229,-8.3747020897285562,-908.60187280843229,-21.996514189014178,-920.04389275701783,-15.975914275734553,-920.04389275701783
16170981.924767952,-11.118354887212282,-906.58225828127638,-5.0977549739326591,-906.58225828127638,-14.364452675272901,-909.89202260446712,-8.3438527619932774,-909.89202260446712,-21.980534084047147,-920.95550068870011,-15.959934170767525,-920.95550068870011
16184660.478749389,-11.086077443546532,-908.26750248885423,-5.0654775302669064,-908.26750248885423,-14.336390310549639,-911.18349690952653,-8.315790397270014,-911.18349690952653,-21.9650201473641,-921.86786975649352,-15.944420234084479,-921.86786975649352
16198339.032730825,-11.059805620133128,-909.95317348410106,-5.0392057068535037,-909.95317348410106,-14.311114735480713,-912.47543910037814,-8.2905148222010876,-912.47543910037814,-21.949970530119774,-922.78090291345131,-15.929370616840151,-922.78090291345131
16212017.586712262,-11.039521409858558,-911.63687946326581,-5.0189214965789342,-911.63687946326581,-14.288617941203432,-913.76699412400433,-8.2680180279238087,-913.76699412400433,-21.935382857994234,-923.69450395644185,-15.914782944714609,-923.69450395644185
16225696.140693698,-11.02517684051243,-913.31625126827839,-5.0045769272328053,-913.31625126827839,-14.268884133112662,-915.05731253295778,-8.2482842198330371,-915.05731253295778,-21.921254237571212,-924.60857766940796,-15.900654324291587,-924.60857766940796
16239374.694675134,-11.016694664735649,-914.98896372128513,-4.9960947514560248,-914.98896372128513,-14.251889839976148,-916.34555445894136,-8.2312899266965243,-916.34555445894136,-21.907581263776024,-925.52302996411709,-15.8869813504964,-925.52302996411709
16253053.248656571,-11.013969477369942,-916.65275597875245,-4.993369564090318,-916.65275597875245,-14.237604080644457,-917.6308934794838,-8.2170041673648342,-917.6308934794838,-21.894360028344991,-926.43776801799459,-15.873760115065368,-926.43776801799459
16266731.802638007,-11.01686922562169,-918.30545047329917,-4.9962693123420658,-918.30545047329917,-14.225988585695093,-918.91252033491151,-8.2053886724154701,-918.91252033491151,-21.881586129293986,-927.35270040866226,-15.860986216014361,-927.35270040866226
16280410.356619444,-11.025237066374192,-919.94497006861366,-5.0046371530945679,-919.94497006861366,-14.21699807052072,-920.18964645592735,-8.1963981572410951,-920.18964645592735,-21.869254681349993,-928.26773724480961,-15.848654768070368,-928.26773724480961
16294088.91060088,-11.038893516224144,-921.56935312296184,-5.0182936029445191,-921.56935312296184,-14.210580555634868,-921.46150726605015,-8.189980642355243,-921.46150726605015,-21.857360327306083,-929.18279029305381,-15.836760414026461,-929.18279029305381
16307767.464582315,-11.057638833714147,-923.17676623559839,-5.0370389204345232,-923.17676623559839,-14.206677729341571,-922.7273652277205,-8.1860778160619461,-922.7273652277205,-21.845897250256915,-930.09777310045513,-15.82529733697729,-930.09777310045513
16321446.018563751,-11.081255569925958,-924.76551453319826,-5.0606556566463361,-924.76551453319826,-14.205225347412672,-923.98651260592032,-8.1846254341330482,-923.98651260592032,-21.83485918666873,-931.01260111239787,-15.814259273389107,-931.01260111239787
16335124.572545188,-11.109511223041835,-926.3340494358074,-5.088911309762211,-926.3340494358074,-14.206153664044209,-925.23827392855526,-8.1855537507645852,-925.23827392855526,-21.824239440235658,-931.92719178554239,-15.803639526956035,-931.92719178554239
16348803.126526624,-11.142160934462703,-927.88097391967506,-5.12156102118308,-927.88097391967506,-14.209387888126468,-926.48200812840776,-8.1887879748468446,-926.48200812840776,-21.814030896470953,-932.84146469560767,-15.79343098319133,-932.84146469560767
16362481.68050806,-11.178950168244581,-929.40504536429455,-5.1583502549649571,-929.40504536429455,-14.214848658758809,-927.71711035705846,-8.1942487454791859,-927.71711035705846,-21.804226037980872,-933.75534163974805,-15.783626124701247,-933.75534163974805
16376160.234489497,-11.219617321541516,-930.9051761306016,-5.199017408261895,-930.9051761306016,-14.22245253396553,-928.94301346665452,-8.2018526206859068,-928.94301346665452,-21.794816960366198,-934.66874673332984,-15.774217047086577,-934.66874673332984
16389838.788470933,-11.263896220935646,-932.38043206486702,-5.2432963076560215,-932.38043206486702,-14.23211248671282,-930.15918916059275,-8.2115125734331968,-930.15918916059275,-21.785795388695952,-935.58160650093055,-15.765195475416327,-935.58160650093055
16403517.34245237,-11.311518467500314,-933.83002915782174,-5.2909185542206894,-933.83002915782174,-14.243738402578197,-931.36514881905282,-8.2231384892985719,-931.36514881905282,-21.777152694496227,-936.49384996141771,-15.756552781216604,-936.49384996141771
16417195.896433806,-11.362215601711839,-935.25332861098298,-5.3416156884322143,-935.25332861098298,-14.257237573767041,-932.56044400968665,-8.2366376604874159,-932.56044400968665,-21.768879913197033,-937.40540870698317,-15.748279999917411,-937.40540870698317
16430874.450415242,-11.415721067490159,-936.64983057293932,-5.3951211542105346,-936.64983057293932,-14.272515184590395,-933.74466669761659,-8.2519152713107715,-933.74466669761659,-21.760967761979121,-938.31621697605385,-15.740367848699497,-938.31621697605385
16444553.004396679,-11.471771962367892,-938.01916680869704,-5.4511720490882674,-938.01916680869704,-14.289474783997099,-934.91744917216874,-8.2688748707174735,-934.91744917216874,-21.753406657963396,-939.22621171999936,-15.732806744683774,-939.22621171999936
16458231.558378113,-11.530110567805778,-939.36109255683414,-5.5095106545261538,-939.36109255683414,-14.308018741274333,-936.07846371043036,-8.2874188279947099,-936.07846371043036,-21.746186736685459,-940.13533266361242,-15.725586823405834,-940.13533266361242
16471910.11235955,-11.590485659814952,-940.67547781389203,-5.569885746535328,-940.67547781389203,-14.328048681577155,-937.22742199977131,-8.3074487682975313,-937.22742199977131,-21.73929787079868,-941.04352235934209,-15.718697957519057,-941.04352235934209
16485588.666340986,-11.652653605214098,-941.96229826497949,-5.632053691934475,-941.96229826497949,-14.349465898504523,-938.36407434292664,-8.3288659852248994,-938.36407434292664,-21.732729688949945,-941.95072623529813,-15.71212977567032,-941.95072623529813
16499267.220322423,-11.716379253014001,-943.22162605572021,-5.6957793397343748,-943.22162605572021,-14.372171741492307,-939.4882086701374,-8.3515718282126841,-939.4882086701374,-21.726471594773731,-942.85689263705922,-15.705871681494106,-942.85689263705922
16512945.774303859,-11.781436633603573,-944.45362057496175,-5.7608367203239474,-944.45362057496175,-14.396067976330562,-940.59964938318683,-8.3754680630509384,-940.59964938318683,-21.720512785951254,-943.76197286334548,-15.69991287267163,-943.76197286334548
16526624.328285296,-11.847609480678862,-945.65851939140407,-5.8270095673992381,-945.65851939140407,-14.421057117623409,-941.69825605610481,-8.400457204343784,-941.69825605610481,-21.714842273283345,-944.6659211956445,-15.694242360003724,-944.6659211956445
16540302.882266732,-11.914691592298754,-946.83662946156733,-5.8940916790191302,-946.83662946156733,-14.447042732485508,-942.78392201674205,-8.4264428192058851,-942.78392201674205,-21.709448899727498,-945.56869492187889,-15.688848986447873,-945.56869492187889
16553981.436248168,-11.982487048183543,-947.98831870212871,-5.9618871349039191,-947.98831870212871,-14.473929715205427,-943.85657283259161,-8.4533298019258041,-943.85657283259161,-21.704321359351653,-946.47025435424905,-15.683721446072031,-946.47025435424905
16567659.990229605,-12.050810300506129,-949.1140079971625,-6.0302103872265054,-949.1140079971625,-14.50162453299605,-944.91616472302474,-8.481024619716429,-944.91616472302474,-21.699448216159478,-947.37056284137873,-15.678848302879855,-947.37056284137873
16581338.544211041,-12.119486155083337,-950.21416369064332,-6.0988862418037124,-950.21416369064332,-14.530035443296082,-945.96268291875765,-8.509435530016459,-945.96268291875765,-21.694817922744161,-948.26958677492803,-15.674218009464537,-948.26958677492803
16595017.098192478,-12.188349659161371,-951.28929059685288,-6.1677497458817463,-951.28929059685288,-14.5590726833814,-946.99613998777454,-8.5384727701017766,-946.99613998777454,-21.69041883873048,-949.16729559083001,-15.669818925450855,-949.16729559083001
16608695.652173912,-12.257245911007022,-952.33992554615986,-6.2366459977273969,-952.33992554615986,-14.588648633292124,-948.01657414527062,-8.5680487200124986,-948.01657414527062,-21.68623924896729,-950.0636617653422,-15.665639335687667,-950.0636617653422
16622374.206155349,-12.3260298053534,-953.36663147093623,-6.3054298920737759,-953.36663147093623,-14.618677953282413,-949.02404756343333,-8.5980780400027896,-949.02404756343333,-21.682267381435153,-950.95866080610017,-15.661667468155528,-950.95866080610017
16636052.760136785,-12.394565727476209,-954.36999202600964,-6.3739658141965858,-954.36999202600964,-14.649077697157065,-950.01864469511702,-8.6284777838774414,-950.01864469511702,-21.678491424836793,-951.85227123837399,-15.657891511557169,-951.85227123837399
16649731.314118221,-12.462727207358711,-955.3506067298149,-6.4421272940790866,-955.3506067298149,-14.67976740297571,-951.00047062371607,-8.6591674896960864,-951.00047062371607,-21.674899545840574,-952.74447458674456,-15.654299632560949,-952.74447458674456
16663409.868099658,-12.530396544084644,-956.30908660608486,-6.5097966308050204,-956.30908660608486,-14.710669162685065,-951.96964944983961,-8.6900692494054397,-951.96964944983961,-21.671479905950072,-953.6352553524049,-15.65087999267045,-953.6352553524049
16677088.422081094,-12.59746440931891,-957.24605030129896,-6.5768644960392866,-957.24605030129896,-14.741707672286184,-952.92632272375829,-8.7211077590065607,-952.92632272375829,-21.668220677975402,-954.52460098631946,-15.647620764695777,-954.52460098631946
16690766.976062531,-12.663829437519183,-958.16212064988258,-6.6432295242395591,-958.16212064988258,-14.772810264161748,-953.87064793105424,-8.7522103508821232,-953.87064793105424,-21.665110062084835,-955.41250185846161,-15.644510148805209,-955.41250185846161
16704445.530043967,-12.729397809387562,-959.057921657164,-6.7087978961079386,-959.057921657164,-14.803906923180342,-954.80279703746555,-8.7833070099007209,-954.80279703746555,-21.662136301417881,-956.29895122335517,-15.641536388138256,-956.29895122335517
16718124.084025403,-12.794082834031943,-959.93407586910405,-6.7734829207523193,-959.93407586910405,-14.834930288166923,-955.72295509759715,-8.8143303748872981,-955.72295509759715,-21.659287697243542,-957.18394518215473,-15.638687783963917,-957.18394518215473
16731802.63800684,-12.857804534364643,-960.79120209759594,-6.8372046210850197,-960.79120209759594,-14.865815640282296,-956.63131893096045,-8.8452157270026728,-956.63131893096045,-21.656552623650068,-958.0674826414878,-15.635952710370443,-958.0674826414878
16745481.191988276,-12.920489239425448,-961.62991347058789,-6.8998893261458241,-961.62991347058789,-14.896500879795106,-957.52809586773378,-8.8759009665154824,-957.52809586773378,-21.653919541755016,-958.94956526928877,-15.633319628475395,-958.94956526928877
16759159.745969711,-12.982069186573339,-962.45081577717792,-6.9614692732937158,-962.45081577717792,-14.926926492659057,-958.41350256566147,-8.9063265793794315,-958.41350256566147,-21.651377013426849,-959.83019744785031,-15.630777100147226,-959.83019744785031
16772838.299951147,-13.042482135841906,-963.25450607911171,-7.021882222562283,-963.25450607911171,-14.957035508229461,-959.2877638986738,-8.9364355949498364,-959.2877638986738,-21.648913714511405,-960.7093862243114,-15.62831380123178,-960.7093862243114
16786516.853932582,-13.10167099819305,-964.04157156163683,-7.0810710849134271,-964.04157156163683,-14.986773449370002,-960.15111191707865,-8.9661735360903769,-960.15111191707865,-21.646518447559032,-961.58714125880169,-15.625918534279407,-961.58714125880169
16800195.40791402,-13.15958347892254,-964.81258859833804,-7.1389835656429179,-964.81258859833804,-15.016088276112626,-961.0037848785488,-8.9954883628330027,-961.0037848785488,-21.64418015405003,-962.46347477045242,-15.623580240770409,-962.46347477045242
16813873.961895458,-13.216171737064705,-965.56812200635909,-7.1955718237850821,-965.56812200635909,-15.044930323945543,-961.84602634860289,-9.0243304106659181,-961.84602634860289,-21.641887926118066,-963.33840148148101,-15.621288012838441,-963.33840148148101
16827552.515876893,-13.271392061302812,-966.30872447022682,-7.2507921480231889,-966.30872447022682,-15.07325223771576,-962.67808436884604,-9.0526523244361368,-962.67808436884604,-21.639631017773038,-964.21193855955084,-15.619031104493413,-964.21193855955084
16841231.069858328,-13.325204562608926,-967.03493611427905,-7.3046046493293026,-967.03493611427905,-15.10100890204567,-963.50021069088302,-9.0804089887660471,-963.50021069088302,-21.637398855626678,-965.08410555859143,-15.616798942347053,-965.08410555859143
16854909.623839766,-13.37757288360635,-967.74728420546285,-7.3569729703267264,-967.74728420546285,-15.128157369078918,-964.31266007353838,-9.1075574557992951,-964.31266007353838,-21.635181049125542,-965.95492435827509,-15.614581135845917,-965.95492435827509
16868588.177821204,-13.428463924461546,-968.44628296995575,-7.4078640111819238,-968.44628296995575,-15.15465678428937,-965.11568964081152,-9.1340568710097472,-965.11568964081152,-21.632967400297684,-966.82441910231694,-15.612367487018062,-966.82441910231694
