scenario,scheme,stage,library,truth_group,n,truth_in_library_n,truth_set_covered_k,truth_set_coverage,coverage_low95,coverage_high95,mean_set_size,correct_unique_k,correct_unique_rate,correct_unique_low95,correct_unique_high95,false_unique_k,false_unique_rate,false_unique_low95,false_unique_high95,unique_k,ambiguous_k,low_confidence_k,rejected_k,nonempty_set_k,nonempty_set_rate,measurement_count,receiver_port_count,changes_termination
T_node_port_error,A1_H_Zin_12p5,A1,diagnostic_pair,MIRROR_M3,50,50,49,0.98,0.895045564103622,0.996460740728354,0.98,49,0.98,0.895045564103622,0.996460740728354,0,0,0,0.0713475991333584,49,0,0,1,49,0.98,1,1,1
T_node_port_error,A1_H_Zin_12p5,A1,original_three,ALL,200,150,137,0.913333333333333,0.857371776263781,0.948652821725276,0.685,132,0.66,0.591884955268363,0.722084540290912,0,0,0,0.0188453263772665,132,0,0,68,137,0.685,1,1,1
T_node_port_error,A1_H_Zin_12p5,A1,original_three,G001,50,50,44,0.88,0.76195182616797,0.943823998490677,0.88,39,0.78,0.647584504187464,0.872460840297856,0,0,0,0.0713475991333584,39,0,0,11,44,0.88,1,1,1
T_node_port_error,A1_H_Zin_12p5,A1,original_three,G002,50,50,45,0.9,0.786397685625204,0.95652423506811,0.9,45,0.9,0.786397685625204,0.95652423506811,0,0,0,0.0713475991333584,45,0,0,5,45,0.9,1,1,1
T_node_port_error,A1_H_Zin_12p5,A1,original_three,G003,50,50,48,0.96,0.86539909312493,0.98896111567238,0.96,48,0.96,0.86539909312493,0.98896111567238,0,0,0,0.0713475991333584,48,0,0,2,48,0.96,1,1,1
T_node_port_error,A1_H_Zin_12p5,A1,original_three,MIRROR_M3,50,0,0,NaN,NaN,NaN,0,0,0,0,0.0713475991333584,0,0,0,0.0713475991333584,0,0,0,50,0,0,1,1,1
T_node_port_error,A1_H_25,A1,diagnostic_pair,ALL,100,100,95,0.95,0.888249530768081,0.978456320845632,1.9,0,0,0,0.0369934982069855,0,0,0,0.0369934982069855,0,94,2,4,96,0.96,1,1,1
T_node_port_error,A1_H_25,A1,diagnostic_pair,G003,50,50,46,0.92,0.811617530816572,0.968450485911407,1.82,0,0,0,0.0713475991333584,0,0,0,0.0713475991333584,0,45,1,4,46,0.92,1,1,1
T_node_port_error,A1_H_25,A1,diagnostic_pair,MIRROR_M3,50,50,49,0.98,0.895045564103622,0.996460740728354,1.98,0,0,0,0.0713475991333584,0,0,0,0.0713475991333584,0,49,1,0,50,1,1,1,1
T_node_port_error,A1_H_25,A1,original_three,ALL,200,150,138,0.92,0.865378636249469,0.953646358481347,0.94,41,0.205,0.154861762038362,0.266256980524225,9,0.045,0.023852543001493,0.0832967040018195,50,0,130,20,188,0.94,1,1,1
T_node_port_error,A1_H_25,A1,original_three,G001,50,50,45,0.9,0.786397685625204,0.95652423506811,0.9,25,0.5,0.366445143168286,0.633554856831714,0,0,0,0.0713475991333584,25,0,12,13,45,0.9,1,1,1
T_node_port_error,A1_H_25,A1,original_three,G002,50,50,47,0.94,0.837829083111618,0.979385029651026,0.94,9,0.18,0.0977019267023419,0.307960536743007,0,0,0,0.0713475991333584,9,0,38,3,47,0.94,1,1,1
T_node_port_error,A1_H_25,A1,original_three,G003,50,50,46,0.92,0.811617530816572,0.968450485911407,0.92,7,0.14,0.069508334270163,0.261861937105855,0,0,0,0.0713475991333584,7,0,39,4,46,0.92,1,1,1
T_node_port_error,A1_H_25,A1,original_three,MIRROR_M3,50,0,0,NaN,NaN,NaN,1,0,0,0,0.0713475991333584,9,0.18,0.0977019267023419,0.307960536743007,9,0,41,0,50,1,1,1,1
T_node_port_error,A1_Zin_25,A1,diagnostic_pair,ALL,100,100,97,0.97,0.915480635709472,0.989745475975961,0.97,97,0.97,0.915480635709472,0.989745475975961,0,0,0,0.0369934982069855,97,0,0,3,97,0.97,1,1,1
T_node_port_error,A1_Zin_25,A1,diagnostic_pair,G003,50,50,48,0.96,0.86539909312493,0.98896111567238,0.96,48,0.96,0.86539909312493,0.98896111567238,0,0,0,0.0713475991333584,48,0,0,2,48,0.96,1,1,1
T_node_port_error,A1_Zin_25,A1,diagnostic_pair,MIRROR_M3,50,50,49,0.98,0.895045564103622,0.996460740728354,0.98,49,0.98,0.895045564103622,0.996460740728354,0,0,0,0.0713475991333584,49,0,0,1,49,0.98,1,1,1
T_node_port_error,A1_Zin_25,A1,original_three,ALL,200,150,140,0.933333333333333,0.881637644883941,0.963388143330393,0.7,133,0.665,0.597021912079665,0.726759130215837,0,0,0,0.0188453263772665,133,0,0,67,140,0.7,1,1,1
T_node_port_error,A1_Zin_25,A1,original_three,G001,50,50,46,0.92,0.811617530816572,0.968450485911407,0.92,39,0.78,0.647584504187464,0.872460840297856,0,0,0,0.0713475991333584,39,0,0,11,46,0.92,1,1,1
T_node_port_error,A1_Zin_25,A1,original_three,G002,50,50,46,0.92,0.811617530816572,0.968450485911407,0.92,46,0.92,0.811617530816572,0.968450485911407,0,0,0,0.0713475991333584,46,0,0,4,46,0.92,1,1,1
T_node_port_error,A1_Zin_25,A1,original_three,G003,50,50,48,0.96,0.86539909312493,0.98896111567238,0.96,48,0.96,0.86539909312493,0.98896111567238,0,0,0,0.0713475991333584,48,0,0,2,48,0.96,1,1,1
T_node_port_error,A1_Zin_25,A1,original_three,MIRROR_M3,50,0,0,NaN,NaN,NaN,0,0,0,0,0.0713475991333584,0,0,0,0.0713475991333584,0,0,0,50,0,0,1,1,1
T_node_port_error,A1_H_Zin_25,A1,diagnostic_pair,ALL,100,100,97,0.97,0.915480635709472,0.989745475975961,0.97,97,0.97,0.915480635709472,0.989745475975961,0,0,0,0.0369934982069855,97,0,0,3,97,0.97,1,1,1
T_node_port_error,A1_H_Zin_25,A1,diagnostic_pair,G003,50,50,48,0.96,0.86539909312493,0.98896111567238,0.96,48,0.96,0.86539909312493,0.98896111567238,0,0,0,0.0713475991333584,48,0,0,2,48,0.96,1,1,1
T_node_port_error,A1_H_Zin_25,A1,diagnostic_pair,MIRROR_M3,50,50,49,0.98,0.895045564103622,0.996460740728354,0.98,49,0.98,0.895045564103622,0.996460740728354,0,0,0,0.0713475991333584,49,0,0,1,49,0.98,1,1,1
T_node_port_error,A1_H_Zin_25,A1,original_three,ALL,200,150,140,0.933333333333333,0.881637644883941,0.963388143330393,0.7,133,0.665,0.597021912079665,0.726759130215837,0,0,0,0.0188453263772665,133,0,0,67,140,0.7,1,1,1
T_node_port_error,A1_H_Zin_25,A1,original_three,G001,50,50,46,0.92,0.811617530816572,0.968450485911407,0.92,39,0.78,0.647584504187464,0.872460840297856,0,0,0,0.0713475991333584,39,0,0,11,46,0.92,1,1,1
T_node_port_error,A1_H_Zin_25,A1,original_three,G002,50,50,46,0.92,0.811617530816572,0.968450485911407,0.92,46,0.92,0.811617530816572,0.968450485911407,0,0,0,0.0713475991333584,46,0,0,4,46,0.92,1,1,1
T_node_port_error,A1_H_Zin_25,A1,original_three,G003,50,50,48,0.96,0.86539909312493,0.98896111567238,0.96,48,0.96,0.86539909312493,0.98896111567238,0,0,0,0.0713475991333584,48,0,0,2,48,0.96,1,1,1
T_node_port_error,A1_H_Zin_25,A1,original_three,MIRROR_M3,50,0,0,NaN,NaN,NaN,0,0,0,0,0.0713475991333584,0,0,0,0.0713475991333584,0,0,0,50,0,0,1,1,1
T_node_port_error,A1_H_100,A1,diagnostic_pair,ALL,100,100,96,0.96,0.901629285641121,0.984336696008452,1.88,0,0,0,0.0369934982069855,0,0,0,0.0369934982069855,0,91,6,3,97,0.97,1,1,1
T_node_port_error,A1_H_100,A1,diagnostic_pair,G003,50,50,48,0.96,0.86539909312493,0.98896111567238,1.82,0,0,0,0.0713475991333584,0,0,0,0.0713475991333584,0,43,5,2,48,0.96,1,1,1
T_node_port_error,A1_H_100,A1,diagnostic_pair,MIRROR_M3,50,50,48,0.96,0.86539909312493,0.98896111567238,1.94,0,0,0,0.0713475991333584,0,0,0,0.0713475991333584,0,48,1,1,49,0.98,1,1,1
T_node_port_error,A1_H_100,A1,original_three,ALL,200,150,141,0.94,0.889910229165298,0.968115955790795,1.075,24,0.12,0.0819799270637552,0.172342520982967,0,0,0,0.0188453263772665,24,25,135,16,190,0.95,1,1,1
T_node_port_error,A1_H_100,A1,original_three,G001,50,50,45,0.9,0.786397685625204,0.95652423506811,0.9,24,0.48,0.347971352865781,0.614882551099554,0,0,0,0.0713475991333584,24,0,15,11,45,0.9,1,1,1
T_node_port_error,A1_H_100,A1,original_three,G002,50,50,48,0.96,0.86539909312493,0.98896111567238,0.98,0,0,0,0.0713475991333584,0,0,0,0.0713475991333584,0,1,47,2,48,0.96,1,1,1
T_node_port_error,A1_H_100,A1,original_three,G003,50,50,48,0.96,0.86539909312493,0.98896111567238,1.2,0,0,0,0.0713475991333584,0,0,0,0.0713475991333584,0,12,36,2,48,0.96,1,1,1
T_node_port_error,A1_H_100,A1,original_three,MIRROR_M3,50,0,0,NaN,NaN,NaN,1.22,0,0,0,0.0713475991333584,0,0,0,0.0713475991333584,0,12,37,1,49,0.98,1,1,1
T_node_port_error,A1_Zin_100,A1,diagnostic_pair,ALL,100,100,96,0.96,0.901629285641121,0.984336696008452,0.96,95,0.95,0.888249530768081,0.978456320845632,0,0,0,0.0369934982069855,95,0,0,5,96,0.96,1,1,1
T_node_port_error,A1_Zin_100,A1,diagnostic_pair,G003,50,50,46,0.92,0.811617530816572,0.968450485911407,0.92,46,0.92,0.811617530816572,0.968450485911407,0,0,0,0.0713475991333584,46,0,0,4,46,0.92,1,1,1
T_node_port_error,A1_Zin_100,A1,diagnostic_pair,MIRROR_M3,50,50,50,1,0.928652400866641,1,1,49,0.98,0.895045564103622,0.996460740728354,0,0,0,0.0713475991333584,49,0,0,1,50,1,1,1,1
T_node_port_error,A1_Zin_100,A1,original_three,ALL,200,150,138,0.92,0.865378636249469,0.953646358481347,0.69,137,0.685,0.617650439142697,0.745376790097715,0,0,0,0.0188453263772665,137,0,0,63,138,0.69,1,1,1
T_node_port_error,A1_Zin_100,A1,original_three,G001,50,50,46,0.92,0.811617530816572,0.968450485911407,0.92,46,0.92,0.811617530816572,0.968450485911407,0,0,0,0.0713475991333584,46,0,0,4,46,0.92,1,1,1
T_node_port_error,A1_Zin_100,A1,original_three,G002,50,50,46,0.92,0.811617530816572,0.968450485911407,0.92,45,0.9,0.786397685625204,0.95652423506811,0,0,0,0.0713475991333584,45,0,0,5,46,0.92,1,1,1
T_node_port_error,A1_Zin_100,A1,original_three,G003,50,50,46,0.92,0.811617530816572,0.968450485911407,0.92,46,0.92,0.811617530816572,0.968450485911407,0,0,0,0.0713475991333584,46,0,0,4,46,0.92,1,1,1
T_node_port_error,A1_Zin_100,A1,original_three,MIRROR_M3,50,0,0,NaN,NaN,NaN,0,0,0,0,0.0713475991333584,0,0,0,0.0713475991333584,0,0,0,50,0,0,1,1,1
T_node_port_error,A1_H_Zin_100,A1,diagnostic_pair,ALL,100,100,96,0.96,0.901629285641121,0.984336696008452,0.96,95,0.95,0.888249530768081,0.978456320845632,0,0,0,0.0369934982069855,95,0,0,5,96,0.96,1,1,1
T_node_port_error,A1_H_Zin_100,A1,diagnostic_pair,G003,50,50,46,0.92,0.811617530816572,0.968450485911407,0.92,46,0.92,0.811617530816572,0.968450485911407,0,0,0,0.0713475991333584,46,0,0,4,46,0.92,1,1,1
T_node_port_error,A1_H_Zin_100,A1,diagnostic_pair,MIRROR_M3,50,50,50,1,0.928652400866641,1,1,49,0.98,0.895045564103622,0.996460740728354,0,0,0,0.0713475991333584,49,0,0,1,50,1,1,1,1
T_node_port_error,A1_H_Zin_100,A1,original_three,ALL,200,150,138,0.92,0.865378636249469,0.953646358481347,0.69,137,0.685,0.617650439142697,0.745376790097715,0,0,0,0.0188453263772665,137,0,0,63,138,0.69,1,1,1
T_node_port_error,A1_H_Zin_100,A1,original_three,G001,50,50,46,0.92,0.811617530816572,0.968450485911407,0.92,46,0.92,0.811617530816572,0.968450485911407,0,0,0,0.0713475991333584,46,0,0,4,46,0.92,1,1,1
T_node_port_error,A1_H_Zin_100,A1,original_three,G002,50,50,46,0.92,0.811617530816572,0.968450485911407,0.92,45,0.9,0.786397685625204,0.95652423506811,0,0,0,0.0713475991333584,45,0,0,5,46,0.92,1,1,1
T_node_port_error,A1_H_Zin_100,A1,original_three,G003,50,50,46,0.92,0.811617530816572,0.968450485911407,0.92,46,0.92,0.811617530816572,0.968450485911407,0,0,0,0.0713475991333584,46,0,0,4,46,0.92,1,1,1
T_node_port_error,A1_H_Zin_100,A1,original_three,MIRROR_M3,50,0,0,NaN,NaN,NaN,0,0,0,0,0.0713475991333584,0,0,0,0.0713475991333584,0,0,0,50,0,0,1,1,1
T_node_port_error,A1_H_200,A1,diagnostic_pair,ALL,100,100,94,0.94,0.875231845541041,0.972213876036812,1.76,0,0,0,0.0369934982069855,0,0,0,0.0369934982069855,0,82,12,6,94,0.94,1,1,1
T_node_port_error,A1_H_200,A1,diagnostic_pair,G003,50,50,44,0.88,0.76195182616797,0.943823998490677,1.64,0,0,0,0.0713475991333584,0,0,0,0.0713475991333584,0,38,6,6,44,0.88,1,1,1
T_node_port_error,A1_H_200,A1,diagnostic_pair,MIRROR_M3,50,50,50,1,0.928652400866641,1,1.88,0,0,0,0.0713475991333584,0,0,0,0.0713475991333584,0,44,6,0,50,1,1,1,1
T_node_port_error,A1_H_200,A1,original_three,ALL,200,150,138,0.92,0.865378636249469,0.953646358481347,1.34,24,0.12,0.0819799270637552,0.172342520982967,0,0,0,0.0188453263772665,24,86,64,26,182,0.91,1,1,1
T_node_port_error,A1_H_200,A1,original_three,G001,50,50,45,0.9,0.786397685625204,0.95652423506811,0.9,24,0.48,0.347971352865781,0.614882551099554,0,0,0,0.0713475991333584,24,0,13,13,45,0.9,1,1,1
T_node_port_error,A1_H_200,A1,original_three,G002,50,50,49,0.98,0.895045564103622,0.996460740728354,1.46,0,0,0,0.0713475991333584,0,0,0,0.0713475991333584,0,24,25,1,49,0.98,1,1,1
T_node_port_error,A1_H_200,A1,original_three,G003,50,50,44,0.88,0.76195182616797,0.943823998490677,1.46,0,0,0,0.0713475991333584,0,0,0,0.0713475991333584,0,29,15,6,44,0.88,1,1,1
T_node_port_error,A1_H_200,A1,original_three,MIRROR_M3,50,0,0,NaN,NaN,NaN,1.54,0,0,0,0.0713475991333584,0,0,0,0.0713475991333584,0,33,11,6,44,0.88,1,1,1
T_node_port_error,A1_Zin_200,A1,diagnostic_pair,ALL,100,100,98,0.98,0.929988209271456,0.994498032449838,0.98,98,0.98,0.929988209271456,0.994498032449838,0,0,0,0.0369934982069855,98,0,0,2,98,0.98,1,1,1
T_node_port_error,A1_Zin_200,A1,diagnostic_pair,G003,50,50,48,0.96,0.86539909312493,0.98896111567238,0.96,48,0.96,0.86539909312493,0.98896111567238,0,0,0,0.0713475991333584,48,0,0,2,48,0.96,1,1,1
T_node_port_error,A1_Zin_200,A1,diagnostic_pair,MIRROR_M3,50,50,50,1,0.928652400866641,1,1,50,1,0.928652400866641,1,0,0,0,0.0713475991333584,50,0,0,0,50,1,1,1,1
T_node_port_error,A1_Zin_200,A1,original_three,ALL,200,150,141,0.94,0.889910229165298,0.968115955790795,0.705,139,0.695,0.628014479020216,0.754635843692649,0,0,0,0.0188453263772665,139,0,0,61,141,0.705,1,1,1
T_node_port_error,A1_Zin_200,A1,original_three,G001,50,50,46,0.92,0.811617530816572,0.968450485911407,0.92,46,0.92,0.811617530816572,0.968450485911407,0,0,0,0.0713475991333584,46,0,0,4,46,0.92,1,1,1
T_node_port_error,A1_Zin_200,A1,original_three,G002,50,50,47,0.94,0.837829083111618,0.979385029651026,0.94,45,0.9,0.786397685625204,0.95652423506811,0,0,0,0.0713475991333584,45,0,0,5,47,0.94,1,1,1
T_node_port_error,A1_Zin_200,A1,original_three,G003,50,50,48,0.96,0.86539909312493,0.98896111567238,0.96,48,0.96,0.86539909312493,0.98896111567238,0,0,0,0.0713475991333584,48,0,0,2,48,0.96,1,1,1
T_node_port_error,A1_Zin_200,A1,original_three,MIRROR_M3,50,0,0,NaN,NaN,NaN,0,0,0,0,0.0713475991333584,0,0,0,0.0713475991333584,0,0,0,50,0,0,1,1,1
T_node_port_error,A1_H_Zin_200,A1,diagnostic_pair,ALL,100,100,98,0.98,0.929988209271456,0.994498032449838,0.98,98,0.98,0.929988209271456,0.994498032449838,0,0,0,0.0369934982069855,98,0,0,2,98,0.98,1,1,1
T_node_port_error,A1_H_Zin_200,A1,diagnostic_pair,G003,50,50,48,0.96,0.86539909312493,0.98896111567238,0.96,48,0.96,0.86539909312493,0.98896111567238,0,0,0,0.0713475991333584,48,0,0,2,48,0.96,1,1,1
T_node_port_error,A1_H_Zin_200,A1,diagnostic_pair,MIRROR_M3,50,50,50,1,0.928652400866641,1,1,50,1,0.928652400866641,1,0,0,0,0.0713475991333584,50,0,0,0,50,1,1,1,1
T_node_port_error,A1_H_Zin_200,A1,original_three,ALL,200,150,141,0.94,0.889910229165298,0.968115955790795,0.705,139,0.695,0.628014479020216,0.754635843692649,0,0,0,0.0188453263772665,139,0,0,61,141,0.705,1,1,1
T_node_port_error,A1_H_Zin_200,A1,original_three,G001,50,50,46,0.92,0.811617530816572,0.968450485911407,0.92,46,0.92,0.811617530816572,0.968450485911407,0,0,0,0.0713475991333584,46,0,0,4,46,0.92,1,1,1
T_node_port_error,A1_H_Zin_200,A1,original_three,G002,50,50,47,0.94,0.837829083111618,0.979385029651026,0.94,45,0.9,0.786397685625204,0.95652423506811,0,0,0,0.0713475991333584,45,0,0,5,47,0.94,1,1,1
T_node_port_error,A1_H_Zin_200,A1,original_three,G003,50,50,48,0.96,0.86539909312493,0.98896111567238,0.96,48,0.96,0.86539909312493,0.98896111567238,0,0,0,0.0713475991333584,48,0,0,2,48,0.96,1,1,1
T_node_port_error,A1_H_Zin_200,A1,original_three,MIRROR_M3,50,0,0,NaN,NaN,NaN,0,0,0,0,0.0713475991333584,0,0,0,0.0713475991333584,0,0,0,50,0,0,1,1,1
T_node_port_error,B_H50_repeat,B,diagnostic_pair,ALL,100,100,95,0.95,0.888249530768081,0.978456320845632,1.89,0,0,0,0.0369934982069855,0,0,0,0.0369934982069855,0,94,1,5,95,0.95,2,1,0
T_node_port_error,B_H50_repeat,B,diagnostic_pair,G003,50,50,45,0.9,0.786397685625204,0.95652423506811,1.78,0,0,0,0.0713475991333584,0,0,0,0.0713475991333584,0,44,1,5,45,0.9,2,1,0
T_node_port_error,B_H50_repeat,B,diagnostic_pair,MIRROR_M3,50,50,50,1,0.928652400866641,1,2,0,0,0,0.0713475991333584,0,0,0,0.0713475991333584,0,50,0,0,50,1,2,1,0
T_node_port_error,B_H50_repeat,B,original_three,ALL,200,150,138,0.92,0.865378636249469,0.953646358481347,0.945,30,0.15,0.10713593562242,0.206055792841667,2,0.01,0.00274665813354444,0.0357217617161767,32,1,148,19,188,0.94,2,1,0
T_node_port_error,B_H50_repeat,B,original_three,G001,50,50,45,0.9,0.786397685625204,0.95652423506811,0.9,24,0.48,0.347971352865781,0.614882551099554,0,0,0,0.0713475991333584,24,0,14,12,45,0.9,2,1,0
T_node_port_error,B_H50_repeat,B,original_three,G002,50,50,48,0.96,0.86539909312493,0.98896111567238,0.96,4,0.08,0.031549514088593,0.188382469183428,0,0,0,0.0713475991333584,4,0,44,2,48,0.96,2,1,0
T_node_port_error,B_H50_repeat,B,original_three,G003,50,50,45,0.9,0.786397685625204,0.95652423506811,0.9,2,0.04,0.0110388843276198,0.13460090687507,0,0,0,0.0713475991333584,2,0,43,5,45,0.9,2,1,0
T_node_port_error,B_H50_repeat,B,original_three,MIRROR_M3,50,0,0,NaN,NaN,NaN,1.02,0,0,0,0.0713475991333584,2,0.04,0.0110388843276198,0.13460090687507,2,1,47,0,50,1,2,1,0
T_node_port_error,B_H50_Hsecond,B,diagnostic_pair,ALL,100,100,94,0.94,0.875231845541041,0.972213876036812,1.83,0,0,0,0.0369934982069855,0,0,0,0.0369934982069855,0,89,5,6,94,0.94,2,1,1
T_node_port_error,B_H50_Hsecond,B,diagnostic_pair,G003,50,50,44,0.88,0.76195182616797,0.943823998490677,1.7,0,0,0,0.0713475991333584,0,0,0,0.0713475991333584,0,41,3,6,44,0.88,2,1,1
T_node_port_error,B_H50_Hsecond,B,diagnostic_pair,MIRROR_M3,50,50,50,1,0.928652400866641,1,1.96,0,0,0,0.0713475991333584,0,0,0,0.0713475991333584,0,48,2,0,50,1,2,1,1
T_node_port_error,B_H50_Hsecond,B,original_three,ALL,200,150,138,0.92,0.865378636249469,0.953646358481347,1.065,26,0.13,0.0902820227966933,0.183663518722484,0,0,0,0.0188453263772665,26,27,124,23,186,0.93,2,1,1
T_node_port_error,B_H50_Hsecond,B,original_three,G001,50,50,46,0.92,0.811617530816572,0.968450485911407,0.92,26,0.52,0.385117448900446,0.652028647134219,0,0,0,0.0713475991333584,26,0,11,13,46,0.92,2,1,1
T_node_port_error,B_H50_Hsecond,B,original_three,G002,50,50,48,0.96,0.86539909312493,0.98896111567238,0.98,0,0,0,0.0713475991333584,0,0,0,0.0713475991333584,0,1,47,2,48,0.96,2,1,1
T_node_port_error,B_H50_Hsecond,B,original_three,G003,50,50,44,0.88,0.76195182616797,0.943823998490677,1.14,0,0,0,0.0713475991333584,0,0,0,0.0713475991333584,0,13,31,6,44,0.88,2,1,1
T_node_port_error,B_H50_Hsecond,B,original_three,MIRROR_M3,50,0,0,NaN,NaN,NaN,1.22,0,0,0,0.0713475991333584,0,0,0,0.0713475991333584,0,13,35,2,48,0.96,2,1,1
T_node_port_error,C_Hendpoint_loaded,C,diagnostic_pair,ALL,100,100,95,0.95,0.888249530768081,0.978456320845632,1.9,0,0,0,0.0369934982069855,0,0,0,0.0369934982069855,0,94,1,5,96,0.96,1,2,0
T_node_port_error,C_Hendpoint_loaded,C,diagnostic_pair,G003,50,50,46,0.92,0.811617530816572,0.968450485911407,1.82,0,0,0,0.0713475991333584,0,0,0,0.0713475991333584,0,45,0,5,46,0.92,1,2,0
T_node_port_error,C_Hendpoint_loaded,C,diagnostic_pair,MIRROR_M3,50,50,49,0.98,0.895045564103622,0.996460740728354,1.98,0,0,0,0.0713475991333584,0,0,0,0.0713475991333584,0,49,1,0,50,1,1,2,0
T_node_port_error,C_Hendpoint_loaded,C,original_three,ALL,200,150,135,0.9,0.841565188331853,0.938458616173686,0.93,28,0.14,0.0986698263345564,0.194898808657075,5,0.025,0.0107247196517613,0.0571783404066419,33,1,147,19,185,0.925,1,2,0
T_node_port_error,C_Hendpoint_loaded,C,original_three,G001,50,50,42,0.84,0.71485783936965,0.916625793219666,0.84,25,0.5,0.366445143168286,0.633554856831714,0,0,0,0.0713475991333584,25,0,13,12,42,0.84,1,2,0
T_node_port_error,C_Hendpoint_loaded,C,original_three,G002,50,50,47,0.94,0.837829083111618,0.979385029651026,0.94,3,0.06,0.020614970348974,0.162170916888381,0,0,0,0.0713475991333584,3,0,44,3,47,0.94,1,2,0
T_node_port_error,C_Hendpoint_loaded,C,original_three,G003,50,50,46,0.92,0.811617530816572,0.968450485911407,0.94,0,0,0,0.0713475991333584,0,0,0,0.0713475991333584,0,1,45,4,46,0.92,1,2,0
T_node_port_error,C_Hendpoint_loaded,C,original_three,MIRROR_M3,50,0,0,NaN,NaN,NaN,1,0,0,0,0.0713475991333584,5,0.1,0.0434757649318905,0.213602314374796,5,0,45,0,50,1,1,2,0
T_node_port_error,C_Hnode,C,diagnostic_pair,ALL,100,100,97,0.97,0.915480635709472,0.989745475975961,0.97,97,0.97,0.915480635709472,0.989745475975961,0,0,0,0.0369934982069855,97,0,0,3,97,0.97,1,2,0
T_node_port_error,C_Hnode,C,diagnostic_pair,G003,50,50,47,0.94,0.837829083111618,0.979385029651026,0.94,47,0.94,0.837829083111618,0.979385029651026,0,0,0,0.0713475991333584,47,0,0,3,47,0.94,1,2,0
T_node_port_error,C_Hnode,C,diagnostic_pair,MIRROR_M3,50,50,50,1,0.928652400866641,1,1,50,1,0.928652400866641,1,0,0,0,0.0713475991333584,50,0,0,0,50,1,1,2,0
T_node_port_error,C_Hnode,C,original_three,ALL,200,150,137,0.913333333333333,0.857371776263781,0.948652821725276,0.685,25,0.125,0.0861197447571265,0.178014250025823,0,0,0,0.0188453263772665,25,0,108,67,137,0.685,1,2,0
T_node_port_error,C_Hnode,C,original_three,G001,50,50,43,0.86,0.738138062894145,0.930491665729837,0.86,25,0.5,0.366445143168286,0.633554856831714,0,0,0,0.0713475991333584,25,0,14,11,43,0.86,1,2,0
T_node_port_error,C_Hnode,C,original_three,G002,50,50,47,0.94,0.837829083111618,0.979385029651026,0.94,0,0,0,0.0713475991333584,0,0,0,0.0713475991333584,0,0,47,3,47,0.94,1,2,0
T_node_port_error,C_Hnode,C,original_three,G003,50,50,47,0.94,0.837829083111618,0.979385029651026,0.94,0,0,0,0.0713475991333584,0,0,0,0.0713475991333584,0,0,47,3,47,0.94,1,2,0
T_node_port_error,C_Hnode,C,original_three,MIRROR_M3,50,0,0,NaN,NaN,NaN,0,0,0,0,0.0713475991333584,0,0,0,0.0713475991333584,0,0,0,50,0,0,1,2,0
T_node_port_error,C_Hendpoint_Hnode,C,diagnostic_pair,ALL,100,100,96,0.96,0.901629285641121,0.984336696008452,0.96,76,0.76,0.667676636501855,0.833086744430512,0,0,0,0.0369934982069855,76,0,20,4,96,0.96,1,2,0
T_node_port_error,C_Hendpoint_Hnode,C,diagnostic_pair,G003,50,50,46,0.92,0.811617530816572,0.968450485911407,0.92,41,0.82,0.692039463256993,0.902298073297658,0,0,0,0.0713475991333584,41,0,5,4,46,0.92,1,2,0
T_node_port_error,C_Hendpoint_Hnode,C,diagnostic_pair,MIRROR_M3,50,50,50,1,0.928652400866641,1,1,35,0.7,0.562496495355466,0.80896446499119,0,0,0,0.0713475991333584,35,0,15,0,50,1,1,2,0
T_node_port_error,C_Hendpoint_Hnode,C,original_three,ALL,200,150,135,0.9,0.841565188331853,0.938458616173686,0.675,25,0.125,0.0861197447571265,0.178014250025823,0,0,0,0.0188453263772665,25,0,105,70,135,0.675,1,2,0
T_node_port_error,C_Hendpoint_Hnode,C,original_three,G001,50,50,43,0.86,0.738138062894145,0.930491665729837,0.86,25,0.5,0.366445143168286,0.633554856831714,0,0,0,0.0713475991333584,25,0,13,12,43,0.86,1,2,0
T_node_port_error,C_Hendpoint_Hnode,C,original_three,G002,50,50,46,0.92,0.811617530816572,0.968450485911407,0.92,0,0,0,0.0713475991333584,0,0,0,0.0713475991333584,0,0,46,4,46,0.92,1,2,0
T_node_port_error,C_Hendpoint_Hnode,C,original_three,G003,50,50,46,0.92,0.811617530816572,0.968450485911407,0.92,0,0,0,0.0713475991333584,0,0,0,0.0713475991333584,0,0,46,4,46,0.92,1,2,0
T_node_port_error,C_Hendpoint_Hnode,C,original_three,MIRROR_M3,50,0,0,NaN,NaN,NaN,0,0,0,0,0.0713475991333584,0,0,0,0.0713475991333584,0,0,0,50,0,0,1,2,0
