frequency_hz,load5_HV_mag_dB,load5_HV_phase_deg,load5_Hport_mag_dB,load5_Hport_phase_deg,load50_HV_mag_dB,load50_HV_phase_deg,load50_Hport_mag_dB,load50_Hport_phase_deg,load150_HV_mag_dB,load150_HV_phase_deg,load150_Hport_mag_dB,load150_Hport_phase_deg,load1000_HV_mag_dB,load1000_HV_phase_deg,load1000_Hport_mag_dB,load1000_Hport_phase_deg,loadInf_HV_mag_dB,loadInf_HV_phase_deg,loadInf_Hport_mag_dB,loadInf_Hport_phase_deg
2601856.3751831949,-20.192801223988759,-99.434249883151722,-14.172201310709136,-99.434249883151722,-20.411911311147563,-114.82537659644896,-14.391311397867938,-114.82537659644896,-19.636627028658921,-141.91774111225081,-13.616027115379294,-141.91774111225081,-13.549297100438816,-194.48070295104657,-7.5286971871591915,-194.48070295104657,-9.8759670166138154,-215.83338042794787,-3.8553671033341912,-215.83338042794787
2615534.9291646313,-20.118322938221556,-99.736704433819469,-14.097723024941931,-99.736704433819469,-20.34913960580063,-115.16709885611455,-14.328539692521009,-115.16709885611455,-19.611221693859243,-142.39226391163086,-13.590621780579619,-142.39226391163086,-13.652217172485784,-195.7433885670784,-7.6316172592061582,-195.7433885670784,-10.089004713961952,-217.4802544587437,-4.0684048006823277,-217.4802544587437
2629213.4831460672,-20.042418562152061,-100.04244175600608,-14.021818648872436,-100.04244175600608,-20.285177105778548,-115.51346165133009,-14.264577192498924,-115.51346165133009,-19.585166319128025,-142.87068249860801,-13.564566405848399,-142.87068249860801,-13.757293083644262,-196.9842394283524,-7.7366931703646378,-196.9842394283524,-10.303224709328902,-219.06206834383477,-4.2826247960492774,-219.06206834383477
2642892.0371275037,-19.965074241194472,-100.35158786538528,-13.944474327914849,-100.35158786538528,-20.220020476561899,-115.86459667393363,-14.199420563282272,-115.86459667393363,-19.558470978915089,-143.35307032335047,-13.537871065635468,-143.35307032335047,-13.864345945918274,-198.20298161370027,-7.8437460326386486,-198.20298161370027,-10.518072701313114,-220.58113066114319,-4.497472788033491,-220.58113066114319
2656570.5911089401,-19.88627576346218,-100.66427324631516,-13.865675850182555,-100.66427324631516,-20.153666437511582,-116.22063955423964,-14.133066524231964,-116.22063955423964,-19.531146030254241,-143.83950063170582,-13.510546116974618,-143.83950063170582,-13.973199810246655,-199.39941775323675,-7.9525998969670297,-199.39941775323675,-10.733055544074297,-222.03985382263804,-4.7124556307946737,-222.03985382263804
2670249.145090376,-19.806008555567793,-100.98063308459827,-13.785408642288171,-100.98063308459827,-20.086111778028126,-116.58173000648428,-14.065511864748503,-116.58173000648428,-19.503202120940813,-144.33004641589707,-13.48260220766119,-144.33004641589707,-14.083682413698497,-200.57342239493542,-8.0630825004188722,-200.57342239493542,-10.947737235879069,-223.44070889397207,-4.927137322599445,-223.44070889397207
2683927.6990718124,-19.724257678742013,-101.30080751306807,-13.703657765462392,-101.30080751306807,-20.017353374943916,-116.94801197863596,-13.996753461664294,-116.94801197863596,-19.474650197682543,-144.82478036170338,-13.454050284402921,-144.82478036170338,-14.195625822847964,-201.72493716424083,-8.1750259095683386,-201.72493716424083,-11.161734620831499,-224.78618823090926,-5.1411347075518732,-224.78618823090926
2697606.2530532489,-19.641007825333812,-101.62494187081984,-13.620407912054187,-101.62494187081984,-19.947388211242206,-117.31963380659759,-13.926788297962581,-117.31963380659759,-19.445501514202302,-145.32377479200329,-13.424901600922677,-145.32377479200329,-14.308866976655139,-202.85396580378699,-8.2882670633755158,-202.85396580378699,-11.374712986819127,-226.07877512968975,-5.3541130735395015,-226.07877512968975
2711284.8070346848,-19.556243315762195,-101.95318697695789,-13.53564340248257,-101.95318697695789,-19.876213396203045,-117.69674837280846,-13.85561348292342,-117.69674837280846,-19.415767639269621,-145.82710160656291,-13.395167725989996,-145.82710160656291,-14.42324813354691,-203.9605691709213,-8.4026482202672845,-203.9605691709213,-11.586381697922301,-227.32091964691563,-5.5657817846426774,-227.32091964691563
2724963.3610161212,-19.469948095998831,-102.28569941978648,-13.449348182719207,-102.28569941978648,-19.803826187083196,-118.07951326922912,-13.783226273803573,-118.07951326922912,-19.385460464635905,-146.33483221794864,-13.364860551356283,-146.33483221794864,-14.538617228441158,-205.04486026094881,-8.5180173151615346,-205.04486026094881,-11.796489961637043,-228.51501975441101,-5.7758900483574198,-228.51501975441101
2738641.9149975572,-19.382105735670585,-102.62264186243232,-13.361505822390962,-102.62264186243232,-19.730224012444751,-118.46809096466721,-13.709624099165127,-118.46809096466721,-19.354592212846217,-146.84703748345123,-13.333992299566596,-146.84703748345123,-14.654828146213445,-206.10699931418867,-8.6342282329338218,-206.10699931418867,-12.004822800162721,-229.66340703845492,-5.9842228868830958,-229.66340703845492
2752320.4689789936,-19.29269942688202,-102.964183365951,-13.272099513602399,-102.964183365951,-19.655404497254427,-118.86264897637008,-13.634804583974802,-118.86264897637008,-19.323175444898524,-147.36378763290787,-13.302575531618903,-147.36378763290787,-14.771740918596898,-207.1471890553579,-8.7511410053172725,-207.1471890553579,-12.21119727018246,-230.76833621728269,-6.1905973569028347,-230.76833621728269
2765999.02296043,-19.201711983870513,-103.31049973103556,-13.181112070590888,-103.31049973103556,-19.579365489884175,-119.26336004577573,-13.55876557660455,-119.26336004577573,-19.291223067719208,-147.88515219231573,-13.270623154439585,-147.88515219231573,-14.889221851764363,-208.16567010468154,-8.868621938484738,-208.16567010468154,-12.415458956267631,-231.83197782571324,-6.3948590429880081,-231.83197782571324
2779677.5769418664,-19.109125843620443,-103.66177385951768,-13.08852593034082,-103.66177385951768,-19.502105091152131,-119.67040231827235,-13.481505177872508,-119.67040231827235,-19.258748341421295,-148.41119990313547,-13.238148428141674,-148.41119990313547,-15.007143591904565,-209.16271659166702,-8.9865436786249404,-209.16271659166702,-12.617478748443521,-232.85641349405122,-6.5968788351638965,-232.85641349405122
2793356.1309233024,-19.014923067578348,-104.01819613692629,-12.994323154298726,-104.01819613692629,-19.423621685552078,-120.08395952676949,-13.403021772272457,-120.08395952676949,-19.225764886309761,-148.94199863718876,-13.205164973030136,-148.94199863718876,-15.12538513600205,-210.1386319947498,-9.1047852227224251,-210.1386319947498,-12.817149903737368,-233.8436333251779,-6.796549990457744,-233.8436333251779
2807034.6849047388,-18.919085344628616,-104.37996483744786,-12.898485431348995,-104.37996483744786,-19.343913974829078,-120.50422117883156,-13.323314061549452,-120.50422117883156,-19.192286689595889,-149.47761530706345,-13.171686776316264,-149.47761530706345,-15.243831794799579,-211.09374522311691,-9.2232318815199559,-211.09374522311691,-13.014385383942294,-234.79553494594538,-6.9937854706626688,-234.79553494594538
2820713.2388861747,-18.821593995508593,-104.7472865527137,-12.800994082228971,-104.7472865527137,-19.262981014068913,-120.93138274706338,-13.242381100789286,-120.93138274706338,-19.158328111780275,-150.01811577194698,-13.137728198500652,-150.01811577194698,-15.36237511458955,-212.02840695094255,-9.3417752013099271,-212.02840695094255,-13.209115456702914,-235.71392387488902,-7.1885155434232892,-235.71392387488902
2834391.7928676112,-18.722429978863943,-105.12037664592793,-12.701830065584321,-105.12037664592793,-19.180822250479292,-121.36564586236912,-13.16022233719967,-121.36564586236912,-19.123903892661804,-150.56356473882198,-13.103303979382179,-150.56356473882198,-15.480912764076608,-212.94298620903669,-9.4603128507969849,-212.94298620903669,-13.401285543799837,-236.60051490707403,-7.3806856305202135,-236.60051490707403
2848070.3468490476,-18.621573899169629,-105.49945973293704,-12.600973985890002,-105.49945973293704,-19.097437565051468,-121.80721850962739,-13.076837651771845,-121.80721850962739,-19.089029156927339,-151.1140256589666,-13.068429243647717,-151.1140256589666,-15.599348392099293,-213.83786723447523,-9.5787484788196693,-213.83786723447523,-13.590854298711282,-237.45693426843977,-7.5702543854316575,-237.45693426843977
2861748.9008304835,-18.519006016769332,-105.88477019193628,-12.498406103489707,-105.88477019193628,-19.012827317302083,-122.2563152252378,-12.992227404022461,-122.2563152252378,-19.053719419274742,-151.66956061971828,-13.033119505995119,-151.66956061971828,-15.717591461516022,-214.71344657510181,-9.6969915482363973,-214.71344657510181,-13.777791894786214,-238.28472233654341,-7.7571919815065886,-238.28472233654341
2875427.4548119199,-18.414706260316745,-106.27655270360331,-12.394106347037122,-106.27655270360331,-18.926992393306165,-122.71315729589584,-12.906392480026538,-122.71315729589584,-19.017990589019082,-152.2302302314742,-12.997390675739457,-152.2302302314742,-15.835557064065551,-215.57013044281291,-9.8149571507859275,-215.57013044281291,-13.962078505373912,-239.08533676262917,-7.9414785920942865,-239.08533676262917
2889106.0087933559,-18.308654241936893,-106.67506282354552,-12.288054328657267,-106.67506282354552,-18.839934257244064,-123.1779729578396,-12.819334343964439,-123.1779729578396,-18.981858974129867,-152.79609350991728,-12.96125906085024,-152.79609350991728,-15.953165720518101,-216.40833230717942,-9.9325658072384773,-216.40833230717942,-14.14370295778814,-239.86015586208873,-8.1231030445085182,-239.86015586208873
2902784.5627747923,-18.20082927546407,-107.0805675890475,-12.180229362184445,-107.0805675890475,-18.751655006696581,-123.65099759568827,-12.731055093416956,-123.65099759568827,-18.945341284644655,-153.36720775347715,-12.924741371365032,-153.36720775347715,-16.070343169952363,-217.22847071916692,-10.049743256672738,-217.22847071916692,-14.322661543862978,-240.6104821672979,-8.3020616305833546,-240.6104821672979
2916463.1167562287,-18.091210398156189,-107.49334616220354,-12.070610484876568,-107.49334616220354,-18.66215743193418,-124.13247393985048,-12.641557518654556,-124.13247393985048,-18.908454635402077,-153.94362841605468,-12.887854722122453,-153.94362841605468,-16.187020151531787,-218.03096735340836,-10.166420238252162,-218.03096735340836,-14.498956970946901,-241.33754605918836,-8.478357057667278,-241.33754605918836
2930141.6707376651,-17.979776396334017,-107.91369051161537,-11.959176483054392,-107.91369051161537,-18.571445079457881,-124.6226522613253,-12.550845166178258,-124.6226522613253,-18.871216548035385,-154.52540897506245,-12.850616634755763,-154.52540897506245,-16.303132181718411,-218.81624525659555,-10.282532268438789,-218.81624525659555,-14.672597438385012,-242.04250941237453,-8.6519975251053882,-242.04250941237453
2943820.2247191011,-17.866505835447825,-108.34190613493206,-11.8459059221682,-108.34190613493206,-18.479522320060678,-125.12179056254018,-12.458922406781053,-125.12179056254018,-18.833644952165443,-155.11260079485626,-12.813045038885821,-155.11260079485626,-16.418619329456927,-219.58472728902643,-10.398019416177302,-219.58472728902643,-14.843595825784313,-242.72646920378122,-8.8229959125046893,-242.72646920378122
2957498.7787005375,-17.751377095134792,-108.77831282459556,-11.730777181855165,-108.77831282459556,-18.386394421688731,-125.63015476267944,-12.36579450840911,-125.63015476267944,-18.795758185730225,-155.70525298566218,-12.775158272450602,-155.70525298566218,-16.533425991488102,-220.33683474611038,-10.512826078208477,-220.33683474611038,-15.011968980594848,-243.39046104703479,-8.9913690673152225,-243.39046104703479
2971177.3326819735,-17.634368409898688,-109.22324547923606,-11.613768496619063,-109.22324547923606,-18.292067627392093,-126.14801887573452,-12.27146771411247,-126.14801887573452,-18.757574994386331,-156.30341225812896,-12.736975081106706,-156.30341225812896,-16.647500669610636,-221.07298614664282,-10.626900756331013,-221.07298614664282,-15.17773709373567,-244.03546262483829,-9.1571371804560471,-244.03546262483829
2984855.8866634099,-17.515457916119242,-109.67705496323049,-11.494858002839619,-109.67705496323049,-18.196549238663028,-126.67566517927159,-12.175949325383403,-126.67566517927159,-18.719114529916439,-156.90712277366936,-12.698514616636814,-156.90712277366936,-16.760795751403236,-221.79359617486494,-10.740195838123611,-221.79359617486494,-15.340923153128603,-244.66239699955131,-9.3203232398489781,-244.66239699955131
2998534.4406448463,-17.39462370618385,-110.14010901698886,-11.374023792904225,-110.14010901698886,-18.099847704467855,-127.21338437164133,-12.07924779118823,-127.21338437164133,-18.68039634757536,-157.51642599078494,-12.659796434295735,-157.51642599078494,-16.873267295643938,-222.49907476368131,-10.852667382364313,-222.49907476368131,-15.501552466060012,-245.27213578857319,-9.4809525527803871,-245.27213578857319
3012212.9946262822,-17.271843890629583,-110.61279322056436,-11.251243977349956,-110.61279322056436,-18.001972716283753,-127.7614757150652,-11.981372803004128,-127.7614757150652,-18.641440402306795,-158.13136050760468,-12.62084048902717,-158.13136050760468,-16.984874823420014,-223.18982630687893,-10.964274910140393,-223.18982630687893,-15.659652242267084,-245.86550219617052,-9.639052328987459,-245.86550219617052
3025891.5486077187,-17.147096669289475,-111.09551201318644,-11.126496756009852,-111.09551201318644,-17.902935309455017,-128.32024716170775,-11.882335396175394,-128.32024716170775,-18.602267043761756,-158.75196190090469,-12.581667130482133,-158.75196190090469,-17.095581115707361,-223.86624898875397,-11.074981202427738,-223.86624898875397,-15.815251230536692,-246.44327389734539,-9.7946513172570668,-246.44327389734539
3039570.1025891546,-17.020360412556141,-111.58868977128223,-10.999760499276519,-111.58868977128223,-17.802747971184033,-128.89001545948864,-11.782148057904408,-128.89001545948864,-18.562897010049973,-159.37826256191426,-12.54229709677035,-159.37826256191426,-17.205352018010753,-224.52873422016307,-11.18475210473113,-224.52873422016307,-15.968379402413591,-247.0061857724009,-9.9477794891339659,-247.0061857724009
3053248.656570591,-16.89161375400769,-112.09277194747352,-10.871013840728065,-112.09277194747352,-17.701424755468523,-129.47110623400147,-11.680824842188901,-129.47110623400147,-18.523351420155407,-160.01029152925628,-12.502751506875782,-160.01029152925628,-17.314156252494698,-225.17766617067562,-11.293556339215073,-225.17766617067562,-16.119067677345154,-247.55493249320563,-10.09846776406553,-247.55493249320563
3066927.2105520274,-16.760835695788778,-112.60822627290089,-10.740235782509156,-112.60822627290089,-17.598981405289482,-130.06385404248212,-11.578381492009857,-130.06385404248212,-18.483651764948025,-160.64807431940952,-12.463051851668403,-160.64807431940952,-17.421965237894966,-225.8134213871692,-11.401365324615341,-225.8134213871692,-16.267347684243756,-248.09017096391995,-10.246747770964131,-248.09017096391995
3080605.7645334639,-16.628005728303023,-113.13554402501968,-10.607405815023398,-113.13554402501968,-17.495435482340792,-130.66860239530993,-11.474835569061167,-130.66860239530993,-18.443819896724758,-161.29163275512767,-12.423219983445133,-161.29163275512767,-17.528752917382491,-226.43636848989269,-11.508153004102866,-226.43636848989269,-16.413251555034055,-248.6125226202403,-10.39265164175443,-248.6125226202403
3094284.3185148998,-16.493103965955772,-113.6752413627169,-10.472504052676149,-113.6752413627169,-17.390806504573145,-131.28570374002629,-11.37020659129352,-131.28570374002629,-18.403878017214787,-161.94098479229189,-12.383278103935165,-161.94098479229189,-17.634495594451558,-227.04686793768457,-11.613895681171932,-227.04686793768457,-16.556811746273606,-249.12257559214507,-10.536211832993985,-249.12257559214507
3107962.8724963358,-16.356111300887036,-114.2278607301959,-10.335511387607415,-114.2278607301959,-17.285116091797562,-131.91551940232242,-11.264516178517937,-131.91551940232242,-18.363848663986179,-162.59614434572336,-12.343248750706552,-162.59614434572336,-17.739171776820232,-227.64527185469115,-11.718571863540607,-227.64527185469115,-16.698060885398828,-249.62088673575016,-10.677460972119201,-249.62088673575016
3121641.4264777722,-16.217009576858565,-114.79397233053888,-10.19640966357894,-114.79397233053888,-17.178388119559337,-132.55841947786982,-11.157788206279715,-132.55841947786982,-18.323754695194264,-163.25712111452643,-12.303154781914641,-163.25712111452643,-17.842762028262626,-228.23192391155561,-11.822162114983001,-228.23192391155561,-16.837031638559189,-250.10798354028168,-10.816431725279562,-250.10798354028168
3135319.9804592086,-16.075781785703963,-115.37417566916038,-10.055181872424342,-115.37417566916038,-17.070648881447276,-133.21478266826085,-11.050048968167649,-133.21478266826085,-18.283619272615464,-163.92392040758276,-12.263019359335843,-163.92392040758276,-17.94524882823606,-228.80715925465259,-11.924648914956437,-228.80715925465259,-16.973756597366268,-250.58436591638753,-10.953156684086647,-250.58436591638753
3148998.534440645,-15.932412289021773,-115.9691011664726,-9.9118123757421497,-115.9691011664726,-16.961927259946268,-133.88499605367613,-10.941327346666643,-133.88499605367613,-18.243465842914897,-164.59654296986378,-12.222865929635274,-164.59654296986378,-18.046616439121536,-229.37130447751221,-12.026016525841911,-229.37130447751221,-17.108268182205656,-251.05050787208646,-11.087668268926034,-251.05050787208646
3162677.0884220814,-15.786887068087097,-116.57941183795286,-9.7662871548074737,-116.57941183795286,-16.852254905870588,-134.56945479421938,-10.831654992590964,-134.56945479421938,-18.203318117101016,-165.27498481027584,-12.182718203821391,-165.27498481027584,-18.146850780860422,-229.92467762911548,-12.126250867580799,-229.92467762911548,-17.240598560042926,-251.50685908262054,-11.219998646763305,-251.50685908262054
3176355.6424035174,-15.639194005279791,-117.20580503839113,-9.6185940920001674,-117.20580503839113,-16.741666426328912,-135.2685617511533,-10.721066513049289,-135.2685617511533,-18.163200048126576,-165.9592370318002,-12.142600134846951,-165.9592370318002,-18.245939312743488,-230.46758825424581,-12.225339399463863,-230.46758825424581,-17.370779574905587,-251.95384636036829,-11.350179661625964,-251.95384636036829
3190034.1963849533,-15.489323200676912,-117.84901426533975,-9.4687232873972889,-117.84901426533975,-16.630199581068595,-135.98272701854498,-10.609599667788974,-135.98272701854498,-18.123135806601859,-166.64928566473381,-12.102535893322234,-166.64928566473381,-18.343870922088531,-231.00033746154801,-12.323271008808907,-231.00033746154801,-17.498842689442469,-252.39187503080419,-11.478242776162846,-252.39187503080419
3203712.7503663898,-15.337267327832864,-118.50981101462678,-9.3166674145532404,-118.50981101462678,-16.517895486923031,-136.71236735509018,-10.497295573643406,-136.71236735509018,-18.083149754593595,-167.34511150388187,-12.062549841313972,-167.34511150388187,-18.440635819528872,-231.52321801538309,-12.42003590624925,-231.52321801538309,-17.624818936156469,-252.82133022028006,-11.604219022876848,-252.82133022028006
3217391.3043478262,-15.183022033172296,-119.1890066781482,-9.1624221198926712,-119.1890066781482,-16.404798829940056,-137.45790550515144,-10.384198916660432,-137.45790550515144,-18.04326641749137,-168.04668995059296,-12.022666504211745,-168.04668995059296,-18.536225440626552,-232.03651444796463,-12.515625527346927,-232.03651444796463,-17.748738877076825,-253.24257806116347,-11.7281389637972,-253.24257806116347
3231069.8583292626,-15.026586383844645,-119.88745447093397,-9.0059864705650199,-119.88745447093397,-16.290958084599346,-138.2197693973221,-10.270358171319725,-138.2197693973221,-18.003510453932595,-168.75399086056672,-11.982910540652973,-168.75399086056672,-18.630632353519328,-232.54050318863088,-12.610032440239705,-232.54050318863088,-17.870632570787276,-253.65596681961028,-11.850032657507652,-253.65596681961028
3244748.4123106985,-14.867963369330843,-120.60605137058894,-8.8473634560512195,-120.60605137058894,-16.176425739328689,-138.99839120814488,-10.155825826049066,-138.99839120814488,-17.963906623786958,-169.46697839839814,-11.943306710507336,-169.46697839839814,-18.723850172309888,-233.03545270744772,-12.703250259030263,-233.03545270744772,-17.990529545858731,-254.06182795098081,-11.969929632579106,-254.06182795098081
3258426.9662921345,-14.707160462545479,-121.34574004751768,-8.686560549265856,-121.34574004751768,-16.061258527302446,-139.7942062779849,-10.040658614022821,-139.7942062779849,-17.924479754212193,-170.18561089985161,-11.90387984093257,-170.18561089985161,-18.815873475907367,-233.5216236706396,-12.79527356262774,-233.5216236706396,-18.108458779850459,-254.46047708763831,-12.087858866570835,-254.46047708763831
3272105.5202735709,-14.544190246630631,-122.10751075872663,-8.5235903333510077,-122.10751075872663,-15.945517661246472,-140.60765186551811,-9.9249177479668464,-140.60765186551811,-17.885254703804677,-170.90984074288545,-11.864654790525055,-170.90984074288545,-18.906697732035628,-233.99926910563093,-12.886097818756003,-233.99926910563093,-18.224448683146367,-254.85221496359665,-12.203848769866743,-254.85221496359665
3285784.0742550073,-14.379071114076362,-122.89240317130351,-8.358471200796739,-122.89240317130351,-15.829269070680844,-141.43916572687456,-9.808669157401221,-141.43916572687456,-17.846256324880436,-171.63961422846361,-11.825656411600814,-171.63961422846361,-18.996319226129103,-234.46863457373351,-12.975719312849478,-234.46863457373351,-18.338527086982317,-255.23732828022113,-12.317927173702694,-255.23732828022113
3299462.6282364437,-14.211828045207957,-123.7015080737421,-8.1912281319283338,-123.7015080737421,-15.712583639703846,-142.28918450521809,-9.6919837264242208,-142.28918450521809,-17.807509423935397,-172.3748714722077,-11.786909510655775,-172.3748714722077,-19.08473499484419,-234.92995834874515,-13.064135081564565,-234.92995834874515,-18.450721235099351,-255.61609051692625,-12.430121321819726,-255.61609051692625
3313141.1822178802,-14.04249347342404,-124.53596892392945,-8.0218935601444166,-124.53596892392945,-15.595537443055553,-143.15814191648656,-9.57493752977593,-143.15814191648656,-17.769038720347158,-173.115546307946,-11.748438807067533,-173.115546307946,-19.171942763923258,-235.383471599936,-13.151342850643635,-235.383471599936,-18.561057778526678,-255.98876269056672,-12.540457865247054,-255.98876269056672
3326819.7361993161,-13.871108244819432,-125.39698317165613,-7.8505083315398085,-125.39698317165613,-15.478211977798487,-144.04646671722284,-9.4576120645188624,-144.04646671722284,-17.730868803394777,-173.86156620421525,-11.710268890115154,-173.86156620421525,-19.257940890157531,-235.82939857808412,-13.23734097687791,-235.82939857808412,-18.669562773059567,-256.3555940669799,-12.648962859779942,-256.3555940669799
3340498.2901807521,-13.697722679934316,-126.28580328076013,-7.6771227666546942,-126.28580328076013,-15.360694387515096,-144.95458044094579,-9.3400944742354728,-144.95458044094579,-17.693024087687537,-174.61285219476093,-11.672424174407912,-174.61285219476093,-19.342728307205558,-236.26795680339313,-13.322128393925933,-236.26795680339313,-18.77626167905051,-256.71682282790994,-12.755661765770885,-256.71682282790994
3354176.8441621885,-13.522397745282477,-127.20373736127571,-7.5017978320028531,-127.20373736127571,-15.243077675451556,-145.88289489041347,-9.2224777621719305,-145.88289489041347,-17.655528767108486,-175.3693188240627,-11.634928853828859,-175.3693188240627,-19.426304475033941,-236.69935725427612,-13.40570456175432,-236.69935725427612,-18.881179363179118,-257.07267669633063,-12.860579449899497,-257.07267669633063
3367855.3981436249,-13.345206341951197,-128.15214930507398,-7.3246064286715731,-128.15214930507398,-15.125460902537199,-146.83180937448589,-9.1048609892575758,-146.83180937448589,-17.618406767393743,-176.13087410888207,-11.597806854114117,-176.13087410888207,-19.508669332758256,-237.12380455612615,-13.488069419478633,-237.12380455612615,-18.984340101907708,-257.42337352297869,-12.963740188628083,-257.42337352297869
3381533.9521250613,-13.166234717844779,-129.13245829931907,-7.1456348045651534,-129.13245829931907,-15.007949365685391,-147.80170768017911,-8.987349452405768,-147.80170768017911,-17.581681697483393,-176.89741951679395,-11.56108178420377,-176.89741951679395,-19.589823254672105,-237.54149716931457,-13.569223341392483,-237.54149716931457,-19.085767586365744,-257.7691218367201,-13.065167673086123,-257.7691218367201
3395212.5061064973,-12.985584008953023,-130.14613757056196,-6.9649840956733975,-130.14613757056196,-14.890654751243781,-148.79295477299206,-8.8700548379641564,-148.79295477299206,-17.545376799794976,-177.66884996261066,-11.524776886515353,-177.66884996261066,-19.669767009263634,-237.9526275757697,-13.649167095984009,-237.9526275757697,-19.185484928438505,-258.11012136119041,-13.164885015158882,-258.11012136119041
3408891.0600879337,-12.803371913231187,-131.1947121885089,-6.7827719999515619,-131.1947121885089,-14.773695257920274,-149.80589322176382,-8.7530953446406503,-149.80589322176382,-17.509514899585099,-178.44505382355365,-11.488914986305474,-178.44505382355365,-19.748501721028628,-238.35738246358162,-13.727901807749003,-238.35738246358162,-19.283514667863258,-258.44656349998314,-13.262914754583633,-258.44656349998314
3422569.6140693696,-12.619734498123725,-132.27975573262034,-6.5991345848441005,-132.27975573262034,-14.657195682981996,-150.84083934825259,-8.636595769702371,-150.84083934825259,-17.474118353579037,-179.22591297395326,-11.453518440299412,-179.22591297395326,-19.826028834900153,-238.75594290916797,-13.805428921620528,-238.75594290916797,-19.379878780161135,-258.7786317925021,-13.359278866881512,-258.7786317925021
3436248.168050806,-12.434828139266195,-133.4028855971597,-6.4142282259865704,-133.4028855971597,-14.541287465024389,-151.89807910639215,-8.520687551744766,-151.89807910639215,-17.43920899806179,-180.01130284018086,-11.418609084782165,-180.01130284018086,-19.902350083124276,-239.14848455661024,-13.881750169844654,-239.14848455661024,-19.474598685254605,-259.1065023424465,-13.453998771974984,-259.1065023424465
3449926.7220322425,-12.24883158325369,-134.56575668182413,-6.2282316699740656,-134.56575668182413,-14.426108676160682,-152.97786370182794,-8.405508762881059,-152.97786370182794,-17.404808096636803,-180.80109247642599,-11.384208183357178,-180.80109247642599,-19.977467454421401,-239.53517779383878,-13.956867541141778,-239.53517779383878,-19.567695256639688,-259.43034422076096,-13.547095343360064,-259.43034422076096
3463605.2760136789,-12.061948121343333,-135.77005318678221,-6.0413482080637095,-135.77005318678221,-14.311803956113156,-154.080404968897,-8.2912040428335327,-154.080404968897,-17.370936287870379,-181.59514466182929,-11.350336374590757,-181.59514466182929,-20.051383165281802,-239.91618792540299,-14.030783252002177,-239.91618792540299,-19.659188830998634,-259.75031984475413,-13.638588917719009,-259.75031984475413
