sample_id,paired_case_id,category,replicate,candidate_id,truth_topology_id,accepted_set,set_size,hit,empty,experiment_hash,calibration_hash,parameter_vector_hash,noiseless_cfr_hash,observation_hash
r211_paired_boundary_lower_C004_R02,paired_C004_R02,boundary_lower,2,R21C_004,R21C_004,"R21C_004,R21C_006",2,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,d7379bafdff5d5c6e5ac7802746027fd6fc5e413bb2aca924c2abb0d1d55c36d,6d8998d749ffc58d32c16223475aeab89c8ef7239d7d9934d6361d6400945e4e,b06991f3d1787ac6f28a46abcb8f780f2d65d66692d652ce87de8ee913be91e9
r211_paired_boundary_upper_C004_R02,paired_C004_R02,boundary_upper,2,R21C_004,R21C_004,"R21C_004",1,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,2c419f6907691d3d05bd127794a5379919fbe5b594f8f761509f190826bdf607,1d614d5e0316d789df77b7d937ff10e2ef9986bb0b69ee9070741fe46db5ec52,b5a7bbc41cf78e23a08fb3bbbd4e070bfb852406aa514108ab0a17c7af326bbe
r211_paired_parameter_ood_near_C004_R02,paired_C004_R02,parameter_ood_near,2,R21C_004,R21C_004,"R21C_004",1,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,b526a925c81ef26ed089326e265088dfcb95aec77a0fc40a6f8bdbd24d60a145,74bfa188aee5269b748e3310d089a9fc03e7a0b7e919e71ea5a95326533a8114,458f0d7c3f6a9a8b5b952395ab822420b6d7093e59caaea810ad27863a8b0d7d
r211_paired_parameter_ood_medium_C004_R02,paired_C004_R02,parameter_ood_medium,2,R21C_004,R21C_004,"R21C_004",1,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,d1a418d75ba8bc8783241719e5fb12107e808606198478bdcb6d09e8d61a37dc,6cac49316ed75251bf34e1f5dfdf6f9b419f6a3391f8142164ee67e3255580c0,520b9bf22ed000513c0f3c1a93c91c62f9472e8773e7f0d01aebf561a6cadb80
r211_paired_parameter_ood_far_C004_R02,paired_C004_R02,parameter_ood_far,2,R21C_004,R21C_004,"R21C_004",1,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,46351c18d22146600975ee89a246445af2c89e32ad9dc27a930cb540763c8d24,f1a2913b28e246e9a36c5f738027ae17eb54aa84260a7dd155ac4ff259dfd679,a1152bee031c35d77f756dd12abf09a9395f38879a1461f534be62f87a85961d
r211_paired_in_domain_C005_R01,paired_C005_R01,in_domain,1,R21C_005,R21C_005,"R21C_005",1,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,3a00699c12425a315e5d73b27278e2de8444e181e2cbf942d9c4bced17af6e30,4288770a723f3570348a559c0c998bee6946c209e5b2f11b79d043cb36c438df,80c7471be818e90fe942a6dfee0260d984fe3624854ea1fa4de7dfd444f3a1e5
r211_paired_boundary_lower_C005_R01,paired_C005_R01,boundary_lower,1,R21C_005,R21C_005,"R21C_005",1,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,67cbf43402e86af31127c0561133fcd2d6e041b1705d2f0f80b06d8e57873fad,d0df70d15eb6c38c5bf70f9d98f8b512c7bf4e184e4788c8e1b99c72a4b06831,00d8568d214f09929e9f0d6b4ae68d52eae6c0e6a5792ff334e645f1d1da08a4
r211_paired_boundary_upper_C005_R01,paired_C005_R01,boundary_upper,1,R21C_005,R21C_005,"R21C_005",1,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,f38e7af15a301ffa3cf6bf06a9d3493bf82a0b436bbcdd9a75c517e2ac14f895,7b1bd14e2646e5a997a837fb577ce866a01edd7a747a358560ccaaa78903e000,cfed4bd021040e6aced3a64d6c827ae6236c3692165590662a161a041ba0515f
r211_paired_parameter_ood_near_C005_R01,paired_C005_R01,parameter_ood_near,1,R21C_005,R21C_005,"R21C_005",1,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,d9c4b028b1b975177078a9a2414630c1ee968fda33388f8487b3e787512a3fb8,2de2511338df28048cd5bffc5b8e0781390b05ad73dbe948d98b1309fbb00862,74f7a5c2a503bf6eb577f37529f72bb964bbdd2d1839a8c97aad7b679adb8851
r211_paired_parameter_ood_medium_C005_R01,paired_C005_R01,parameter_ood_medium,1,R21C_005,R21C_005,"R21C_013,R21C_039",2,0,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,a77910a13cb1cd3c754db60f69c595301def1e192e73b796733cf5e38cb30f68,70fceb992b2a1178ff728ec78725b2badee91c60a00c104b2964639f9f6cdd9c,cb66f25c48f1007c7252a89538566dc110c47bec89d9699dfa3e1322778b7168
r211_paired_parameter_ood_far_C005_R01,paired_C005_R01,parameter_ood_far,1,R21C_005,R21C_005,"R21C_013",1,0,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,fc93dc587a7e6db225612dd1ee49c984c18c2db5eaa8dbc1d445c8a01f4ee1e0,fd83a759155bf3f04d0c7a1ea368f0a1f82d8ca4a694050e9bd0f81c8e036e3b,4fb9c696582c02763d3bd4c3669213ca125b82a1178ab580cf13a5251c092f4d
r211_paired_in_domain_C005_R02,paired_C005_R02,in_domain,2,R21C_005,R21C_005,"R21C_005",1,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,3caab8b2caccee3a2c28e2738da0286c4e5dcad0fb50da2a6d9334966e569274,1059df4ab8671d86e7218a013a21b314f293fd6018169435c7617a1a0283a479,1aeaffd0b970e7034114dc5470a5f7999db284986f4a2ad266ecba5a70ea9fe0
r211_paired_boundary_lower_C005_R02,paired_C005_R02,boundary_lower,2,R21C_005,R21C_005,"R21C_005",1,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,930770dc6c7ca9a1a68e97532b3e316af149adc319950fbb15da8094f26bdb50,d712902546c4788f08ee8504c72813a93b655f29c01b89616e490fa3647db40f,fc354ac51767ddd6465772d3935c26009b2682f043b1d8468e5a2997f0b00289
r211_paired_boundary_upper_C005_R02,paired_C005_R02,boundary_upper,2,R21C_005,R21C_005,"R21C_005",1,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,681a603fa674abdf758eeeb4da75939ff20d81bfcf45bda81d4bc89474f84048,687eee5b79bb79c3f61502d232eaaa2e5172d4e2de13f6213af4e9c9522a26ac,b377930cb9ac855949d488b49ad406650067287e7774254c5b053b5ddfa1ca5d
r211_paired_parameter_ood_near_C005_R02,paired_C005_R02,parameter_ood_near,2,R21C_005,R21C_005,"R21C_005",1,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,3e2df42b95e03d5340efb27d13a03f9a51d03821d8e0fa978e4f9dbdb49e83ac,48280446915cbc1f8675b3f3db00f95646a70a1601690e966bdd9bd214fc9024,5da849493854ad7ba3b54c4afaac6233bf5e0c20bf36c4a3d676cf3f5553a535
r211_paired_parameter_ood_medium_C005_R02,paired_C005_R02,parameter_ood_medium,2,R21C_005,R21C_005,"R21C_013",1,0,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,672b0c7205058e8d5e3821174dcde5e9c86d0559c953dcde1db53a51fed16b3f,3900f78fa85b651af183b90df2e2bb073edd926293f210947d9af5f3dfaf7ff9,fc9e51166798682e4f295505400f2216d147a4345aa185ac176b48ed4f364d95
r211_paired_parameter_ood_far_C005_R02,paired_C005_R02,parameter_ood_far,2,R21C_005,R21C_005,"R21C_060",1,0,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,326723a69d07353697ec0cd441fe274d342f99f8b741e8038d7e8a70a34477b8,29b7b2013d4ed02ae5854243f80f242f13a96191db97b03dfb74769107ed8b7d,c9b4f2e43ecb1ec74caf500bbd21bfd7787a328aa49c8b3f4b20d483576a7028
r211_paired_in_domain_C006_R01,paired_C006_R01,in_domain,1,R21C_006,R21C_006,"R21C_004,R21C_006",2,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,d7c381143452a08cb6d83b084fd85cb97e7692529e581808a509cb5616b6f5a1,fe861765b581e3f0589dbd64c6f4b075846777889420b54aebd25f0b21138ff9,1ecb163272a372e547e843f22d772b3cafc07cabae6e36d49491c91471770cd4
r211_paired_boundary_lower_C006_R01,paired_C006_R01,boundary_lower,1,R21C_006,R21C_006,"R21C_004",1,0,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,3c5b262b30712ed55d2bc001755539b94e795c60bf8bc8e99bb4a2ad3d23c4f1,f38ff849d66cd80946c53d23e6196695dcd41f1c63ed6bbaeb0a81d538bea054,3a37f5561f444e16815b9bea98803f1137019b51049f0a87f0e986d5e6196711
r211_paired_boundary_upper_C006_R01,paired_C006_R01,boundary_upper,1,R21C_006,R21C_006,"R21C_004",1,0,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,aedcc6ba51946e00a7c4d6d73edcd6059ea651c83fc5db593f43cf8d23d056da,7c5ff79ff5c684e8f518d272d1ff1521635e897feb16f188f451348d65723ea4,be984cc58d3b800e79adf1685d019e532b6da2576d555324322b608026e5953c
r211_paired_parameter_ood_near_C006_R01,paired_C006_R01,parameter_ood_near,1,R21C_006,R21C_006,"R21C_004",1,0,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,71bee5016850f493db127d21d3aacbfe1021013296aa31a494c6ca7cf33dc036,9f01a752ec94ef336fc69eb50f3ee1f08e32b6142e290b1184baed4492e97e74,39353946f36953248f85492e6dfbd4f40bfabdd186bbace9baa3193b1b5bb3e2
r211_paired_parameter_ood_medium_C006_R01,paired_C006_R01,parameter_ood_medium,1,R21C_006,R21C_006,"R21C_004",1,0,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,66d9ca368cc561746c66ac2f75b6b8f1a4b1f50aa952fd7d325a9e49fd868190,a4fb3e8f9fe75d7d602d386f17b4f1776e5eb646d4e760893e83299ee43a9c06,fe2c97891199a10d53c64ba84f7762828aa443c8dfea36db232a567f9bc4c714
r211_paired_parameter_ood_far_C006_R01,paired_C006_R01,parameter_ood_far,1,R21C_006,R21C_006,"R21C_004",1,0,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,785c15910a1f12e81ff483108633dbd157e20591ee972dd653f01bd207900f16,c52c193b15e3a548f6b8e8a25ae11411d6c38a6c5f7fc24aa106898ddc4c4e1b,eea82e3d5a85b1dd76aa051c501b67a85ff9ff399304bc77bea292b70e486eee
r211_paired_in_domain_C006_R02,paired_C006_R02,in_domain,2,R21C_006,R21C_006,"R21C_004,R21C_006",2,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,b13f24b20530f157dbb25de8b677accdb2020b44c98b27a9abedb3b6a419a8dd,a602298d16c0f936df04b5e37f1538f55a30f4d9bc5acbbc1acbf4b8829b6799,6b089aa23fe883ef4a4b533ecac9edafaf39c2fc869878b789a666e099a7bf33
r211_paired_boundary_lower_C006_R02,paired_C006_R02,boundary_lower,2,R21C_006,R21C_006,"R21C_004,R21C_006",2,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,9d7aff3b400ca3d989e702765d5c23e9a33fa3035119ea0ace73e3de6099e342,69d1adf7c629ef8ae2c27f631529ae404898f248060813d2e6f532af0498488b,802368b7c2edfd115f58c00453d8fbf24e21a8c37f8c56e82a0132e613c4fd15
r211_paired_boundary_upper_C006_R02,paired_C006_R02,boundary_upper,2,R21C_006,R21C_006,"R21C_004,R21C_006",2,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,d4fba090f3539100ca5efad9d62543a1cc5750c6bd6ec90075a600c48d9cd4f2,436d678128653d9156690241b176f20683a93038533fa1a5a23226da9e630efd,6c21636748c86d09b8b0ddd5352babe3e37ab9fe3eeddcf2bad933b0b50d29a9
r211_paired_parameter_ood_near_C006_R02,paired_C006_R02,parameter_ood_near,2,R21C_006,R21C_006,"R21C_004,R21C_006",2,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,7893b50fa570d98e41614543f11e255505505a3af4e6abe5043fe3dc48a5d0e6,280f8be84f7f7a77e746075fbd78f87c7b8a93b3d92838f74cb088007a8ba026,d3111d469d9eaf2c5866c6915c10ab367b02ec745d8ace4c15f2c89408fead54
r211_paired_parameter_ood_medium_C006_R02,paired_C006_R02,parameter_ood_medium,2,R21C_006,R21C_006,"R21C_004",1,0,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,e74e8e395ff9149cb12754b8338d17108377e387a7831ea599a3886ca81d5d85,314ee40ffd3d28e26698f9eaf92b1ff3af3eae836924caa324177a8f664c32ed,202e2403d5bd4b765d81565b86f4ffe65984e016c6e20ced68d018dedad7fab5
r211_paired_parameter_ood_far_C006_R02,paired_C006_R02,parameter_ood_far,2,R21C_006,R21C_006,"R21C_004",1,0,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,a782c9fa726dae34841628cef1e13c3e5ed124afc1d899dd75008e0215fda06c,15504874bc528580edc64328e72d0ceb94f7065e7556e3a7b1d536c614e69dcd,6a6ff0031126e5b54e157fe12a9c7736ce0649ebc7f68adfb888ddfdd8433bf9
r211_paired_in_domain_C007_R01,paired_C007_R01,in_domain,1,R21C_007,R21C_007,"R21C_007",1,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,2882607dda1d99669f0317dcfe3fdc7ec8d77fa50e22747bb7fa5ab874e2d353,0aaf545f35825b43c96d28bc333cd047cd504dae695073454ff17e1b3931d221,41f59fe70b2bafb887b2a5829946f8c702d9deeec6a79c3bcc382a4a88c2c248
r211_paired_boundary_lower_C007_R01,paired_C007_R01,boundary_lower,1,R21C_007,R21C_007,"R21C_007",1,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,1447ae5684a704225368355d06710e6c888d4ad72a55191884e81b3a78ee3ed3,bbbedf80b2e2663387fe6f11cfe7b9d8680c99d2735556983b1c5b4f5cead7c1,0224fedb122e932f294165634f2f9ec99be9a4dee38aba80cdfd6810216f4d3d
r211_paired_boundary_upper_C007_R01,paired_C007_R01,boundary_upper,1,R21C_007,R21C_007,"R21C_007,R21C_066",2,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,82a60019414212798053d21248e4d74ee4139449e36a2ff48c72dca6375a5a11,8e564c9a32f19492c17e89600de49b801815e4cfafa5f9c2bf1f2d31424ed28b,eab4ae8ec0dd450c6456cb60562eb7063d48a095dee09f5a32b062f327793aa5
r211_paired_parameter_ood_near_C007_R01,paired_C007_R01,parameter_ood_near,1,R21C_007,R21C_007,"R21C_030,R21C_066",2,0,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,57ef7e9a166b0febaa740d40a2864cd496b2cefe4c0f19948f33f328290496a1,bc8f77316bb4a68ecada5278086944ce7ab23a27b8944c64aa8d8fd336bce20a,cb9c064029b45ba8b90ef8d389eb72715a9feb448a993d82a6d801526c7d3178
r211_paired_parameter_ood_medium_C007_R01,paired_C007_R01,parameter_ood_medium,1,R21C_007,R21C_007,"R21C_009,R21C_030",2,0,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,f5fe3fe584a20d93abd81ce3112bac43cb487e8491757b249abfe370a9108149,53bb75e3ed457e73f5295a959603a89bfd34447785381ac225fac2d734914b09,8adf1a3cb0e250a31217ada7107652e8a77055877b376f3394e8e0931bec2b32
r211_paired_parameter_ood_far_C007_R01,paired_C007_R01,parameter_ood_far,1,R21C_007,R21C_007,"R21C_004",1,0,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,323cd3f93bc8897dceed1f869e862a62a843d8962df88995d2aa02a70d8621dd,78f7314030e7a121d6b1455c510274570b75edb1a2bcc0ad4131667ab39b166a,01f0a232bc8557a4d274aa23430eeffbfdc397119aa93026c3c3d28f9f953487
r211_paired_in_domain_C007_R02,paired_C007_R02,in_domain,2,R21C_007,R21C_007,"R21C_007,R21C_078",2,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,145f20dffaf3d09a24c480b952c459d82c9888cd977b1f2e581dae7702794165,4c3ad8c1a17a02a539916e0099ed7f94461c8b35a18ac791475d3a3f6ec7e038,6e4a73dcf7ca08c5acb1082abf87f5b98dad640af9623d41f8c2d5f7329d1b88
r211_paired_boundary_lower_C007_R02,paired_C007_R02,boundary_lower,2,R21C_007,R21C_007,"R21C_007",1,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,ba65125e91f2359a9219042f9f6a332982289cdc52f23dd70b795887deab5422,a56d55b28df353075d349b57c1c936d1427926670f70d0c8701d5fd352dcd61c,9e00a766eaecec9cbdcfaf4ab8d8013e53e9766d5a2c83e5fa54aeaa3a770e53
r211_paired_boundary_upper_C007_R02,paired_C007_R02,boundary_upper,2,R21C_007,R21C_007,"R21C_007,R21C_066,R21C_078",3,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,5e2a2c75c80410c94be7c9c03d4bdcd1d6c4f78d53a7d68913a4221fe5518e6b,43cd15a22b5bc592f281c09f0d8863fe8fb0b7731fa89c154604181d71a826a1,bc3c7a4704cc035adf58feadc6f14695f6dbd15df64fdb55f0073956bfd17ac5
r211_paired_parameter_ood_near_C007_R02,paired_C007_R02,parameter_ood_near,2,R21C_007,R21C_007,"R21C_066,R21C_078",2,0,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,dc41efc6475b0102c6e0ea2be01af0ea198225677122620081c49d77687a8c79,eadf00f02ced8cae3f8f2f9dcb201fa92d7de27fd5db5b1b8583db1bd05570bf,5c252029af4dfff475d8bf10bb124cfc11bc37c50cae26c32ee73ec92c0119d9
r211_paired_parameter_ood_medium_C007_R02,paired_C007_R02,parameter_ood_medium,2,R21C_007,R21C_007,"R21C_009",1,0,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,6fffdcf9f6c886f0e874b135f91390415abc238fe6668ff9d83219be70f7a59c,f60fa5f9acabe718cd11e9ced0e5f2f6a21600da94701c941c15c67743484464,4402091279e25e1d44392b4e96069d102486c0688ab8f2ac08b9961cf49cfc1c
r211_paired_parameter_ood_far_C007_R02,paired_C007_R02,parameter_ood_far,2,R21C_007,R21C_007,"R21C_004",1,0,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,4d1f48673258a1d5f5764136a9b2384a86df36f045bfcdf7639225b96112aa4d,97b198a396a94821d38230c817517fe068a84d0df5bf85842270936434621336,7939c06e882a02e0ae2730fc1ecf8a41bc4aa3a6df23614f12c87421f4ebc001
r211_paired_in_domain_C008_R01,paired_C008_R01,in_domain,1,R21C_008,R21C_008,"R21C_008",1,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,b14c5978306e99e074728c9635cd72faa207fbe47bc439e2825d7d7db0fee82e,afe802327369f6ae527df90f419fa380757ade466cd59b792b5d3f73f6c18591,328421a5149619dffa01c3a0289881de98587605ef6ed1c9b690a7cb929882d9
r211_paired_boundary_lower_C008_R01,paired_C008_R01,boundary_lower,1,R21C_008,R21C_008,"R21C_008",1,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,7af6a45a28ab70a628ac624976dd5020142e4b661a0f9f60e7bf2f722bbd6bf3,03fd3f7abc153c15ee17dab882b0eca817c2d9f65a3b69afab8ca2850801457f,df9cd0ce1df979cc2358c54cfe1a4d8f879cf9d6c2f352d48db8347e2d2edd9f
r211_paired_boundary_upper_C008_R01,paired_C008_R01,boundary_upper,1,R21C_008,R21C_008,"R21C_008",1,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,b0b62577ea76513f9aff1c3596945c3e04d66f00699396b3b3de12333cc80d60,37f2a64064f15ee589bfb97076862b10084442d7e746261b5976fe85d6be5e60,2d61f53ab0cac7bab425f53a5028f23306142eeee8249ac327843c17a08ba183
r211_paired_parameter_ood_near_C008_R01,paired_C008_R01,parameter_ood_near,1,R21C_008,R21C_008,"R21C_008",1,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,e78e4df74401d54a49f7965ee99577eaffa160f69ef2a130825c5a8090680ca5,d7d041f6d2e2054ce0b0d02e55c2ed5b7552c6ba44bb68375e3277a55cdeca2e,f3e56e3326e7aa6ed39e291ed8e21b90cc06fe5543ab3b99354e1bd3e9b55a55
r211_paired_parameter_ood_medium_C008_R01,paired_C008_R01,parameter_ood_medium,1,R21C_008,R21C_008,"R21C_015,R21C_027,R21C_039,R21C_057,R21C_069",5,0,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,38500c6de578fc842f74218531b006cbdf7eec130e19c404a8a5106ea8b3663c,cd77ddcc635cf49fed21694f6afc768403697f158c34618f2d9a080aa8d5a7a7,9d883bb1dc4da7148bf14bbf85c7751e1366197895a27f1b88640c51edc184b4
r211_paired_parameter_ood_far_C008_R01,paired_C008_R01,parameter_ood_far,1,R21C_008,R21C_008,"R21C_060",1,0,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,9333487d73818c3ef160f361ba5d14908209798caa1e9d9e8769a3d928755d78,a6e0da53765f843b1c224f0268d9ec503d5e1cfebab0b2c94640da387badf927,aa621dfd52b54a813a8e7403a875cf3e12b96bfc7987dd22bf413461659dd847
r211_paired_in_domain_C008_R02,paired_C008_R02,in_domain,2,R21C_008,R21C_008,"R21C_008",1,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,ff9e1b630f1212a1364a7576686d66be0e2b2f91fcc81eb9cf23b06eb31bc346,260d94aad880e692b8d872c44ba2b41ce5e74e27375534f52de5e5cf2548bf96,bb76faef1c8ae491f868b51ab504f69a95ab2159c60900224d9a5e98db8c7d49
r211_paired_boundary_lower_C008_R02,paired_C008_R02,boundary_lower,2,R21C_008,R21C_008,"R21C_008",1,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,f32a78252ef319e7539a94fac3b440793d15bffd264e5011481d629885678825,a71b2dd3302f3e2a97d4f9aea9a3fa337274a943398b0542c8d859bdebe0b855,ac31a106aa0d13fcbc1d9b830c928bd860bec45f2354ba619a5c0843e6f23744
r211_paired_boundary_upper_C008_R02,paired_C008_R02,boundary_upper,2,R21C_008,R21C_008,"R21C_008",1,1,0,e2e85a4953ce8601322d85d9190def7c5f511f7a823cf7fa81be5594f51fce97,1535f33c75884c347c812f61aa056635072181ac37a47ce44ebfb1afc16ea87b,dfbf817bc6697a08339e81d7fe86607c9e1db3d00864dc6ccc733d65b5061696,319fb607d3e86e9ddd691a07396394f1dd2acd523fb903ae9a4e8ddd2f510335,f0bd37bec9eea5d21a154cca201b838a638ee1fb80ef3b30ef6db9ce608342d6
